,MV1_AleakMV,MV2_AleakMV,HU_Ch1_T2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0_LTL,PF_M1_T1_s0,PF_M1_T1_s0_UTL,PF_M1_T1_Force_LTL,MV1_LmvPF,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_Fmax_LTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_KstiffMachine_REF,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_REF,PF_M1_T1_AleakPF_deltaD_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0_LTL,PF_M1_T2_s0,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,MV2_DmvMax,HU_T2_DboreMin,HU_T2_DboreMax,MV2_DmvMin,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,12022.4764690301,1.0,1.0,16.9612927069982,1.0,1.0,1.0,1.0,19105.3374119411,1.0,1.0,1.0,18.3012964416208,1.0,1.0,0.044724550197690505,0.03926145960755889,0.05685811099952153,0.01759665139196264,0.012133560801831027,0.01759665139196264,0.012133560801831027,0.0121335608018310,0.606678040091551,0.0447245501976905,9.50655127836018e-6,105190.617577197,2688.34460351853,0.000561165736882029,1782.00473456601,6.74660186689015,1.340003734622564,0.606678040091551,1.0,1.0,1.0,15793.8553695835,1.0,1.0,1.0,1.0,17.6995757689178,1.0,1.0,1.0,22862.3148629910,1.0,1.0,19.0368548988539,1.0,1.0,1.0,0.05961487347446859,0.03408087838193197,0.05685811099952153,0.022777232617589564,-0.002756762474947057,0.022777232617589564,0.0,0,0,0.0596148734744686,9.73236009732360e-6,102750.000000000,3500.24471400094,0.000474883925420326,2105.77774161315,7.50024803542872,1.3372791299360962,0,1.0,-0.10958459330871442,-0.15738095992299972,0.0,0.0,9,10.21469084010807,11,10000,4.472074172818106,19000,16.5000000000000,19.0000000000000,10000,7082.860942910997,25000,17.0000000000000,20.0000000000000,4.557554070415499,4.602278620613189,4.558753746806485,4.598015206414044,4501.145593149681,5285.702390154914,0.04841866167815231,1.00000000000000,0.500000000000000,0.0100000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.19932773348905,11,4.512214619283125,10000,19000,16.5000000000000,19.0000000000000,10000,7068.459493407508,25000,17.0000000000000,20.0000000000000,4.622785117253645,4.563170243779177,4.556650251516799,4.590731129898731,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,22,-121,11,11,18971.022012397694,11,109.42585525413385,500000,1,1,-111,122,111,1,18,11,11,11,0
1,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,11451.6727090380,1.0,1.0,16.7872255836635,1.0,1.0,1.0,1.0,17962.8041905052,1.0,1.0,1.0,18.0850746561914,1.0,1.0,0.04221071899634321,0.039426747341854806,0.05572219714838156,0.01629544980652675,0.013511478152038348,0.01629544980652675,0.013511478152038348,0.0135114781520383,0.675573907601917,0.0422107189963432,9.50655127836018e-6,105190.617577197,2537.24091405878,0.000593456643871205,1685.04306140522,6.79607125261716,1.2978490725279863,0.675573907601917,1.0,1.0,1.0,17260.0954407876,1.0,1.0,1.0,1.0,17.9767199019542,1.0,1.0,1.0,23761.5726979930,1.0,1.0,19.2726446198535,1.0,1.0,1.0,0.06474140333867862,0.02613697390422942,0.05572219714838156,0.029585223244152137,-0.009019206190297058,0.029585223244152137,0.0,0,0,0.0647414033386786,9.73236009732360e-6,102750.000000000,3801.24525317099,0.000462399418859542,2162.63247576390,7.98105810128042,1.29592471789933,0,1.0,-0.310148625094981,-0.1393677790691862,0.0,0.0,9,9.991154331046294,11,10000,4.513435301151181,19000,16.5000000000000,19.0000000000000,10000,6511.131481467224,25000,17.0000000000000,20.0000000000000,4.562929053566504,4.605139772562847,4.558272725851095,4.59769947319295,4500.703988882292,5016.8633774839955,0.04998922555885496,1.00000000000000,0.500000000000000,0.0100000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.995661800673743,11,4.54064241879402,10000,19000,16.5000000000000,19.0000000000000,10000,6501.477257205427,25000,17.0000000000000,20.0000000000000,4.618818063636923,4.554076660298245,4.565489908971792,4.591626882876022,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,22,-121,11,11,18929.419759046577,11,91.22021874131296,500000,1,1,-111,121,111,1,18,11,11,11,1
2,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,16988.5066798385,1.0,1.0,17.8901037245443,1.0,1.0,1.0,1.0,23955.3885944972,1.0,1.0,1.0,19.2032204456257,1.0,1.0,0.06276186710854592,0.03709715499812205,0.05412252640768691,0.01702537140956486,-0.008639340700859012,0.01702537140956486,0.0,0,0,0.0627618671085459,9.50655127836018e-6,105190.617577197,3772.54832082624,0.000453552644484057,2204.81571910480,7.70518213047581,1.3131167210813488,0,1.0,1.0,1.0,17055.6094108858,1.0,1.0,1.0,1.0,17.9565171533264,1.0,1.0,1.0,24077.2479723955,1.0,1.0,19.2799543979147,1.0,1.0,1.0,0.06400903270236391,0.032066168165743036,0.05412252640768691,0.022056358241943873,-0.009886506294677001,0.022056358241943873,0.0,0,0,0.0640090327023639,9.73236009732360e-6,102750.000000000,3758.24463438165,0.000454561498028132,2199.92235228447,7.75282336359494,1.3234372445882958,0,1.0,-0.2057375021084193,-0.15587786395060335,0.0,0.0,9,10.184921594068525,11,10000,4.50319127419891,19000,16.5000000000000,19.0000000000000,10000,6966.881914658718,25000,17.0000000000000,20.0000000000000,4.547269467599199,4.610031334707745,4.561014032811245,4.5981111878093675,4499.210190434841,5305.607493080665,0.04589646381929246,1.00000000000000,0.500000000000000,0.0100000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.203693789731446,11,4.538184995956751,10000,19000,16.5000000000000,19.0000000000000,10000,7021.6385615096915,25000,17.0000000000000,20.0000000000000,4.619007011204802,4.554997978502438,4.563651383214704,4.595717551380447,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,22,-121,11,11,18840.00278913913,11,103.28335144954524,500000,1,1,-111,122,111,1,18,11,11,11,2
3,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,13247.8678660416,1.0,1.0,17.1198357066369,1.0,1.0,1.0,1.0,19799.9336009716,1.0,1.0,1.0,18.4336549366922,1.0,1.0,0.04932215095618364,0.026727436210004285,0.053063216387952694,0.02633578017794841,0.003741065431769053,0.02633578017794841,0.003741065431769053,0.00374106543176905,0.187053271588453,0.0493221509561836,9.50655127836018e-6,105190.617577197,2964.70143960954,0.000537821941496512,1859.35143742455,7.12499401640377,1.313819230055274,0.187053271588453,1.0,1.0,1.0,17234.9869261163,1.0,1.0,1.0,1.0,18.0334795612619,1.0,1.0,1.0,23705.9972573111,1.0,1.0,19.3310455740212,1.0,1.0,1.0,0.06434254805551998,0.034567752619994785,0.053063216387952694,0.01849546376795791,-0.011279331667567283,0.01849546376795791,0.0,0,0,0.0643425480555200,9.73236009732360e-6,102750.000000000,3777.82675011696,0.000465222299677354,2149.51003142698,8.01810025267697,1.2975660127593214,0,1.0,-0.15361844518121637,-0.2516023513488496,0.0,0.0,9,9.99484169023312,11,10000,4.468533555873474,19000,16.5000000000000,19.0000000000000,10000,6552.065734929972,25000,17.0000000000000,20.0000000000000,4.553791319353152,4.603113470309336,4.566176210762151,4.592903646972156,4499.699221681133,4987.037474443358,0.04787782620531021,1.00000000000000,0.500000000000000,0.0100000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.015379308584953,11,4.562143281340987,10000,19000,16.5000000000000,19.0000000000000,10000,6471.010331194784,25000,17.0000000000000,20.0000000000000,4.625298646682777,4.560956098627257,4.5553686896730525,4.589936442293047,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,22,-121,11,11,19244.219311506447,11,101.84747359143176,500000,1,1,-111,121,111,1,18,11,11,11,3
4,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,15395.8747091882,1.0,1.0,17.5775217565187,1.0,1.0,1.0,1.0,22240.1822530077,1.0,1.0,1.0,18.8698902467363,1.0,1.0,0.057305094314772376,0.0325540566968483,0.05722550642080762,0.02467144972395932,-7.958789396475541e-05,0.02467144972395932,0.0,0,0,0.0573050943147724,9.50655127836018e-6,105190.617577197,3444.54757788025,0.000479137736500263,2087.08253143290,7.37674455960209,1.2923684902176071,0,1.0,1.0,1.0,17357.6788816434,1.0,1.0,1.0,1.0,17.9939623286431,1.0,1.0,1.0,24405.1259212939,1.0,1.0,19.3246884002303,1.0,1.0,1.0,0.06501175865792774,0.024520762969970633,0.05722550642080762,0.03270474345083699,-0.007786252237120123,0.03270474345083699,0.0,0,0,0.0650117586579277,9.73236009732360e-6,102750.000000000,3817.11897262976,0.000450801535566653,2218.27105966489,7.82486829371772,1.3307260715872222,0,1.0,-0.21412940544039671,-0.17413620813557582,0.0,0.0,9,10.200777196916642,11,10000,4.469636247167976,19000,16.5000000000000,19.0000000000000,10000,6844.307543819448,25000,17.0000000000000,20.0000000000000,4.550414767472362,4.607719861787134,4.559346437886215,4.591900494583063,4496.800237221352,5295.941208429659,0.0485903564107924,1.00000000000000,0.500000000000000,0.0100000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.16909403492534,11,4.547324567587443,10000,19000,16.5000000000000,19.0000000000000,10000,7047.447039650487,25000,17.0000000000000,20.0000000000000,4.6179684827301735,4.552956724072246,4.5669034781179265,4.591424241087897,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,22,-121,11,11,18875.338685163235,11,101.31033051245981,500000,1,1,-111,122,111,1,18,11,11,11,4
5,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,12493.2396227770,1.0,1.0,17.0027171866111,1.0,1.0,1.0,1.0,19007.2730393608,1.0,1.0,1.0,18.3040931588513,1.0,1.0,0.04604184855856275,0.03483908252182122,0.0521837956472923,0.017344713125471083,0.006141947088729553,0.017344713125471083,0.006141947088729553,0.00614194708872955,0.307097354436478,0.0460418485585627,9.50655127836018e-6,105190.617577197,2767.52599101200,0.000561113918027265,1782.16930265381,7.01013063358985,1.30137597224021,0.307097354436478,1.0,1.0,1.0,15760.8666555680,1.0,1.0,1.0,1.0,17.6878576430687,1.0,1.0,1.0,22231.3633860394,1.0,1.0,18.9805358402755,1.0,1.0,1.0,0.05925635862187484,0.020581093203555056,0.0521837956472923,0.031602702443737245,-0.007072562974582537,0.031602702443737245,0.0,0,0,0.0592563586218748,9.73236009732360e-6,102750.000000000,3479.19477051294,0.000487203192763409,2052.53170515574,7.67874455531109,1.2926781972067651,0,1.0,-0.08295381023147776,-0.12180999873426754,0.0,0.0,9,9.992586553021273,11,10000,4.5142266643026385,19000,16.5000000000000,19.0000000000000,10000,6514.033416583895,25000,17.0000000000000,20.0000000000000,4.563341756518877,4.60938360507744,4.5560347548177145,4.590873837339536,4500.905696545249,5005.496916752298,0.0469232819443317,1.00000000000000,0.500000000000000,0.0100000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.009113087757664,11,4.530032865404766,10000,19000,16.5000000000000,19.0000000000000,10000,6470.496730471382,25000,17.0000000000000,20.0000000000000,4.619180930338146,4.559924571716271,4.565307242284609,4.585888335488164,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,22,-121,11,11,18922.40383213983,11,99.01220841419007,500000,1,1,-111,121,111,1,18,11,11,11,5
6,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,11906.2908646621,1.0,1.0,16.9217402517107,1.0,1.0,1.0,1.0,18860.0522193502,1.0,1.0,1.0,18.2317735611602,1.0,1.0,0.04417861337656337,0.027287419478883024,0.05607232323514914,0.028784903756266113,0.011893709858585767,0.028784903756266113,0.011893709858585767,0.0118937098585858,0.594685492929288,0.0441786133765634,9.50655127836018e-6,105190.617577197,2655.52892844853,0.000564964856719158,1770.02160064815,6.72663591241042,1.3100333094494738,0.594685492929288,1.0,1.0,1.0,15926.9834926119,1.0,1.0,1.0,1.0,17.7493564742724,1.0,1.0,1.0,23068.9656507985,1.0,1.0,19.0948490854634,1.0,1.0,1.0,0.05987094782193125,0.030418375759403204,0.05607232323514914,0.025653947475745932,-0.0037986245867821164,0.025653947475745932,0.0,0,0,0.0598709478219313,9.73236009732360e-6,102750.000000000,3515.27993640196,0.000472864408999794,2114.77112882149,7.53130363638341,1.3454926111909833,0,1.0,-0.2281411478582819,-0.1685820529897595,0.0,0.0,9,10.19510433930026,11,10000,4.483585449629508,19000,16.5000000000000,19.0000000000000,10000,6953.761354688133,25000,17.0000000000000,20.0000000000000,4.5620538013108485,4.606232414687412,4.565451758422434,4.592739177901317,4501.890674235245,5308.079805703849,0.047556080220152196,1.00000000000000,0.500000000000000,0.0100000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.218052837888967,11,4.530786674393236,10000,19000,16.5000000000000,19.0000000000000,10000,7141.982158186599,25000,17.0000000000000,20.0000000000000,4.616403135293035,4.556532187471103,4.565927167030178,4.596345542789582,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,22,-121,11,11,18604.685195337282,11,98.28411479850807,500000,1,1,-111,122,111,1,18,11,11,11,6
7,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,14772.2550611375,1.0,1.0,17.4170722824737,1.0,1.0,1.0,1.0,21240.9397795735,1.0,1.0,1.0,18.7116475956649,1.0,1.0,0.05517550401578131,0.0377331332676345,0.05292966411199117,0.015196530844356668,-0.0022458399037901394,0.015196530844356668,0.0,0,0,0.0551755040157813,9.50655127836018e-6,105190.617577197,3316.54019574466,0.000501648639516135,1993.42711457276,7.41048165400496,1.2945753131911886,0,1.0,1.0,1.0,16181.1490460845,1.0,1.0,1.0,1.0,17.7941120270873,1.0,1.0,1.0,22705.3250518355,1.0,1.0,19.0997927896522,1.0,1.0,1.0,0.06056942483471239,0.03862810455936305,0.05292966411199117,0.014301559552628115,-0.0076397607227212255,0.014301559552628115,0.0,0,0,0.0605694248347124,9.73236009732360e-6,102750.000000000,3556.29051529526,0.000481321479874025,2077.61349080396,7.78833460492355,1.3056807625649196,0,1.0,-0.206138810059315,-0.06933763659042647,0.0,0.0,9,10.006590628468745,11,10000,4.454116093660275,19000,16.5000000000000,19.0000000000000,10000,6468.684718436022,25000,17.0000000000000,20.0000000000000,4.555049032827841,4.6102245368436225,4.558546979205631,4.5962801124732655,4499.003554600851,4996.761990223969,0.047657012170996695,1.00000000000000,0.500000000000000,0.0100000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.005777422163707,11,4.550007648838295,10000,19000,16.5000000000000,19.0000000000000,10000,6524.176005751038,25000,17.0000000000000,20.0000000000000,4.6175299989147405,4.556960574080028,4.555147441264556,4.593775545823919,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,22,-121,11,11,18630.92081177661,11,89.17841731318785,500000,1,1,-111,121,111,1,18,11,11,11,7
8,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,16007.7323706052,1.0,1.0,17.6799088108664,1.0,1.0,1.0,1.0,22838.6931296776,1.0,1.0,1.0,18.9691795606291,1.0,1.0,0.05974895616118925,0.029553835694600572,0.05787247712879153,0.02831864143419096,-0.0018764790323977168,0.02831864143419096,0.0,0,0,0.0597489561611892,9.50655127836018e-6,105190.617577197,3591.44548467907,0.000467178720309284,2140.50845324885,7.47847192395283,1.289270749762665,0,1.0,1.0,1.0,14172.6021708622,1.0,1.0,1.0,1.0,17.3879401056148,1.0,1.0,1.0,20994.0312114380,1.0,1.0,18.6754118455037,1.0,1.0,1.0,0.05354954905625853,0.022695763877973008,0.05787247712879153,0.035176713250818524,0.004322928072533004,0.035176713250818524,0.004322928072533004,0.00432292807253300,0.216146403626650,0.0535495490562585,9.73236009732360e-6,102750.000000000,3144.12352316032,0.000506792961570985,1973.19236024933,7.18257502733860,1.2874717398889313,0.216146403626650,1.0,-0.18390029623046047,-0.19537543258411783,0.0,0.0,9,10.201436886913605,11,10000,4.4571837269682595,19000,16.5000000000000,19.0000000000000,10000,6830.960759072408,25000,17.0000000000000,20.0000000000000,4.554885696909751,4.61463465307094,4.565402053918648,4.5949558896132485,4500.698210720054,5298.313608937365,0.04916027503999121,1.00000000000000,0.500000000000000,0.0100000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.205365078276191,11,4.5076480190627315,10000,19000,16.5000000000000,19.0000000000000,10000,6821.429040575791,25000,17.0000000000000,20.0000000000000,4.6111831952673565,4.557633646211098,4.574068999435451,4.596764763313424,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,22,-121,11,11,18993.004088443337,11,97.72396072598339,500000,1,1,-111,122,111,1,18,11,11,11,8
9,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,14286.3727726602,1.0,1.0,17.3812143640807,1.0,1.0,1.0,1.0,20779.1772335057,1.0,1.0,1.0,18.6826742835813,1.0,1.0,0.05273076186638548,0.029962265161914026,0.05186909894467313,0.0219068337827591,-0.0008616629217123514,0.0219068337827591,0.0,0,0,0.0527307618663855,9.50655127836018e-6,105190.617577197,3169.58937488069,0.000515944779717752,1938.19191376847,7.37097945315586,1.3014599195006042,0,1.0,1.0,1.0,15612.3875308970,1.0,1.0,1.0,1.0,17.6751733055048,1.0,1.0,1.0,22152.4140053816,1.0,1.0,18.9860987122906,1.0,1.0,1.0,0.05863195871577265,0.042488023727113244,0.05186909894467313,0.009381075217559882,-0.006762859771099521,0.009381075217559882,0.0,0,0,0.0586319587157726,9.73236009732360e-6,102750.000000000,3442.53357602608,0.000490930230278203,2036.94932258157,7.66459300573582,1.3109254067857945,0,1.0,-0.16915038256450005,-0.0938776651182926,0.0,0.0,9,10.010234910924884,11,10000,4.507326054876737,19000,16.5000000000000,19.0000000000000,10000,6492.804460845465,25000,17.0000000000000,20.0000000000000,4.552335502726128,4.605066264592513,4.562078846065105,4.592041111227019,4500.762300397419,4988.862402567788,0.04679433230421637,1.00000000000000,0.500000000000000,0.0100000000000000,215500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.010580299768986,11,4.535144592233526,10000,19000,16.5000000000000,19.0000000000000,10000,6540.0264744845335,25000,17.0000000000000,20.0000000000000,4.6163101210263005,4.557678162310528,4.550907874044269,4.593395897771383,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,22,-121,11,11,18821.21728681071,11,111.52901011460739,500000,1,1,-111,121,111,1,18,11,11,11,9
