,MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,PF_M1_T1_Force_LTL,MV1_LmvPF,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,HU_T2_DboreMax,MV2_DmvMin,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,18224.2370563391,1.0,1.0,1.0,18.1941322697772,1.0,1.0,25184.1221343966,1.0,0.0,0.0,19.5051910870515,1.0,1.0,1.0,0.06657868064321804,0.034320003804206856,0.058159911614910034,0.02383990781070318,-0.008418769028308001,0.02383990781070318,0.0,0,0,0.0665786806432180,9.50655127836018e-6,105190.617577197,4001.97287676291,0.000438250386094634,2281.80061382550,7.98677892622074,1.3110588172743154,0,1.0,1.0,1.0,1.0,15397.9407411240,1.0,1.0,1.0,17.6149234513852,1.0,1.0,1.0,22494.8154577463,1.0,1.0,18.9517875041629,1.0,1.0,1.0,0.05681121749603779,0.029416390979372764,0.058159911614910034,0.02874352063553727,0.0013486941188722429,0.02874352063553727,0.0013486941188722429,0.00134869411887224,0.0674347059436121,0.0568112174960378,9.50655127836018e-6,105190.617577197,3414.86117355468,0.000481211303199185,2078.08917486312,7.40966313062011,1.3368640527776519,0.0674347059436121,0.0,-0.04183740240625368,-0.15534543687915245,0.0,0.0,10.207353343556422,9,11,10000,4.5538132360057855,19000,16.5000000000000,19.0000000000000,6959.88507805757,10000,25000,17.0000000000000,20.0000000000000,4.554330768266889,4.6209094489101075,4.558092734710471,4.592412738514678,0.04931724958406413,5308.598658088534,4501.476664821185,1.00000000000000,0.0100000000000000,0.500000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,10.205260320765124,9,11,10000,4.509097137057444,19000,16.5000000000000,19.0000000000000,10000,7096.874716622242,25000,17.0000000000000,20.0000000000000,4.555224318947591,4.612035536443629,4.562828255615463,4.5922446465948354,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,12,21095.66118985956,11,103.56873066598058,500000,1,1,-111,122,111,1,1,11,11,11,0
1,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15115.2312424039,1.0,1.0,1.0,17.5401799028680,1.0,1.0,21655.6478176603,1.0,1.0,1.0,18.8522294574584,1.0,1.0,1.0,0.05591566992995656,0.02407869293744458,0.0534435313487714,0.029364838411326824,-0.0024721385811851543,0.029364838411326824,0.0,0,0,0.0559156699299566,9.50655127836018e-6,105190.617577197,3361.03077267134,0.000498134192786992,2007.49118305880,7.52941351372356,1.3120495545904216,0,1.0,1.0,1.0,1.0,14955.3371938552,1.0,1.0,1.0,17.5087145436506,1.0,1.0,1.0,21367.8003339360,1.0,1.0,18.7950958176814,1.0,1.0,1.0,0.05525297494047887,0.029658150236581804,0.0534435313487714,0.0237853811121896,-0.0018094435917074686,0.0237853811121896,0.0,0,0,0.0552529749404789,9.50655127836018e-6,105190.617577197,3321.19688969507,0.000501702691396463,1993.21234896419,7.50313292089876,1.2863812740308007,0,1.0,-0.24520554659310587,-0.20832810508324334,0.0,0.0,10.010766389144464,9,11,10000,4.497201086436443,19000,16.5000000000000,19.0000000000000,6540.416575256427,10000,25000,17.0000000000000,20.0000000000000,4.555921317073892,4.611836987003849,4.5595816442207076,4.583660337158152,0.048248601188747464,4984.885328739072,4500.334055928714,1.00000000000000,0.0100000000000000,0.500000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,10.005581622751803,9,11,10000,4.502996266273229,19000,16.5000000000000,19.0000000000000,10000,6412.463140080814,25000,17.0000000000000,20.0000000000000,4.559895871954975,4.615148846895454,4.561282086618208,4.59094023685479,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,12,21101.279062325473,11,93.41541529016042,500000,1,1,-111,121,111,1,1,11,11,11,1
2,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16932.6440316613,1.0,1.0,1.0,17.8611128656060,1.0,1.0,23852.5844042199,1.0,1.0,1.0,19.1612971638956,1.0,1.0,1.0,0.0627002466187534,0.02946997916849803,0.05707351797651411,0.02760353880801608,-0.005626728642239287,0.02760353880801608,0.0,0,0,0.0627002466187534,9.50655127836018e-6,105190.617577197,3768.84437946814,0.000453222845545760,2206.42010840346,7.67426111064296,1.3001842982895928,0,1.0,1.0,1.0,1.0,14080.0168152919,1.0,1.0,1.0,17.3709063952264,1.0,1.0,1.0,21234.7075715004,1.0,1.0,18.7151978312089,1.0,1.0,1.0,0.05162475664928845,0.03816941320730116,0.05707351797651411,0.018904104769212948,0.00544876132722566,0.018904104769212948,0.00544876132722566,0.00544876132722566,0.272438066361283,0.0516247566492885,9.50655127836018e-6,105190.617577197,3103.10859097781,0.000510147017961356,1960.21924032054,7.18287859116693,1.344291435982481,0.272438066361283,1.0,-0.18552901202845057,-0.24559328949838566,0.0,0.0,10.186851754963092,9,11,10000,4.492794694285269,19000,16.5000000000000,19.0000000000000,6919.940372558634,10000,25000,17.0000000000000,20.0000000000000,4.5517688798604965,4.61446912647925,4.55723339813645,4.586703377304948,0.04824131458999066,5322.276527767559,4498.647103138319,1.00000000000000,0.0100000000000000,0.500000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,10.188027804059468,9,11,10000,4.537390942820739,19000,16.5000000000000,19.0000000000000,10000,7154.690756208504,25000,17.0000000000000,20.0000000000000,4.557776918067622,4.609401674716911,4.556342112757101,4.5945115259644025,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,12,20920.445264060203,11,96.20510046838936,500000,1,1,-111,122,111,1,1,11,11,11,2
3,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15545.6165130882,1.0,1.0,1.0,17.6713052542549,1.0,1.0,21981.1637795396,1.0,1.0,1.0,18.9613137808512,1.0,1.0,1.0,0.056949605120968805,0.02588910593049576,0.05390931964680116,0.0280202137163054,-0.0030402854741676463,0.0280202137163054,0.0,0,0,0.0569496051209688,9.50655127836018e-6,105190.617577197,3423.17950482984,0.000492576555244357,2030.14128332584,7.65740623116678,1.2900085265963082,0,1.0,1.0,1.0,1.0,14359.0360070470,1.0,1.0,1.0,17.3259936946908,1.0,1.0,1.0,20787.0529015782,1.0,1.0,18.6144927546352,1.0,1.0,1.0,0.05354846715819317,0.02374783074738307,0.05390931964680116,0.03016148889941809,0.0003608524886079892,0.03016148889941809,0.0003608524886079892,0.000360852488607989,0.0180426244303995,0.0535484671581932,9.50655127836018e-6,105190.617577197,3218.74076039006,0.000511130981608252,1956.44567827515,7.33934816923018,1.2884990599443924,0.0180426244303995,1.0,-0.11839856243022302,-0.10497637875720181,0.0,0.0,10.013899023088129,9,11,10000,4.541279968273521,19000,16.5000000000000,19.0000000000000,6435.547266451408,10000,25000,17.0000000000000,20.0000000000000,4.561173531578515,4.6181231366994835,4.562057313539191,4.587946419469687,0.04863127949971652,4988.763356031159,4500.334018581719,1.00000000000000,0.0100000000000000,0.500000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9.986645525460613,9,11,10000,4.461072536114072,19000,16.5000000000000,19.0000000000000,10000,6428.01689453118,25000,17.0000000000000,20.0000000000000,4.554627259105025,4.608175726263219,4.564355454800558,4.588103285547941,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,12,20980.281174647596,11,96.34606389327955,500000,1,1,-111,121,111,1,1,11,11,11,3
4,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15285.2669079035,1.0,1.0,1.0,17.6082477501980,1.0,1.0,22553.7639315244,1.0,1.0,1.0,18.9818231760293,1.0,1.0,1.0,0.05614879835509967,0.024459551075326047,0.057676297220515656,0.03321674614518961,0.001527498865415984,0.03321674614518961,0.001527498865415984,0.00152749886541598,0.0763749432707992,0.0561487983550997,9.50655127836018e-6,105190.617577197,3375.04387153740,0.000485268985803818,2060.71277838530,7.41746597013899,1.3735754258313473,0.0763749432707992,1.0,1.0,1.0,1.0,18249.9211949629,1.0,1.0,1.0,18.1355323444410,1.0,1.0,1.0,25271.5600385430,0.0,0.0,19.4624573652894,1.0,1.0,1.0,0.06718446296342329,0.022986004275287186,0.057676297220515656,0.03469029294522847,-0.00950816574290763,0.03469029294522847,0.0,0,0,0.0671844629634233,9.50655127836018e-6,105190.617577197,4038.38580040847,0.000436600232604784,2290.42479898359,7.96791983873981,1.3269250208483656,0,0.0,-0.30337495690625205,-0.1071067215134995,0.0,0.0,10.190781780058972,9,11,10000,4.5289091015402905,19000,16.5000000000000,19.0000000000000,7268.497023620901,10000,25000,17.0000000000000,20.0000000000000,4.554899160079557,4.611047958434657,4.561134335274717,4.585593886350043,0.04904330671662467,5291.6621009157125,4499.6059033351985,1.00000000000000,0.0100000000000000,0.500000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,10.167612505701184,9,11,10000,4.519112857696017,19000,16.5000000000000,19.0000000000000,10000,7021.638843580088,25000,17.0000000000000,20.0000000000000,4.5525114407582175,4.619695903721641,4.561951244932757,4.5849372492080445,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,12,20875.14053925321,11,111.56952180511841,500000,1,1,-111,122,111,1,1,11,11,11,4
5,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16611.7541420997,1.0,1.0,1.0,17.8281612428813,1.0,1.0,23138.8408797846,1.0,1.0,1.0,19.1337692884529,1.0,1.0,1.0,0.061400743029497384,0.03371420932959879,0.05489359062459692,0.021179381294998134,-0.0065071524049004625,0.021179381294998134,0.0,0,0,0.0614007430294974,9.50655127836018e-6,105190.617577197,3690.73261655521,0.000470978131947830,2123.24083044851,7.82377293422276,1.3056080455716494,0,1.0,1.0,1.0,1.0,16374.6835151997,1.0,1.0,1.0,17.8204968840831,1.0,1.0,1.0,22874.2907654953,1.0,1.0,19.1206082293250,1.0,1.0,1.0,0.05995245393680282,0.02815097567776892,0.05489359062459692,0.026742614946828003,-0.005058863312205897,0.026742614946828003,0.0,0,0,0.0599524539368028,9.50655127836018e-6,105190.617577197,3603.67751707472,0.000477523524726350,2094.13766698313,7.81929658845661,1.300111345241869,0,1.0,-0.09139674825485075,-0.1934697356896322,0.0,0.0,10.004388308658493,9,11,10000,4.500936770002194,19000,16.5000000000000,19.0000000000000,6527.086737684827,10000,25000,17.0000000000000,20.0000000000000,4.553978937644478,4.615379680673976,4.5566962771156945,4.590410486445293,0.04940498355614274,4999.2696964631505,4499.411212423277,1.00000000000000,0.0100000000000000,0.500000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,10.001200295626518,9,11,10000,4.5438814759684165,19000,16.5000000000000,19.0000000000000,10000,6499.607250295618,25000,17.0000000000000,20.0000000000000,4.556607440961706,4.616559894898509,4.561089462217145,4.589240437894914,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,12,20807.60144422128,11,97.2083575363954,500000,1,1,-111,121,111,1,1,11,11,11,5
6,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16997.3482987384,1.0,1.0,1.0,17.9139119007794,1.0,1.0,23964.6025363440,1.0,1.0,1.0,19.2289438001912,1.0,1.0,1.0,0.06264126010926585,0.02922334802052351,0.057122464426867886,0.027899116406344376,-0.0055187956823979645,0.027899116406344376,0.0,0,0,0.0626412601092659,9.50655127836018e-6,105190.617577197,3765.29876383287,0.000454327815800889,2201.05387612511,7.72236812697276,1.3150318994118164,0,1.0,1.0,1.0,1.0,15402.5112444856,1.0,1.0,1.0,17.6569073358685,1.0,1.0,1.0,22367.0618200095,1.0,1.0,18.9714289335514,1.0,1.0,1.0,0.056543260984435406,0.02978526619903299,0.057122464426867886,0.027337198227834897,0.0005792034424324799,0.027337198227834897,0.0005792034424324799,0.000579203442432480,0.0289601721216240,0.0565432609844354,9.50655127836018e-6,105190.617577197,3398.75459587508,0.000482970061396161,2070.52171538173,7.43895180140427,1.314521597682976,0.0289601721216240,1.0,-0.1799836907526438,-0.24540760852988355,0.0,0.0,10.191543773806595,9,11,10000,4.514209725401979,19000,16.5000000000000,19.0000000000000,6967.254237605628,10000,25000,17.0000000000000,20.0000000000000,4.5586154739105496,4.621256734019815,4.56182669080483,4.591050038825354,0.04852676933369717,5298.163672472067,4500.904661692014,1.00000000000000,0.0100000000000000,0.500000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,10.217955534464185,9,11,10000,4.531810346995607,19000,16.5000000000000,19.0000000000000,10000,6964.550575523886,25000,17.0000000000000,20.0000000000000,4.558768208043849,4.615311469028285,4.564454918891039,4.594240185090072,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,12,21083.83733791106,11,101.16650988505954,500000,1,1,-111,122,111,1,1,11,11,11,6
7,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,17113.4479690219,1.0,1.0,1.0,17.9891992831507,1.0,1.0,23678.6645403969,1.0,1.0,1.0,19.3074546111020,1.0,1.0,1.0,0.06282659628454024,0.0282432110165729,0.05151738796172272,0.02327417694514982,-0.011309208322817517,0.02327417694514982,0.0,0,0,0.0628265962845402,9.50655127836018e-6,105190.617577197,3776.43912196802,0.000465593597126468,2147.79585924669,7.96791179913357,1.318255327951311,0,1.0,1.0,1.0,1.0,17146.5149723582,1.0,1.0,1.0,17.9731227263538,1.0,1.0,1.0,23657.6706461324,1.0,1.0,19.2805229567587,1.0,1.0,1.0,0.06300409287646236,0.02638221326812573,0.05151738796172272,0.02513517469359699,-0.011486704914739639,0.02513517469359699,0.0,0,0,0.0630040928764624,9.50655127836018e-6,105190.617577197,3787.10825118067,0.000464847597229356,2151.24269967260,7.97051628575788,1.3074002304048487,0,1.0,-0.22848395401946126,-0.19225525726847878,0.0,0.0,10.021287484017112,9,11,10000,4.5316361303088115,19000,16.5000000000000,19.0000000000000,6565.216571374907,10000,25000,17.0000000000000,20.0000000000000,4.5528821775882085,4.615708773872749,4.560825161635293,4.589068372651866,0.04655984747371503,4980.2313953684925,4500.981577801446,1.00000000000000,0.0100000000000000,0.500000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,10.002606440595928,9,11,10000,4.527600964934817,19000,16.5000000000000,19.0000000000000,10000,6511.1556737742285,25000,17.0000000000000,20.0000000000000,4.551079882787683,4.614083975664145,4.560679276679439,4.587061489947565,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,12,21028.21337590852,11,106.11504840580916,500000,1,1,-111,121,111,1,1,11,11,11,7
8,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16851.3769395749,1.0,1.0,1.0,17.9552519233608,1.0,1.0,23873.5361916140,1.0,1.0,1.0,19.2831323439873,1.0,1.0,1.0,0.06126700410045416,0.026832149233208646,0.056470841274549835,0.02963869204134119,-0.004796162825904324,0.02963869204134119,0.0,0,0,0.0612670041004542,9.50655127836018e-6,105190.617577197,3682.69371338940,0.000460638957366996,2170.89758477221,7.76240070364405,1.3278804206264907,0,1.0,1.0,1.0,1.0,14987.0080539675,1.0,1.0,1.0,17.5139202441341,1.0,1.0,1.0,21939.0603648053,1.0,1.0,18.8285435409573,1.0,1.0,1.0,0.05562392042479569,0.024177111645058424,0.056470841274549835,0.03229372962949141,0.0008469208497541431,0.03229372962949141,0.0008469208497541431,0.000846920849754143,0.0423460424877072,0.0556239204247957,9.50655127836018e-6,105190.617577197,3343.49402374236,0.000488186907903276,2048.39577590255,7.31646112058787,1.3146232968231422,0.0423460424877072,1.0,-0.23284939590275733,-0.14051170082016273,0.0,0.0,10.192851219716776,9,11,10000,4.575829067268711,19000,16.5000000000000,19.0000000000000,7022.1592520390695,10000,25000,17.0000000000000,20.0000000000000,4.554568832192501,4.6158358362929555,4.563076323796417,4.589908473029626,0.04806226985680306,5288.246699748786,4500.820852251425,1.00000000000000,0.0100000000000000,0.500000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,10.197459123546242,9,11,10000,4.4824390136616925,19000,16.5000000000000,19.0000000000000,10000,6952.05231083785,25000,17.0000000000000,20.0000000000000,4.5574717071721835,4.613095627596979,4.564102278197798,4.588279389842857,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,12,20979.607678479875,11,106.19433681828828,500000,1,1,-111,122,111,1,1,11,11,11,8
9,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15019.3328592551,1.0,1.0,1.0,17.4719580288236,1.0,1.0,21441.2071403349,1.0,1.0,1.0,18.7534241332987,1.0,1.0,1.0,0.055569250014892546,0.033991651206690676,0.05494935929285258,0.020957708086161903,-0.0006198907220399674,0.020957708086161903,0.0,0,0,0.0555692500148925,9.50655127836018e-6,105190.617577197,3340.20784421041,0.000498929623024518,2004.29069322039,7.49359008154791,1.2814661044751399,0,1.0,1.0,1.0,1.0,16992.4496547892,1.0,1.0,1.0,17.9364910328226,1.0,1.0,1.0,23507.6694943920,1.0,1.0,19.2365839686580,1.0,1.0,1.0,0.06211360478532857,0.027276716296739778,0.05494935929285258,0.0276726429961128,-0.00716424549247599,0.0276726429961128,0.0,0,0,0.0621136047853286,9.50655127836018e-6,105190.617577197,3733.58196989409,0.000467386360645457,2139.55751429932,7.94203920260306,1.300092935835406,0,1.0,-0.24556474395384606,-0.09908718858283193,0.0,0.0,9.978367947275654,9,11,10000,4.496526431817158,19000,16.5000000000000,19.0000000000000,6421.8742810798185,10000,25000,17.0000000000000,20.0000000000000,4.559703614860058,4.61527286487495,4.558396244071867,4.5923878952785575,0.049359166635217666,5011.349312052289,4501.527023137586,1.00000000000000,0.0100000000000000,0.500000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9.994451830219509,9,11,10000,4.551245905891064,19000,16.5000000000000,19.0000000000000,10000,6515.219839602803,25000,17.0000000000000,20.0000000000000,4.55495578769595,4.6170693924812785,4.562746241341784,4.590022957638523,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,12,20991.200593341437,11,85.08765873574829,500000,1,1,-111,121,111,1,1,11,11,11,9
