,MV1_AleakMV,MV2_AleakMV,HU_Ch1_T1_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T1_AleakPF,HU_Ch1_T2_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_KstiffMachine_REF,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_REF,PF_M1_T1_AleakPF_deltaD_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15664.7540096634,1.0,1.0,1.0,17.6661787147194,1.0,1.0,1.0,22715.5868406635,1.0,1.0,1.0,1.0,18.9974628386599,1.0,1.0,0.056579351960166946,0.03426368384462464,0.0542528892572234,0.019989205412598764,-0.002326462702943545,0.019989205412598764,0.0,0,0,0.0565793519601669,9.28074245939675e-6,107750.000000000,3483.67152783314,0.000475865792605103,2101.43283156697,7.45432058277244,1.3312841239405437,0,1.0,1.0,1.0,14997.3047372536,1.0,1.0,1.0,17.5315198793640,1.0,1.0,1.0,1.0,21978.8906054836,1.0,1.0,18.8497293234225,1.0,1.0,1.0,0.055282359301656925,0.03029982350470828,0.0542528892572234,0.023953065752515122,-0.001029470044433524,0.023953065752515122,0.0,0,0,0.0552823593016569,9.50655127836018e-6,105190.617577197,3322.96315203760,0.000489748551697155,2041.86412912226,7.34490827443085,1.3182094440585175,0,1.0,-0.12764707537182599,-0.2330923767455414,0.0,0.0,10.211858131946942,9,11,4.496621993350492,10000,19000,16.5000000000000,19.0000000000000,7050.832831000072,10000,25000,17.0000000000000,20.0000000000000,4.607603372968518,4.5510240210083515,4.598555303913523,4.564291620068898,4500.32163377958,5296.264489453919,0.0460995578497826,1.00000000000000,0.500000000000000,0.0100000000000000,215500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.186611604933116,9,11,4.5132323324312145,10000,19000,16.5000000000000,19.0000000000000,10000,6981.585868229919,25000,17.0000000000000,20.0000000000000,4.55831741100519,4.6135997703068465,4.590148907634716,4.559849084130008,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,21,11,22,-121,11,12,20944.48093858886,11,93.0050391461548,500000,1,1,-111,122,111,1,7,11,11,11,0
1,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15884.7126340761,1.0,1.0,1.0,17.6515064777891,1.0,1.0,1.0,22368.2047141105,1.0,1.0,1.0,1.0,18.9523420233911,1.0,1.0,0.05788363462696644,0.03491245667520815,0.053675313803701864,0.018762857128493717,-0.004208320823264576,0.018762857128493717,0.0,0,0,0.0578836346269664,9.28074245939675e-6,107750.000000000,3563.97807488893,0.000481223442080568,2078.03675497707,7.64409609023077,1.3008355456019611,0,1.0,1.0,1.0,17018.6339219053,1.0,1.0,1.0,17.9439892246888,1.0,1.0,1.0,1.0,23564.7368017016,1.0,1.0,19.2573868823228,1.0,1.0,1.0,0.062519713240488,0.023762131731182023,0.053675313803701864,0.02991318207251984,-0.008844399436786131,0.02991318207251984,0.0,0,0,0.0625197132404880,9.50655127836018e-6,105190.617577197,3757.99271229497,0.000466737606908736,2142.53144635833,7.94323646956593,1.313397657634078,0,1.0,-0.13214616155676073,-0.046912837260113235,0.0,0.0,10.007410387558359,9,11,4.45701749570137,10000,19000,16.5000000000000,19.0000000000000,6483.492080034449,10000,25000,17.0000000000000,20.0000000000000,4.611712496517329,4.553828861890363,4.593467890747311,4.558555434072103,4498.8662647451465,4984.09818362875,0.048449699348673735,1.00000000000000,0.500000000000000,0.0100000000000000,215500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.000752755122832,9,11,4.528650059971034,10000,19000,16.5000000000000,19.0000000000000,10000,6546.102879796264,25000,17.0000000000000,20.0000000000000,4.55192650841828,4.614446221658768,4.589664618451208,4.565902486720026,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,21,11,22,-121,11,12,21019.007742530408,11,97.54785917674688,500000,1,1,-111,121,111,1,7,11,11,11,1
2,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15906.3018182785,1.0,1.0,1.0,17.6350623413692,1.0,1.0,1.0,22843.4773307247,1.0,1.0,1.0,1.0,18.9404360959843,1.0,1.0,0.058128870042279956,0.03669982548914508,0.05771416587377418,0.021014340384629106,-0.0004147041685057737,0.021014340384629106,0.0,0,0,0.0581288700422800,9.28074245939675e-6,107750.000000000,3579.07756974609,0.000467572384092248,2138.70629237742,7.43734746326335,1.305373754615062,0,1.0,1.0,1.0,15810.7290598750,1.0,1.0,1.0,17.7145760580627,1.0,1.0,1.0,1.0,22836.2389114817,1.0,1.0,19.0365717545278,1.0,1.0,1.0,0.05823003547589689,0.022324378321651572,0.05771416587377418,0.03538978755212261,-0.000515869602122708,0.03538978755212261,0.0,0,0,0.0582300354758969,9.50655127836018e-6,105190.617577197,3500.14479614382,0.000473873250065561,2110.26893765717,7.49228156550897,1.3219956964651165,0,1.0,-0.032576269022014576,-0.28904996260198645,0.0,0.0,10.197714878105892,9,11,4.444246180282411,10000,19000,16.5000000000000,19.0000000000000,6937.175512446189,10000,25000,17.0000000000000,20.0000000000000,4.611612130837824,4.553483260795544,4.5946538298798725,4.557954004390727,4499.990407358927,5314.321272294825,0.04887043509293835,1.00000000000000,0.500000000000000,0.0100000000000000,215500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.222294492553756,9,11,4.517164283401631,10000,19000,16.5000000000000,19.0000000000000,10000,7025.509851606781,25000,17.0000000000000,20.0000000000000,4.555164596568592,4.613394632044489,4.590404615965354,4.568080237643702,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,21,11,22,-121,11,12,20956.4824655039,11,95.27428492981768,500000,1,1,-111,122,111,1,7,11,11,11,2
3,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15430.0131534906,1.0,1.0,1.0,17.5548229557913,1.0,1.0,1.0,21871.1605444147,1.0,1.0,1.0,1.0,18.8383931864675,1.0,1.0,0.05586455986558381,0.03500114034238422,0.05347644221716707,0.01847530187478285,-0.002388117648416739,0.01847530187478285,0.0,0,0,0.0558645598655838,9.28074245939675e-6,107750.000000000,3439.66075743809,0.000490002988225302,2040.80388085348,7.56075255356611,1.2835702306762151,0,1.0,1.0,1.0,15444.1775702979,1.0,1.0,1.0,17.6294227396713,1.0,1.0,1.0,1.0,21942.2151155642,1.0,1.0,18.9243298493382,1.0,1.0,1.0,0.056366771962141016,0.031410217991145295,0.05347644221716707,0.022066224226021773,-0.0028903297449739476,0.022066224226021773,0.0,0,0,0.0563667719621410,9.50655127836018e-6,105190.617577197,3388.14603058895,0.000494423307808509,2022.55837094820,7.63596136068869,1.2949071096669222,0,1.0,-0.13037024707892778,-0.2723771953445973,0.0,0.0,9.994070402225145,9,11,4.485911327192369,10000,19000,16.5000000000000,19.0000000000000,6441.1473909240585,10000,25000,17.0000000000000,20.0000000000000,4.612015106536111,4.556150546670527,4.596276683088308,4.561275542745924,4499.596064965652,5018.149562046722,0.047950421962032315,1.00000000000000,0.500000000000000,0.0100000000000000,215500,215500,105000.000000000,3000.00000000000,0.0500000000000000,9.993461378982637,9,11,4.558297496880129,10000,19000,16.5000000000000,19.0000000000000,10000,6498.037545266253,25000,17.0000000000000,20.0000000000000,4.556795568336147,4.613162340298288,4.593452282596943,4.562042064605798,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,21,11,22,-121,11,12,21037.824488763592,11,105.77245035683346,500000,1,1,-111,121,111,1,7,11,11,11,3
4,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15143.2492913391,1.0,1.0,1.0,17.5114581879077,1.0,1.0,1.0,22176.2669155871,1.0,1.0,1.0,1.0,18.8384556316893,1.0,1.0,0.05515614250308154,0.03396816254374535,0.05633670884772413,0.022368546303978783,0.0011805663446425932,0.022368546303978783,0.0011805663446425932,0.00118056634464259,0.0590283172321297,0.0551561425030815,9.28074245939675e-6,107750.000000000,3396.04248840402,0.000483141483068096,2069.78708110447,7.31633192108746,1.3269974437816177,0.0590283172321297,1.0,1.0,1.0,17869.2312379720,1.0,1.0,1.0,18.1363168792016,1.0,1.0,1.0,1.0,24884.7823503020,1.0,1.0,19.4600187224451,1.0,1.0,1.0,0.06536246923069289,0.031984385282548544,0.05633670884772413,0.02435232356517559,-0.009025760382968755,0.02435232356517559,0.0,0,0,0.0653624692306929,9.50655127836018e-6,105190.617577197,3928.86771699836,0.000443207350232189,2256.28027034325,7.91977462766780,1.3237018432435075,0,1.0,-0.2370679640094823,-0.03944019826852874,0.0,0.0,10.195126266820232,9,11,4.459087111850499,10000,19000,16.5000000000000,19.0000000000000,7033.017624248032,10000,25000,17.0000000000000,20.0000000000000,4.608223609804492,4.55306746730141,4.594183014418774,4.5602148518750285,4500.778321805257,5299.948132684909,0.047841796099849815,1.00000000000000,0.500000000000000,0.0100000000000000,215500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.21654225153384,9,11,4.548188568594509,10000,19000,16.5000000000000,19.0000000000000,10000,7015.55111233,25000,17.0000000000000,20.0000000000000,4.557744039470708,4.623106508701401,4.590582479845403,4.558598094562854,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,21,11,22,-121,11,12,21116.26599298674,11,97.81622981724671,500000,1,1,-111,122,111,1,7,11,11,11,4
5,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,13051.1784481850,1.0,1.0,1.0,17.0779950151885,1.0,1.0,1.0,19583.0017371234,1.0,1.0,1.0,1.0,18.3865265497494,1.0,1.0,0.04735107471375066,0.03599636482688062,0.0527331170649828,0.016736752238102177,0.005382042351232137,0.016736752238102177,0.005382042351232137,0.00538204235123214,0.269102117561607,0.0473510747137507,9.28074245939675e-6,107750.000000000,2915.47331451808,0.000543329221526169,1840.50472601322,7.09108662625147,1.3085315345609443,0.269102117561607,1.0,1.0,1.0,14934.4574704354,1.0,1.0,1.0,17.5428002211523,1.0,1.0,1.0,1.0,21398.8082250264,1.0,1.0,18.8378148654048,1.0,1.0,1.0,0.054694112054232136,0.032099985013986476,0.0527331170649828,0.020633132050996324,-0.001960994989249336,0.020633132050996324,0.0,0,0,0.0546941120542321,9.50655127836018e-6,105190.617577197,3287.60424275492,0.000504504606029637,1982.14245826183,7.53450258238839,1.2950146442525607,0,1.0,-0.16900096858239863,-0.04337979165307432,0.0,0.0,9.986908388937032,9,11,4.476521319263843,10000,19000,16.5000000000000,19.0000000000000,6531.823288938436,10000,25000,17.0000000000000,20.0000000000000,4.607860101222447,4.560509026508696,4.59634810334984,4.560351738522959,4499.542012573604,4991.720196586687,0.04753368905775198,1.00000000000000,0.500000000000000,0.0100000000000000,215500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.008297638763885,9,11,4.542656709166667,10000,19000,16.5000000000000,19.0000000000000,10000,6464.350754591032,25000,17.0000000000000,20.0000000000000,4.560687365485046,4.6153814775392785,4.590734353212841,4.558634368198854,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,21,11,22,-121,11,12,21068.453305983843,11,100.7998988038005,500000,1,1,-111,121,111,1,7,11,11,11,5
6,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,14207.3687351249,1.0,1.0,1.0,17.3506899342159,1.0,1.0,1.0,21204.2307987465,1.0,1.0,1.0,1.0,18.6711287924182,1.0,1.0,0.05156753236919798,0.03508428724100021,0.05596198897547608,0.020877701734475868,0.004394456606278102,0.020877701734475868,0.004394456606278102,0.00439445660627810,0.219722830313905,0.0515675323691980,9.28074245939675e-6,107750.000000000,3175.08663587490,0.000503670756651439,1985.42398341391,7.15583616084635,1.3204388582023088,0.219722830313905,1.0,1.0,1.0,15354.4272964371,1.0,1.0,1.0,17.6189823034194,1.0,1.0,1.0,1.0,22258.2077350182,1.0,1.0,18.9218549164149,1.0,1.0,1.0,0.0562753347256324,0.028537930968785652,0.05596198897547608,0.027424058006690427,-0.0003133457501563186,0.027424058006690427,0.0,0,0,0.0562753347256324,9.50655127836018e-6,105190.617577197,3382.64983665872,0.000484344945286639,2064.64423698732,7.43683924880049,1.3028726129954704,0,1.0,-0.13585399125328715,-0.1147562268408683,0.0,0.0,10.194853773369566,9,11,4.474639707338255,10000,19000,16.5000000000000,19.0000000000000,6996.862063621575,10000,25000,17.0000000000000,20.0000000000000,4.606287686084622,4.554720153715424,4.594027861853503,4.558943574612503,4499.580628185241,5298.891364911318,0.04752040835866096,1.00000000000000,0.500000000000000,0.0100000000000000,215500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.182143054618942,9,11,4.539171370928449,10000,19000,16.5000000000000,19.0000000000000,10000,6903.780438581144,25000,17.0000000000000,20.0000000000000,4.558001474099673,4.614276808825306,4.5912829940341195,4.562745063065334,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,21,11,22,-121,11,12,21078.05812236899,11,93.15397180979288,500000,1,1,-111,122,111,1,7,11,11,11,6
7,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,14808.6322593789,1.0,1.0,1.0,17.4521360881441,1.0,1.0,1.0,21414.4873263950,1.0,1.0,1.0,1.0,18.7771194208139,1.0,1.0,0.053657337922730974,0.04071806565335834,0.055706111864169246,0.014988046210810908,0.0020487739414382714,0.014988046210810908,0.0020487739414382714,0.00204877394143827,0.102438697071914,0.0536573379227310,9.28074245939675e-6,107750.000000000,3303.75894924244,0.000503262633517239,1987.03407207312,7.45263126964337,1.324983332669784,0.102438697071914,1.0,1.0,1.0,16440.8301244037,1.0,1.0,1.0,17.8389578349841,1.0,1.0,1.0,1.0,22964.8819592621,1.0,1.0,19.1475333115825,1.0,1.0,1.0,0.06038627903090976,0.02539123607069449,0.055706111864169246,0.030314875793474756,-0.004680167166740516,0.030314875793474756,0.0,0,0,0.0603862790309098,9.50655127836018e-6,105190.617577197,3629.75427682877,0.000476077855109131,2100.49677645848,7.82711514183971,1.3085754765984787,0,1.0,-0.12351790151558056,-0.20332953445937033,0.0,0.0,9.999504818500752,9,11,4.48235857606215,10000,19000,16.5000000000000,19.0000000000000,6605.8550670161185,10000,25000,17.0000000000000,20.0000000000000,4.6074209971108795,4.5537636591881485,4.596180324310838,4.55546225865748,4499.354149576315,4985.613708593305,0.050272953386019746,1.00000000000000,0.500000000000000,0.0100000000000000,215500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.011842693144358,9,11,4.529460914022992,10000,19000,16.5000000000000,19.0000000000000,10000,6524.051834858394,25000,17.0000000000000,20.0000000000000,4.55743415638189,4.6178204354128,4.592637981819727,4.567246745749032,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,21,11,22,-121,11,12,20901.378635654626,11,112.62632738365552,500000,1,1,-111,121,111,1,7,11,11,11,7
8,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,15617.0431067513,1.0,1.0,1.0,17.6523269337482,1.0,1.0,1.0,22620.7577232662,1.0,1.0,1.0,1.0,18.9739758350160,1.0,1.0,0.056541980289057214,0.03643037859520071,0.05662617832475962,0.020195799729558914,8.419803570240691e-05,0.020195799729558914,8.419803570240691e-05,8.41980357024069e-5,0.00420990178512035,0.0565419802890572,9.28074245939675e-6,107750.000000000,3481.37050065481,0.000475950045954097,2101.06083296070,7.43293238432539,1.321648901267758,0.00420990178512035,1.0,1.0,1.0,16036.2653997076,1.0,1.0,1.0,17.7439815799373,1.0,1.0,1.0,1.0,23059.2281783636,1.0,1.0,19.0692627411896,1.0,1.0,1.0,0.05915288731982571,0.02679564557225067,0.05662617832475962,0.02983053275250895,-0.0025267089950660876,0.02983053275250895,0.0,0,0,0.0591528873198257,9.50655127836018e-6,105190.617577197,3555.61642779818,0.000469952031806944,2127.87674553730,7.53627550718797,1.325281161252368,0,1.0,-0.16321183197117167,-0.1558622778810699,0.0,0.0,10.219394549422848,9,11,4.4858894230918205,10000,19000,16.5000000000000,19.0000000000000,7003.714616514943,10000,25000,17.0000000000000,20.0000000000000,4.613120435650892,4.5565784553618345,4.59625905338928,4.55982867479408,4500.622025546994,5299.224786398876,0.0480925108225409,1.00000000000000,0.500000000000000,0.0100000000000000,215500,215500,105000.000000000,3000.00000000000,0.0500000000000000,10.20770607274929,9,11,4.510122428936476,10000,19000,16.5000000000000,19.0000000000000,10000,7022.962778656034,25000,17.0000000000000,20.0000000000000,4.55635579301442,4.615508680334246,4.586637324030664,4.5598416784584135,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,21,11,22,-121,11,12,20863.057177973456,11,109.16646854292625,500000,1,1,-111,122,111,1,7,11,11,11,8
9,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,16132.0422481937,1.0,1.0,1.0,17.7342973122679,1.0,1.0,1.0,22612.8727359050,1.0,1.0,1.0,1.0,19.0357074341348,1.0,1.0,0.0583283895565998,0.029739327349175504,0.0538433889254448,0.0241040615762693,-0.004485000631154999,0.0241040615762693,0.0,0,0,0.0583283895565998,9.28074245939675e-6,107750.000000000,3591.36227127065,0.000479255031507023,2086.57172957681,7.73136241593069,1.301410121866912,0,1.0,1.0,1.0,15308.2709795107,1.0,1.0,1.0,17.5857165138676,1.0,1.0,1.0,1.0,21896.6533138340,1.0,1.0,18.9087240316349,1.0,1.0,1.0,0.0563560153467364,0.03774810026152231,0.0538433889254448,0.016095288663922493,-0.002512626421291596,0.016095288663922493,0.0,0,0,0.0563560153467364,9.50655127836018e-6,105190.617577197,3387.49946200754,0.000496012158222607,2016.07961301466,7.59308852720359,1.3230075177672964,0,1.0,-0.20569410795838317,-0.270754770853496,0.0,0.0,10.002934896337168,9,11,4.491900574120045,10000,19000,16.5000000000000,19.0000000000000,6480.83048771132,10000,25000,17.0000000000000,20.0000000000000,4.610841037783842,4.552512648227242,4.591037049202886,4.561297721853711,4499.832830838411,4979.852529819249,0.048653298016259124,1.00000000000000,0.500000000000000,0.0100000000000000,215500,215500,105000.000000000,3000.00000000000,0.0500000000000000,9.992627986663997,9,11,4.5190475013207765,10000,19000,16.5000000000000,19.0000000000000,10000,6588.382334323356,25000,17.0000000000000,20.0000000000000,4.557212601476429,4.613568616823166,4.595375074833429,4.557626974571907,1.00000000000000,0.0100000000000000,0.500000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,21,11,22,-121,11,12,20939.72226800814,11,105.77127178544238,500000,1,1,-111,121,111,1,7,11,11,11,9
