MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T1_AleakPF,HU_Ch1_T2_AleakPF,PF_M1_T1_s0_LTL,PF_M1_T1_s0,PF_M1_T1_s0_UTL,PF_M1_T1_Force_LTL,MV1_LmvPF,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,HU_T1_DboreMax,MV1_DmvMin,PF_M1_KstiffMachine,PF_M1_KstiffMachine_REF,PF_M1_LeakTolMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,12935.1809936341,1.0,1.0,17.0919074935404,1.0,1.0,1.0,19378.9767392936,1.0,1.0,1.0,18.3802847916033,1.0,1.0,1.0,0.04852650667141756,0.03094383608693896,0.05182574719362757,0.020881911106688612,0.0032992405222100132,0.020881911106688612,0.0032992405222100132,0.00329924052221001,0.164962026110501,0.0485265066714176,9.73236009732360e-6,102750.000000000,2849.19917742180,0.000550916555092078,1815.15692486835,7.12620535250542,1.2883772980628858,0.164962026110501,1.0,1.0,1.0,1.0,16691.1529769272,1.0,1.0,17.7710742367855,1.0,1.0,1.0,1.0,23171.6702605362,1.0,1.0,19.0667936663671,1.0,1.0,1.0,0.06219702029792806,0.028834210377454816,0.05182574719362757,0.022991536816172754,-0.010371273104300492,0.022991536816172754,0.0,0,0,0.0621970202979281,9.50655127836018e-6,105190.617577197,3738.59598662887,0.000467420833696359,2139.39971843362,7.80179263982876,1.2957194295815635,0,1.0,-0.17322426134212898,-0.17441733205531462,0.0,0.0,9,9.965702141034994,11,10000,4.539935676009478,19000,16.5000000000000,19.0000000000000,6443.795745659478,10000,25000,17.0000000000000,20.0000000000000,4.606463905884456,4.5579373992130385,4.558020988110925,4.588964824197864,5001.481907006526,4499.668641809273,0.04662591884193667,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.96928159695676,9,11,10000,4.46455114075532,19000,16.5000000000000,19.0000000000000,10000,6480.517283609006,25000,17.0000000000000,20.0000000000000,4.547748691322576,4.6099457116205045,4.5947755706516,4.565941360274145,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,19124.72372925592,11,105.72903577349761,500000,1,1,-111,121,111,1,20,11,11,11,0
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15121.5700536887,1.0,1.0,17.5554079013589,1.0,1.0,1.0,22181.8889200270,1.0,1.0,1.0,18.8876041673445,1.0,1.0,1.0,0.05735026585939629,0.030623057794655573,0.055021406197431275,0.024398348402775702,-0.002328859661965013,0.024398348402775702,0.0,0,0,0.0573502658593963,9.73236009732360e-6,102750.000000000,3367.27989545884,0.000485663442535686,2059.03906371648,7.34399376881900,1.3321962659856508,0,1.0,1.0,1.0,1.0,16502.6166406361,1.0,1.0,17.7886940625060,1.0,1.0,1.0,1.0,23552.7468981435,1.0,1.0,19.1189678619717,1.0,1.0,1.0,0.06144118255253517,0.034778801862162645,0.055021406197431275,0.02024260433526863,-0.006419776355103893,0.02024260433526863,0.0,0,0,0.0614411825525352,9.50655127836018e-6,105190.617577197,3693.16339278542,0.000459458414482962,2176.47553832553,7.58226607652681,1.3302737994657903,0,1.0,-0.12050641498517616,-0.1964045923619512,0.0,0.0,9,10.211414132539891,11,10000,4.4907374863853455,19000,16.5000000000000,19.0000000000000,7060.318866338275,10000,25000,17.0000000000000,20.0000000000000,4.610886821855673,4.553536555996277,4.5600172124722445,4.5906402702669,5299.758786753965,4500.066521676575,0.046719105145591036,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.206427985979149,9,11,10000,4.468423106563309,19000,16.5000000000000,19.0000000000000,10000,7050.130257507404,25000,17.0000000000000,20.0000000000000,4.54663092575871,4.608072108311245,4.595762848561152,4.560984046698989,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,18886.88751013157,11,96.11723959854368,500000,1,1,-111,122,111,1,20,11,11,11,1
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15230.4034497189,1.0,1.0,17.6362219613838,1.0,1.0,1.0,22492.5722008743,1.0,1.0,1.0,19.0101488311096,1.0,1.0,1.0,0.056992362730684754,0.02958486645047209,0.055722772283352595,0.026137905832880504,-0.0012695904473321584,0.026137905832880504,0.0,0,0,0.0569923627306848,9.73236009732360e-6,102750.000000000,3346.26586890163,0.000488030179550356,2049.05360754809,7.43289653019070,1.3739268697258118,0,1.0,1.0,1.0,1.0,12821.7198899375,1.0,1.0,17.1484020529947,1.0,1.0,1.0,1.0,19913.4808720131,1.0,1.0,18.4900895434426,1.0,1.0,1.0,0.0474037329737822,0.030758719055850037,0.055722772283352595,0.02496405322750256,0.008319039309570397,0.02496405322750256,0.008319039309570397,0.00831903930957040,0.415951965478520,0.0474037329737822,9.50655127836018e-6,105190.617577197,2849.38739827240,0.000540142238980369,1851.36419230555,6.92555248892998,1.341687490447893,0.415951965478520,1.0,-0.13699724259157547,-0.20344042566955506,0.0,0.0,9,10.203325431193113,11,10000,4.551462449909311,19000,16.5000000000000,19.0000000000000,7262.16875115534,10000,25000,17.0000000000000,20.0000000000000,4.619643946147729,4.562651583417044,4.563792618719492,4.593377485169964,5285.7025444189885,4499.372577170187,0.047433148465825144,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.222849564064713,9,11,10000,4.499816310590626,19000,16.5000000000000,19.0000000000000,10000,7091.760982075556,25000,17.0000000000000,20.0000000000000,4.561900382733652,4.609304115707435,4.59527615152119,4.56451743246534,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,18891.10867323647,11,97.26907488395659,500000,1,1,-111,122,111,1,20,11,11,11,2
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,13158.4743811191,1.0,1.0,17.1923222736358,1.0,1.0,1.0,19761.0568780002,1.0,1.0,1.0,18.5105688432999,1.0,1.0,1.0,0.04896577077777042,0.02768398237994063,0.055944189309542536,0.028260206929601905,0.006978418531772113,0.028260206929601905,0.006978418531772113,0.00697841853177211,0.348920926588606,0.0489657707777704,9.73236009732360e-6,102750.000000000,2874.99025566624,0.000547483471637204,1826.53915927285,7.20404723562431,1.3182465696640628,0.348920926588606,1.0,1.0,1.0,1.0,12006.7622011533,1.0,1.0,16.8450307041425,1.0,1.0,1.0,1.0,18466.5071147716,1.0,1.0,18.1347588638898,1.0,1.0,1.0,0.044703927702915536,0.026797407761955938,0.055944189309542536,0.029146781547586598,0.011240261606627,0.029146781547586598,0.011240261606627,0.0112402616066270,0.562013080331350,0.0447039277029155,9.50655127836018e-6,105190.617577197,2687.10500754060,0.000571803925049858,1748.85123412332,6.86551375375971,1.2897281597473023,0.562013080331350,1.0,-0.17799101259555805,-0.15189243001112948,0.0,0.0,9,9.988275038011535,11,10000,4.5768761668619495,19000,16.5000000000000,19.0000000000000,6602.582496881087,10000,25000,17.0000000000000,20.0000000000000,4.612842605714489,4.5638768349367185,4.563429862041997,4.591113844421938,5008.60965529663,4500.533361575393,0.050269178015824895,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.979516950382738,9,11,10000,4.468289168997741,19000,16.5000000000000,19.0000000000000,10000,6459.744913618293,25000,17.0000000000000,20.0000000000000,4.564387834133366,4.609091761836281,4.5962682831689525,4.569470875406997,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,18998.682660933424,11,104.77728385789138,500000,1,1,-111,121,111,1,20,11,11,11,3
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,18681.1712366633,1.0,1.0,18.2540799953557,1.0,1.0,1.0,25570.7481817738,1.0,0.0,0.0,19.5559575708330,1.0,1.0,1.0,0.07032559884074985,0.028534324159316782,0.056546034180741965,0.028011710021425183,-0.013779564660007883,0.028011710021425183,0.0,0,0,0.0703255988407498,9.73236009732360e-6,102750.000000000,4129.11730336403,0.000431145866991975,2319.40064038377,8.05430976925674,1.301877575477341,0,1.0,1.0,1.0,1.0,16232.7060024896,1.0,1.0,17.7737368653554,1.0,1.0,1.0,1.0,23406.6143088984,1.0,1.0,19.1293426488531,1.0,1.0,1.0,0.05981457274457469,0.03926964100727126,0.056546034180741965,0.017276393173470704,-0.003268538563832725,0.017276393173470704,0.0,0,0,0.0598145727445747,9.50655127836018e-6,105190.617577197,3595.38962692457,0.000467097327808188,2140.88144047496,7.58225359685882,1.3556057834977095,0,0.0,-0.1277720592254297,-0.1795316363671526,0.0,0.0,9,10.199770226098945,11,10000,4.524252973254986,19000,16.5000000000000,19.0000000000000,6889.5769451104825,10000,25000,17.0000000000000,20.0000000000000,4.621183333233128,4.550857734392378,4.561184581231429,4.589718905390746,5292.031351399826,4499.47959177993,0.048077516911353646,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.191483268496622,9,11,10000,4.5148670066044385,19000,16.5000000000000,19.0000000000000,10000,7173.9083064088045,25000,17.0000000000000,20.0000000000000,4.548196154641993,4.608010727386568,4.597635298721647,4.558365657714376,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,19089.618847616923,11,99.33380936661702,500000,1,1,-111,122,111,1,20,11,11,11,4
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15520.4168012254,1.0,1.0,17.6462895532414,1.0,1.0,1.0,22060.3086692605,1.0,1.0,1.0,18.9616344563816,1.0,1.0,1.0,0.05846199231348148,0.02649689468284233,0.05395443718606049,0.027457542503218156,-0.004507555127420994,0.027457542503218156,0.0,0,0,0.0584619923134815,9.73236009732360e-6,102750.000000000,3432.55412012013,0.000492454653701497,2030.64382168709,7.64310148115038,1.3153449031401943,0,1.0,1.0,1.0,1.0,15819.6081925388,1.0,1.0,17.6490871799407,1.0,1.0,1.0,1.0,22316.4808980858,1.0,1.0,18.9557797938293,1.0,1.0,1.0,0.058919070559928066,0.02022498000181816,0.05395443718606049,0.03372945718424233,-0.004964633373867579,0.03372945718424233,0.0,0,0,0.0589190705599281,9.50655127836018e-6,105190.617577197,3541.56195387045,0.000483487688747136,2068.30499157342,7.64858580189586,1.3066926138886468,0,1.0,-0.23038535607554034,-0.23019102272968328,0.0,0.0,9,10.00318807209105,11,10000,4.521535934495995,19000,16.5000000000000,19.0000000000000,6539.891868035034,10000,25000,17.0000000000000,20.0000000000000,4.613921692240464,4.555459699926982,4.563234175650764,4.589731070333606,4971.9977265445705,4499.543094257997,0.048827519358870544,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.00050137804481,9,11,10000,4.466844968009137,19000,16.5000000000000,19.0000000000000,10000,6496.8727055469335,25000,17.0000000000000,20.0000000000000,4.554546941430925,4.6134660119908535,4.593974861943008,4.57374988194119,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,19081.35935651119,11,106.40669625106094,500000,1,1,-111,121,111,1,20,11,11,11,5
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15005.4395996773,1.0,1.0,17.5380436678929,1.0,1.0,1.0,21963.9406670678,1.0,1.0,1.0,18.8488211967065,1.0,1.0,1.0,0.05703678135465928,0.03495493473099831,0.05492881353174434,0.019973878800746032,-0.00210796782291494,0.019973878800746032,0.0,0,0,0.0570367813546593,9.73236009732360e-6,102750.000000000,3348.87387668071,0.000486978514522000,2053.47868577233,7.30732668600045,1.3107775288135732,0,1.0,1.0,1.0,1.0,12873.1401058131,1.0,1.0,17.1083865591301,1.0,1.0,1.0,1.0,19806.4083194955,1.0,1.0,18.4144109583102,1.0,1.0,1.0,0.0477867248343431,0.030517892682237147,0.05492881353174434,0.024410920849507196,0.007142088697401246,0.024410920849507196,0.007142088697401246,0.00714208869740125,0.357104434870062,0.0477867248343431,9.50655127836018e-6,105190.617577197,2872.40862703779,0.000536510554789155,1863.89622920465,6.90657554004830,1.3060243991800515,0.357104434870062,1.0,-0.09955173161458436,-0.19973624348846508,0.0,0.0,9,10.23071698189248,11,10000,4.480741930642725,19000,16.5000000000000,19.0000000000000,6958.50106739046,10000,25000,17.0000000000000,20.0000000000000,4.61549094284128,4.558454161486621,4.559555953978978,4.594510888709976,5308.6819955548235,4500.813131703709,0.046569812518359614,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.201811019081815,9,11,10000,4.481653475288673,19000,16.5000000000000,19.0000000000000,10000,6933.268213682445,25000,17.0000000000000,20.0000000000000,4.562302008576475,4.6100887334108185,4.593719036446297,4.56320114376406,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,18961.27211721258,11,97.23112455981611,500000,1,1,-111,122,111,1,20,11,11,11,6
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,17937.1535414213,1.0,1.0,18.1209125708143,1.0,1.0,1.0,24428.0458931575,1.0,1.0,1.0,19.4157927264131,1.0,1.0,1.0,0.06705649850236028,0.02976125340384428,0.053376770679611864,0.023615517275767585,-0.01367972782274842,0.023615517275767585,0.0,0,0,0.0670564985023603,9.73236009732360e-6,102750.000000000,3937.17441206715,0.000453481111046368,2205.16351318931,8.13416031697303,1.2948801555988374,0,1.0,1.0,1.0,1.0,17049.9790804053,1.0,1.0,17.8652096245642,1.0,1.0,1.0,1.0,23511.6464415921,1.0,1.0,19.1542596325872,1.0,1.0,1.0,0.06336107204922836,0.040437156776687466,0.053376770679611864,0.012939613902924398,-0.009984301369616498,0.012939613902924398,0.0,0,0,0.0633610720492284,9.50655127836018e-6,105190.617577197,3808.56588526378,0.000462057878531325,2164.23103352020,7.87807716289557,1.289050008022926,0,1.0,-0.24491080485770236,-0.1768459508834129,0.0,0.0,9,9.986752253841242,11,10000,4.555844284277886,19000,16.5000000000000,19.0000000000000,6490.892351736179,10000,25000,17.0000000000000,20.0000000000000,4.61784686338255,4.550790364880189,4.562666455018203,4.592427708422047,5012.735984616557,4501.4658798667315,0.04793264850355433,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.987132461668658,9,11,10000,4.476745209102365,19000,16.5000000000000,19.0000000000000,10000,6461.667361186783,25000,17.0000000000000,20.0000000000000,4.550076338880957,4.613437410930185,4.597443992076723,4.557006835300036,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,18759.03640433094,11,90.40695572520607,500000,1,1,-111,121,111,1,20,11,11,11,7
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,17888.3314662666,1.0,1.0,18.0900983303170,1.0,1.0,1.0,24803.6630547329,1.0,1.0,1.0,19.3961636905378,1.0,1.0,1.0,0.06762575363143597,0.024914516044022506,0.05425792398919602,0.029343407945173518,-0.013367829642239946,0.029343407945173518,0.0,0,0,0.0676257536314360,9.73236009732360e-6,102750.000000000,3970.59782036003,0.000440716426048637,2269.03274054424,7.88368151178641,1.306065360220719,0,1.0,1.0,1.0,1.0,12854.6901434661,1.0,1.0,17.1198635113353,1.0,1.0,1.0,1.0,19824.2789927929,1.0,1.0,18.4361761790125,1.0,1.0,1.0,0.047647159629346625,0.03736431817803343,0.05425792398919602,0.016893605811162594,0.006610764359849398,0.016893605811162594,0.006610764359849398,0.00661076435984940,0.330538217992470,0.0476471596293466,9.50655127836018e-6,105190.617577197,2864.01951269158,0.000538024814486831,1858.65033186955,6.91614227972407,1.3163126676771852,0.330538217992470,1.0,-0.15487878436291233,-0.1776082306238541,0.0,0.0,9,10.20641681853063,11,10000,4.50519853069497,19000,16.5000000000000,19.0000000000000,6915.331588466224,10000,25000,17.0000000000000,20.0000000000000,4.617634000410053,4.550008246778617,4.560848819130377,4.585763335174399,5294.7821748350825,4499.716979378087,0.04611054690792741,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.203721231611246,9,11,10000,4.4883388840411245,19000,16.5000000000000,19.0000000000000,10000,6969.588849326776,25000,17.0000000000000,20.0000000000000,4.559908352256117,4.607555511885463,4.593971752963753,4.55660743478572,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,18980.83916442268,11,90.42042481156825,500000,1,1,-111,122,111,1,20,11,11,11,8
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16994.2807640531,1.0,1.0,17.9048815717892,1.0,1.0,1.0,23398.9181973615,1.0,1.0,1.0,19.1898182598468,1.0,1.0,1.0,0.06435648374504233,0.030908129055499778,0.05327909943131324,0.02237097037581346,-0.011077384313729087,0.02237097037581346,0.0,0,0,0.0643564837450423,9.73236009732360e-6,102750.000000000,3778.64497417320,0.000465271116667576,2149.28450139421,7.90694798805329,1.2849366880575914,0,1.0,1.0,1.0,1.0,13050.5003732223,1.0,1.0,17.0914449279241,1.0,1.0,1.0,1.0,19481.9404954496,1.0,1.0,18.3817589318234,1.0,1.0,1.0,0.048521090298145886,0.020698577498431625,0.05327909943131324,0.03258052193288161,0.004758009133167353,0.03258052193288161,0.004758009133167353,0.00475800913316735,0.237900456658368,0.0485210902981459,9.50655127836018e-6,105190.617577197,2916.55054513195,0.000543496777736184,1839.93731143224,7.09290490069118,1.2903140038993017,0.237900456658368,1.0,-0.255489576332849,-0.22917353046337663,0.0,0.0,9,9.997933583735954,11,10000,4.49745368517231,19000,16.5000000000000,19.0000000000000,6404.637433308386,10000,25000,17.0000000000000,20.0000000000000,4.616415938722957,4.552059454977915,4.563405607565697,4.594313736621197,4984.399225918381,4498.837287814827,0.0480888444762612,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.998540027232957,9,11,10000,4.474635419915846,19000,16.5000000000000,19.0000000000000,10000,6431.440122227325,25000,17.0000000000000,20.0000000000000,4.55802741379934,4.606548504097486,4.588873837841368,4.568175260342937,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,18879.18484617929,11,91.25952994078928,500000,1,1,-111,121,111,1,20,11,11,11,9
