MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_KstiffMachine_REF,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17449.9232157653,1.0,1.0,1.0,1.0,18.0205969689539,1.0,1.0,24397.6470463501,1.0,1.0,1.0,19.3328858006672,1.0,1.0,1.0,0.06532652788317339,0.024610888915296947,0.0568370751609078,0.032226186245610855,-0.008489452722265589,0.032226186245610855,0.0,0,0,0.0653265278831734,9.73236009732360e-6,102750.000000000,3835.60042285490,0.000449595770797587,2224.22021058159,7.84541167855072,1.3122888317132877,0,1.0,1.0,1.0,19672.7858510779,1.0,0.0,0.0,18.4490513815808,1.0,1.0,1.0,26658.5022308469,1.0,0.0,0.0,1.0,19.7685162610471,1.0,1.0,0.07400726306031391,0.020582813795118504,0.0568370751609078,0.0362542613657893,-0.01717018789940611,0.0362542613657893,0.0,0,0,0.0740072630603139,9.73236009732360e-6,102750.000000000,4345.28358825557,0.000419014973352518,2386.54955931300,8.24319183915919,1.3194648794662789,0,0.0,-0.14399107075299217,-0.15480823469779204,0.0,0.0,10.175185290403185,9,11,4.54946326311464,10000,19000,16.5000000000000,19.0000000000000,6947.7238305847295,10000,25000,17.0000000000000,20.0000000000000,4.553855729218445,4.619182257101619,4.565986695238911,4.590597584154208,4499.435796917932,0.04830328485767904,5294.355680459442,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.205859542421656,9,11,4.527388247857848,10000,19000,16.5000000000000,19.0000000000000,6985.716379769026,10000,25000,17.0000000000000,20.0000000000000,4.545638819350338,4.619646082410652,4.577645000863522,4.557062187068404,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19048.530768586672,11,91.25617525205848,500000,1,1,-111,122,111,1,23,11,11,11,0
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18100.5263034270,1.0,1.0,1.0,1.0,18.0813085332759,1.0,1.0,24655.5191408504,1.0,1.0,1.0,19.3924141235104,1.0,1.0,1.0,0.06879331900676533,0.02738614252335303,0.050768124215577984,0.023381981692224954,-0.018025194791187346,0.023381981692224954,0.0,0,0,0.0687933190067653,9.73236009732360e-6,102750.000000000,4039.15058739722,0.000447593132563817,2234.17190132474,8.10167126920465,1.3111055902344744,0,1.0,1.0,1.0,15614.5293966273,1.0,1.0,1.0,17.6803447210025,1.0,1.0,1.0,22159.5100387373,1.0,1.0,1.0,1.0,18.9894477087061,1.0,1.0,0.058409083517560134,0.018485236100744373,0.050768124215577984,0.03228288811483361,-0.00764095930198215,0.03228288811483361,0.0,0,0,0.0584090835175601,9.73236009732360e-6,102750.000000000,3429.44761795960,0.000491608475671305,2034.13905473146,7.67623499500073,1.3091029877036102,0,1.0,-0.04263204045782214,-0.17020614959681638,0.0,0.0,9.979637264071268,9,11,4.481270482933572,10000,19000,16.5000000000000,19.0000000000000,6554.992837423473,10000,25000,17.0000000000000,20.0000000000000,4.543702312210959,4.612495631217724,4.5641642355953085,4.5915503781186615,4499.869071240896,0.04569371227268394,4999.591860676299,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.004109726001774,9,11,4.553074178726595,10000,19000,16.5000000000000,19.0000000000000,6544.980642109995,10000,25000,17.0000000000000,20.0000000000000,4.555814482837094,4.614223566354654,4.584031300852075,4.565546064751331,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19271.747457875517,11,95.7683405856477,500000,1,1,-111,121,111,1,23,11,11,11,1
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13911.8769895331,1.0,1.0,1.0,1.0,17.3214954232607,1.0,1.0,20914.5485381653,1.0,1.0,1.0,18.6391211690517,1.0,1.0,1.0,0.052674760967280854,0.03334997240078863,0.05788518880104005,0.02453521640025142,0.005210427833759197,0.02453521640025142,0.005210427833759197,0.00521042783375920,0.260521391687960,0.0526747609672809,9.73236009732360e-6,102750.000000000,3092.76096536463,0.000511496127764651,1955.04901350909,7.11587121008432,1.3176257457910323,0.260521391687960,1.0,1.0,1.0,13933.9074762374,1.0,1.0,1.0,17.3483512929170,1.0,1.0,1.0,20808.6169762328,1.0,1.0,1.0,1.0,18.6418996435886,1.0,1.0,0.05244982113071828,0.0272180504324826,0.05788518880104005,0.030667138368557452,0.005435367670321774,0.030667138368557452,0.005435367670321774,0.00543536767032177,0.271768383516089,0.0524498211307183,9.73236009732360e-6,102750.000000000,3079.55378353217,0.000512882806987603,1949.76315520004,7.14646157871817,1.2935483506716028,0.271768383516089,1.0,-0.19079426625311297,-0.13389740606056838,0.0,0.0,10.205624213176327,9,11,4.498206342271554,10000,19000,16.5000000000000,19.0000000000000,7002.671548632234,10000,25000,17.0000000000000,20.0000000000000,4.562222231638488,4.614896992605769,4.5666314748603245,4.599981447261113,4498.85349517303,0.04900017376498327,5314.613478828317,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.201889714198819,9,11,4.524651444877673,10000,19000,16.5000000000000,19.0000000000000,6874.709499995439,10000,25000,17.0000000000000,20.0000000000000,4.559066575145641,4.611516396276359,4.589047381032336,4.561829330599854,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19007.441098989064,11,97.90022249296415,500000,1,1,-111,122,111,1,23,11,11,11,2
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15357.4793455342,1.0,1.0,1.0,1.0,17.6017976234875,1.0,1.0,21873.9014402844,1.0,1.0,1.0,18.9096450545519,1.0,1.0,1.0,0.057921418394279556,0.030514093602074688,0.05433000513302903,0.023815911530954345,-0.003591413261250523,0.023815911530954345,0.0,0,0,0.0579214183942796,9.73236009732360e-6,102750.000000000,3400.81470857841,0.000494747420164198,2021.23337938400,7.59807328642798,1.3078474310644173,0,1.0,1.0,1.0,16430.0542051281,1.0,1.0,1.0,17.8469131466804,1.0,1.0,1.0,22844.9207328361,1.0,1.0,1.0,1.0,19.1343783518031,1.0,1.0,0.06165420529881871,0.025350036187153258,0.05433000513302903,0.028979968945875775,-0.007324200165789677,0.028979968945875775,0.0,0,0,0.0616542052988187,9.73236009732360e-6,102750.000000000,3619.98262540207,0.000476944652531323,2096.67934149723,7.83622649393561,1.287465205122739,0,1.0,-0.1936314546104218,-0.23232900706184467,0.0,0.0,10.003724337059486,9,11,4.515823607441931,10000,19000,16.5000000000000,19.0000000000000,6516.422094750289,10000,25000,17.0000000000000,20.0000000000000,4.557540417954196,4.615461836348476,4.558403591406728,4.588917685008803,4501.532241455041,0.04908490866721688,4982.555258335272,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.010686652744745,9,11,4.538710790995355,10000,19000,16.5000000000000,19.0000000000000,6414.866527708004,10000,25000,17.0000000000000,20.0000000000000,4.552629162615419,4.614283367914238,4.589975889989345,4.564625853802192,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19162.321342874788,11,99.0347688182292,500000,1,1,-111,121,111,1,23,11,11,11,3
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15168.9066505980,1.0,1.0,1.0,1.0,17.6375173739344,1.0,1.0,22149.8273739430,1.0,1.0,1.0,18.9569650899663,1.0,1.0,1.0,0.05667754133736569,0.03197839678381875,0.057870730849716195,0.025892334065897443,0.0011931895123505065,0.025892334065897443,0.0011931895123505065,0.00119318951235051,0.0596594756175253,0.0566775413373657,9.73236009732360e-6,102750.000000000,3327.78135566533,0.000489508203936543,2042.86668120813,7.42530425021530,1.3194477160318705,0.0596594756175253,1.0,1.0,1.0,15812.7955183098,1.0,1.0,1.0,17.7568234073211,1.0,1.0,1.0,22954.9212373921,1.0,1.0,1.0,1.0,19.1067401075841,1.0,1.0,0.058979924454654054,0.0368477982483002,0.057870730849716195,0.021022932601415995,-0.0011091936049378581,0.021022932601415995,0.0,0,0,0.0589799244546541,9.73236009732360e-6,102750.000000000,3462.96413583755,0.000477777647969725,2093.02382447026,7.55500025056425,1.3499167002630104,0,1.0,-0.24812992892741798,-0.03894906233961405,0.0,0.0,10.212213123719108,9,11,4.558264209508209,10000,19000,16.5000000000000,19.0000000000000,6980.920723345042,10000,25000,17.0000000000000,20.0000000000000,4.55839361257461,4.615071153911976,4.5608261880807,4.592804584864519,4501.3442573205575,0.04923576330709593,5290.789955921544,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.201823156756808,9,11,4.566260260874844,10000,19000,16.5000000000000,19.0000000000000,7142.125719082288,10000,25000,17.0000000000000,20.0000000000000,4.55602971670329,4.615009641157944,4.5914953465686335,4.554647548320333,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19265.298550734777,11,88.33297931682628,500000,1,1,-111,122,111,1,23,11,11,11,4
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17733.4599164927,1.0,1.0,1.0,1.0,18.0641520050418,1.0,1.0,24181.8466589487,1.0,1.0,1.0,19.3523003818866,1.0,1.0,1.0,0.06695526768861626,0.027494150335390266,0.05191722324718354,0.024423072911793277,-0.015038044441432717,0.024423072911793277,0.0,0,0,0.0669552676886163,9.73236009732360e-6,102750.000000000,3931.23071714590,0.000454136157610702,2201.98278256722,8.05340534761942,1.2881483768448776,0,1.0,1.0,1.0,15784.9762610587,1.0,1.0,1.0,17.6739062929861,1.0,1.0,1.0,22216.6952550425,1.0,1.0,1.0,1.0,18.9587250722126,1.0,1.0,0.05938461901160785,0.027086051456882032,0.05191722324718354,0.02483117179030151,-0.00746739576442431,0.02483117179030151,0.0,0,0,0.0593846190116079,9.73236009732360e-6,102750.000000000,3486.72548768155,0.000486564935763919,2055.22413658924,7.68041596049701,1.2848187792265122,0,1.0,-0.2830643806153822,-0.17448808052006098,0.0,0.0,10.010746657422342,9,11,4.510918130332315,10000,19000,16.5000000000000,19.0000000000000,6448.38674245595,10000,25000,17.0000000000000,20.0000000000000,4.547887841194157,4.6148431088827735,4.564188393825116,4.5916825441605065,4499.686084094622,0.046666850033998716,5005.93476525607,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.993490332489088,9,11,4.527163470948985,10000,19000,16.5000000000000,19.0000000000000,6431.718993983861,10000,25000,17.0000000000000,20.0000000000000,4.551531245521283,4.610915864532891,4.5899488324130875,4.5628627809562055,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19025.17300510115,11,105.33794398534857,500000,1,1,-111,121,111,1,23,11,11,11,5
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18203.4689429164,1.0,1.0,1.0,1.0,18.1522012048815,1.0,1.0,25330.0182203118,1.0,0.0,0.0,19.4962264043793,1.0,1.0,1.0,0.06856725795009044,0.025098105465520604,0.054882684390343495,0.02978457892482289,-0.013684573559746949,0.02978457892482289,0.0,0,0,0.0685672579500904,9.73236009732360e-6,102750.000000000,4025.87757392674,0.000436987154992567,2288.39678369267,7.95468210436057,1.3440251994978256,0,1.0,1.0,1.0,14147.0524933437,1.0,1.0,1.0,17.4280878692093,1.0,1.0,1.0,21030.5276891722,1.0,1.0,1.0,1.0,18.7262707292726,1.0,1.0,0.05292259249000697,0.029441922309667135,0.054882684390343495,0.02544076208067636,0.0019600919003365247,0.02544076208067636,0.0019600919003365247,0.00196009190033652,0.0980045950168262,0.0529225924900070,9.73236009732360e-6,102750.000000000,3107.31221619898,0.000510415646494015,1959.18758930860,7.22087694437482,1.298182860063353,0.0980045950168262,0.0,-0.09258660535940572,-0.07190374620084587,0.0,0.0,10.197519100520921,9,11,4.521615128291437,10000,19000,16.5000000000000,19.0000000000000,7126.5492773954475,10000,25000,17.0000000000000,20.0000000000000,4.551699751755188,4.6202670097052785,4.5615479352857555,4.586646040751276,4498.386853468176,0.04656078196826046,5302.392603991482,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.20721092483444,9,11,4.552826207676396,10000,19000,16.5000000000000,19.0000000000000,6883.475195828431,10000,25000,17.0000000000000,20.0000000000000,4.5619393782160955,4.6148619707061025,4.588602359815906,4.559160437506239,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,18925.201746024857,11,103.55564577965967,500000,1,1,-111,122,111,1,23,11,11,11,6
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18981.5871000131,1.0,1.0,1.0,1.0,18.3101830820230,1.0,1.0,25457.0043600188,1.0,0.0,0.0,19.6070189217306,1.0,1.0,1.0,0.07137412591985104,0.025140090246028812,0.05347556511147599,0.02833547486544718,-0.01789856080837505,0.02833547486544718,0.0,0,0,0.0713741259198510,9.73236009732360e-6,102750.000000000,4190.68082186554,0.000438895332586112,2278.44756085165,8.33092998327249,1.296835839707635,0,1.0,1.0,1.0,16954.5074045617,1.0,1.0,1.0,17.9111918276315,1.0,1.0,1.0,23438.8910218936,1.0,1.0,1.0,1.0,19.2098233652943,1.0,1.0,0.06397958215615596,0.03918303331989481,0.05347556511147599,0.01429253179158118,-0.010504017044679965,0.01429253179158118,0.0,0,0,0.0639795821561560,9.73236009732360e-6,102750.000000000,3756.51546659716,0.000466474769792542,2143.73866446139,7.90884993848886,1.2986315376627393,0,0.0,-0.30510596432431863,-0.12088077063313928,0.0,0.0,9.979253098750501,9,11,4.529475736012548,10000,19000,16.5000000000000,19.0000000000000,6475.4172600057145,10000,25000,17.0000000000000,20.0000000000000,4.5473553656703505,4.6187294915902015,4.563759586485204,4.5888996767312324,4499.0953112028255,0.04818344214980529,4993.243602417377,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.00234188914266,9,11,4.513360201846831,10000,19000,16.5000000000000,19.0000000000000,6484.383617331914,10000,25000,17.0000000000000,20.0000000000000,4.551081950795236,4.615061532951392,4.592348293609242,4.553165260289347,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,18984.389325534456,11,105.38314575652812,500000,1,1,-111,121,111,1,23,11,11,11,7
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17477.8063205844,1.0,1.0,1.0,1.0,17.9972228245329,1.0,1.0,24416.9419818153,1.0,1.0,1.0,19.3035417468938,1.0,1.0,1.0,0.06605395397706282,0.029055060730899918,0.05788841419175684,0.02883335346085692,-0.00816553978530598,0.02883335346085692,0.0,0,0,0.0660539539770628,9.73236009732360e-6,102750.000000000,3878.31072636755,0.000446098057177447,2241.65961700708,7.79681544333640,1.306318922360914,0,1.0,1.0,1.0,16898.6685999685,1.0,1.0,1.0,17.9275056373492,1.0,1.0,1.0,24016.2133819166,1.0,1.0,1.0,1.0,19.2674107614638,1.0,1.0,0.06350905430999454,0.025599403995955505,0.05788841419175684,0.03228901019580133,-0.0056206401182377005,0.03228901019580133,0.0,0,0,0.0635090543099945,9.73236009732360e-6,102750.000000000,3728.88876020111,0.000456430247981332,2190.91527001712,7.71306349963797,1.3399051241146414,0,1.0,-0.12473198523250621,-0.16210217014677544,0.0,0.0,10.200407381196484,9,11,4.506551319304482,10000,19000,16.5000000000000,19.0000000000000,6939.1356612309155,10000,25000,17.0000000000000,20.0000000000000,4.550238564580436,4.616292518557499,4.559458603997376,4.588513664728276,4498.788552672889,0.04902652071887989,5311.976686894955,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.214442137711211,9,11,4.531824274387079,10000,19000,16.5000000000000,19.0000000000000,7117.544781948065,10000,25000,17.0000000000000,20.0000000000000,4.55218760380866,4.6156966581186545,4.586599683351334,4.561000279355379,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19110.22966303878,11,108.13070915917777,500000,1,1,-111,122,111,1,23,11,11,11,8
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15851.8860005953,1.0,1.0,1.0,1.0,17.7316726851634,1.0,1.0,22271.6263757683,1.0,1.0,1.0,19.0139029020042,1.0,1.0,1.0,0.05938544501222953,0.03513107422671613,0.0534103017610465,0.018279227534330367,-0.005975143251183035,0.018279227534330367,0.0,0,0,0.0593854450122295,9.73236009732360e-6,102750.000000000,3486.77398571805,0.000486530465786929,2055.36974623484,7.71242547947091,1.282230216840871,0,1.0,1.0,1.0,13731.4347761505,1.0,1.0,1.0,17.2806494920356,1.0,1.0,1.0,20325.6833637279,1.0,1.0,1.0,1.0,18.5977346547084,1.0,1.0,0.05151467479217331,0.029295566646781346,0.0534103017610465,0.02411473511426515,0.0018956269688731875,0.02411473511426515,0.0018956269688731875,0.00189562696887319,0.0947813484436594,0.0515146747921733,9.73236009732360e-6,102750.000000000,3024.64733422618,0.000530349466986125,1885.54917511808,7.28245911448615,1.3170851626728146,0.0947813484436594,1.0,-0.12160929177777191,-0.07681132039296665,0.0,0.0,10.019247205692466,9,11,4.546290085197707,10000,19000,16.5000000000000,19.0000000000000,6419.740375173014,10000,25000,17.0000000000000,20.0000000000000,4.556194452529286,4.615579897541515,4.559439821191765,4.594570895418481,4499.316636471238,0.04799766734423075,5006.698712022106,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.998190377549403,9,11,4.539846553602766,10000,19000,16.5000000000000,19.0000000000000,6594.248587577406,10000,25000,17.0000000000000,20.0000000000000,4.564314268264254,4.615828943056427,4.591479420797658,4.562183854150876,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19332.624276835966,11,116.69048600762424,500000,1,1,-111,121,111,1,23,11,11,11,9
