MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine_REF,PF_M1_KstiffMachine,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_REF,PF_M1_T1_AleakPF_deltaD_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,MV2_DmvMax,HU_T2_DboreMin,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15773.9181227593,1.0,1.0,1.0,1.0,17.6831111886512,1.0,1.0,22631.4152493403,1.0,1.0,1.0,18.9752939066224,1.0,1.0,1.0,0.05828948487701879,0.02230640905856429,0.0571296769695234,0.03482326791095911,-0.0011598079074953901,0.03482326791095911,0.0,0,0,0.0582894848770188,9.50655127836018e-6,105190.617577197,3503.71823569731,0.000473844656132729,2110.39628084334,7.47438680874472,1.2921827179712133,0,1.0,1.0,1.0,16420.8713062490,1.0,1.0,1.0,17.8153149425443,1.0,1.0,1.0,1.0,23249.7925571187,1.0,1.0,19.1021130060179,1.0,1.0,1.0,0.06075694280178823,0.03967602549176874,0.0571296769695234,0.017453651477754663,-0.003627265832264824,0.017453651477754663,0.0,0,0,0.0607569428017882,9.50655127836018e-6,105190.617577197,3652.03447738431,0.000462253555680716,2163.31489008754,7.59060614868904,1.2867980634736058,0,1.0,-0.048387319887592345,-0.10881350319005552,0.0,0.0,10.208724379906458,9,11,4.5020509817394005,10000,19000,16.5000000000000,19.0000000000000,6857.497126580941,10000,25000,17.0000000000000,20.0000000000000,4.6163062545474824,4.558016769670464,4.585221142763873,4.562914733705309,0.048462124829510754,4501.760533642148,5306.909797824513,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.22470879385524,9,11,4.496362618682087,10000,19000,16.5000000000000,19.0000000000000,10000,6828.921250869688,25000,17.0000000000000,20.0000000000000,4.615824736547671,4.5550677937458826,4.597784065701874,4.558108040210105,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20893.114769570293,11,112.38000598755178,500000,1,1,-111,122,111,1,25,11,11,11,0
0.023382148082466803,0.0,0.0233821480824668,0.023382148082466803,0.0,1.0,1.0,1.0,16758.7762071597,1.0,1.0,1.0,1.0,17.9069083442815,1.0,1.0,23285.1105090300,1.0,1.0,1.0,19.2147414470202,1.0,1.0,1.0,0.061161330952904436,0.02980545429114745,0.05282682605481286,0.023021371763665414,-0.008334504898091573,0.023021371763665414,0.0,0,0,0.0611613309529044,9.50655127836018e-6,105190.617577197,3676.34181415964,0.000472402740995428,2116.83784453249,7.91689181599118,1.307833102738748,0.0233821480824668,1.0,1.0,1.0,18037.5473275437,1.0,1.0,1.0,18.1444915730065,1.0,1.0,1.0,1.0,24468.7990422165,1.0,1.0,19.4332707705545,1.0,1.0,1.0,0.066251933686714,0.030451162514405716,0.05282682605481286,0.022375663540407147,-0.013425107631901141,0.022375663540407147,0.0,0,0,0.0662519336867140,9.50655127836018e-6,105190.617577197,3982.33246867940,0.000451502332999169,2214.82797964156,8.14399469996890,1.2887791975479879,0,1.0,0.023382148082466803,-0.13889095267585633,0.0,0.0,9.990016528290294,9,11,4.558546798508317,10000,19000,16.5000000000000,19.0000000000000,6526.334301870382,10000,25000,17.0000000000000,20.0000000000000,4.61598079640681,4.554819465453906,4.5964410701885585,4.566635615897411,0.04764385271977229,4500.588910674604,4990.188953164981,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.000496873037562,9,11,4.5293926284173756,10000,19000,16.5000000000000,19.0000000000000,10000,6431.251714672798,25000,17.0000000000000,20.0000000000000,4.619140444886833,4.552888511200119,4.5903786754284335,4.559927512914028,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20982.934038238407,11,111.04008809594517,500000,1,1,-111,121,111,1,25,11,11,11,1
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16588.9727377979,1.0,1.0,1.0,1.0,17.8751059321845,1.0,1.0,23509.6542174705,1.0,1.0,1.0,19.1812711086646,1.0,1.0,1.0,0.061097676140171586,0.03190747604052824,0.059025271621826254,0.027117795581298017,-0.002072404518345332,0.027117795581298017,0.0,0,0,0.0610976761401716,9.50655127836018e-6,105190.617577197,3672.51559183785,0.000461026528266440,2169.07257758077,7.64795650881359,1.3061651764801865,0,1.0,1.0,1.0,14192.1911732193,1.0,1.0,1.0,17.4556592786981,1.0,1.0,1.0,1.0,21274.6536012234,1.0,1.0,18.7923579570523,1.0,1.0,1.0,0.051709962563219136,0.035846357831803566,0.059025271621826254,0.02317891379002269,0.007315309058607118,0.02317891379002269,0.007315309058607118,0.00731530905860712,0.365765452930356,0.0517099625632191,9.50655127836018e-6,105190.617577197,3108.23022681072,0.000510460096383466,1959.01698699830,7.24454727417408,1.3366986783541408,0.365765452930356,1.0,-0.3371298815564413,-0.13958030135314514,0.0,0.0,10.22714942337087,9,11,4.517059852561781,10000,19000,16.5000000000000,19.0000000000000,6920.681479672619,10000,25000,17.0000000000000,20.0000000000000,4.613950152306358,4.552852476166186,4.591874193373495,4.5599667173329665,0.050144735994484206,4501.301627283372,5298.473427627475,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.211112004524063,9,11,4.566003847077155,10000,19000,16.5000000000000,19.0000000000000,10000,7082.46242800418,25000,17.0000000000000,20.0000000000000,4.613200941521654,4.561490978958435,4.596150810318054,4.560304452486251,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20979.12744719008,11,102.46281271419635,500000,1,1,-111,122,111,1,25,11,11,11,2
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16570.5864435908,1.0,1.0,1.0,1.0,17.8532698785518,1.0,1.0,23122.7541136646,1.0,1.0,1.0,19.1657731679717,1.0,1.0,1.0,0.06089357293060971,0.028589878026435755,0.05189171802468675,0.023301839998250994,-0.009001854905922958,0.023301839998250994,0.0,0,0,0.0608935729306097,9.50655127836018e-6,105190.617577197,3660.24716745882,0.000473521482221216,2111.83660624890,7.84652865404389,1.3125032894199202,0,1.0,1.0,1.0,15628.4047256806,1.0,1.0,1.0,17.6284004971336,1.0,1.0,1.0,1.0,22149.8897873057,1.0,1.0,18.9347575725760,1.0,1.0,1.0,0.05764014770520909,0.029551310897621086,0.05189171802468675,0.022340407127065663,-0.005748429680522339,0.022340407127065663,0.0,0,0,0.0576401477052091,9.50655127836018e-6,105190.617577197,3464.68727677246,0.000488942226359285,2045.23141199341,7.64138700101823,1.3063570754423983,0,1.0,-0.2458691493398803,-0.09668206495687967,0.0,0.0,10.006741224507888,9,11,4.5271769051310145,10000,19000,16.5000000000000,19.0000000000000,6552.16767007384,10000,25000,17.0000000000000,20.0000000000000,4.618236080170676,4.557342507240066,4.589837333213213,4.561247455186777,0.046788406275557505,4501.163669016408,4992.115237265169,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,9.987013496115356,9,11,4.510769220199077,10000,19000,16.5000000000000,19.0000000000000,10000,6521.48506162516,25000,17.0000000000000,20.0000000000000,4.610288786886057,4.552648639180848,4.591300590193587,4.561749279295966,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21199.93783205863,11,101.82586609273714,500000,1,1,-111,121,111,1,25,11,11,11,3
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16919.7521196841,1.0,1.0,1.0,1.0,17.9233016892018,1.0,1.0,23920.8583875869,1.0,1.0,1.0,19.2379817269979,1.0,1.0,1.0,0.0620304942016352,0.034038178809010944,0.05609456293246904,0.022056384123458096,-0.00593593126916616,0.022056384123458096,0.0,0,0,0.0620304942016352,9.50655127836018e-6,105190.617577197,3728.58628210786,0.000455979922560011,2193.07901625513,7.71506726126815,1.31468003779608,0,1.0,1.0,1.0,16699.5939131413,1.0,1.0,1.0,17.8213336169360,1.0,1.0,1.0,1.0,23595.2080128734,1.0,1.0,19.1162041500152,1.0,1.0,1.0,0.06174344821090916,0.023238832112032703,0.05609456293246904,0.03285573082043634,-0.0056488852784401175,0.03285573082043634,0.0,0,0,0.0617434482109092,9.50655127836018e-6,105190.617577197,3711.33225637213,0.000457226778871058,2187.09849512556,7.63550153336035,1.2948705330791275,0,1.0,-0.06849023576349243,-0.2672983898281539,0.0,0.0,10.208234427933657,9,11,4.53784647572081,10000,19000,16.5000000000000,19.0000000000000,7001.106267902831,10000,25000,17.0000000000000,20.0000000000000,4.620787089433256,4.558756595231621,4.5923297207551705,4.55829154194616,0.047398607892101194,4499.781430425925,5325.3309296758125,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.185832083575676,9,11,4.499622442714251,10000,19000,16.5000000000000,19.0000000000000,10000,6895.6140997320845,25000,17.0000000000000,20.0000000000000,4.621100500811566,4.559357052600657,4.587704926359312,4.56446609424728,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20953.199456788523,11,111.89326268522339,500000,1,1,-111,122,111,1,25,11,11,11,4
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15350.0223555918,1.0,1.0,1.0,1.0,17.5950313713210,1.0,1.0,21858.6002693835,1.0,1.0,1.0,18.8990694750378,1.0,1.0,1.0,0.05654969588686942,0.037788624722521647,0.050811038159749834,0.013022413437228188,-0.005738657727119588,0.013022413437228188,0.0,0,0,0.0565496958868694,9.50655127836018e-6,105190.617577197,3399.14139093856,0.000494548779962842,2022.04522691399,7.59133482836029,1.3040381037168023,0,1.0,1.0,1.0,14343.2225838263,1.0,1.0,1.0,17.4109529614417,1.0,1.0,1.0,1.0,20792.2895754678,1.0,1.0,18.7030676448509,1.0,1.0,1.0,0.05273135604450907,0.030881609327678028,0.050811038159749834,0.019929428832071806,-0.0019203178847592359,0.019929428832071806,0.0,0,0,0.0527313560445091,9.50655127836018e-6,105190.617577197,3169.62509028856,0.000515851566196976,1938.54214182642,7.39897383417863,1.292114683409182,0,1.0,-0.22027496804180163,-0.1371933087111419,0.0,0.0,10.003696542960752,9,11,4.515852855227486,10000,19000,16.5000000000000,19.0000000000000,6508.57791379163,10000,25000,17.0000000000000,20.0000000000000,4.613149987843648,4.556600291956778,4.594921794310153,4.557133169587631,0.045810594789580425,4499.908558683667,4991.094888439776,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.011979127263084,9,11,4.525211081831919,10000,19000,16.5000000000000,19.0000000000000,10000,6449.066991641547,25000,17.0000000000000,20.0000000000000,4.609232545902772,4.556501189858263,4.591064036304519,4.560182426976841,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21000.302517602304,11,97.79898524839585,500000,1,1,-111,121,111,1,25,11,11,11,5
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14922.4552198750,1.0,1.0,1.0,1.0,17.5282539993110,1.0,1.0,21851.7757179004,1.0,1.0,1.0,18.8365783800941,1.0,1.0,1.0,0.05503215457384236,0.029340569493291113,0.05576679302968184,0.02642622353639073,0.00073463845583948,0.02642622353639073,0.00073463845583948,0.000734638455839480,0.0367319227919740,0.0550321545738424,9.50655127836018e-6,105190.617577197,3307.92361498643,0.000491114351383565,2036.18566059575,7.32863191635922,1.3083243807830942,0.0367319227919740,1.0,1.0,1.0,16431.1075738707,1.0,1.0,1.0,17.8370309524569,1.0,1.0,1.0,1.0,23373.6413787976,1.0,1.0,19.1478501365292,1.0,1.0,1.0,0.060252290182753576,0.026459392650077795,0.05576679302968184,0.029307400379604047,-0.004485497153071734,0.029307400379604047,0.0,0,0,0.0602522901827536,9.50655127836018e-6,105190.617577197,3621.70035129391,0.000464923310785514,2150.89236612043,7.63920493311691,1.3108191840722374,0,1.0,-0.15292585152513374,-0.2214402349218671,0.0,0.0,10.19962208295177,9,11,4.511124486753375,10000,19000,16.5000000000000,19.0000000000000,6929.320498025333,10000,25000,17.0000000000000,20.0000000000000,4.6126644575478695,4.557632302974027,4.589798322037121,4.5604577525438295,0.04737829402343389,4499.652371026688,5296.332163341484,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.197826019340022,9,11,4.536848988072812,10000,19000,16.5000000000000,19.0000000000000,10000,6942.533804926832,25000,17.0000000000000,20.0000000000000,4.620027354903931,4.559775064721177,4.587385110999184,4.5609257183491065,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20964.59199926022,11,104.44276358620351,500000,1,1,-111,122,111,1,25,11,11,11,6
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14523.1565205201,1.0,1.0,1.0,1.0,17.4295838316796,1.0,1.0,20974.3392665123,1.0,1.0,1.0,18.7168895689054,1.0,1.0,1.0,0.05319695281801984,0.03248165073633569,0.0519889349438874,0.01950728420755171,-0.0012080178741324388,0.01950728420755171,0.0,0,0,0.0531969528180198,9.50655127836018e-6,105190.617577197,3197.61161151573,0.000512279109131076,1952.06086325908,7.43990968410320,1.2873057372258454,0,1.0,1.0,1.0,17210.3448823328,1.0,1.0,1.0,17.9669230746076,1.0,1.0,1.0,1.0,23697.8857588493,1.0,1.0,19.2614839202161,1.0,1.0,1.0,0.06336050557688289,0.03131861622321974,0.0519889349438874,0.020670318720667658,-0.011371570632995487,0.020670318720667658,0.0,0,0,0.0633605055768829,9.50655127836018e-6,105190.617577197,3808.53183522043,0.000462114064886369,2163.96789447621,7.95314243167112,1.294560845608538,0,1.0,-0.09891349155316342,-0.22548538211680166,0.0,0.0,9.989674147576396,9,11,4.541876339270552,10000,19000,16.5000000000000,19.0000000000000,6451.1827459922015,10000,25000,17.0000000000000,20.0000000000000,4.608503562286688,4.555306609468668,4.5918337630068,4.5593521122704646,0.04667276303995826,4498.940310938561,5011.383511654779,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.013780642936453,9,11,4.5188922206650455,10000,19000,16.5000000000000,19.0000000000000,10000,6487.540876516496,25000,17.0000000000000,20.0000000000000,4.617953089726034,4.554592584149151,4.59273140124333,4.56141278502011,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,20948.515527329615,11,108.34551251605623,500000,1,1,-111,121,111,1,25,11,11,11,7
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15037.1562152963,1.0,1.0,1.0,1.0,17.5687190698367,1.0,1.0,21934.4573339803,1.0,1.0,1.0,18.8699770976224,1.0,1.0,1.0,0.05518007082334009,0.03965501868562171,0.05789282166952532,0.01823780298390361,0.002712750846185233,0.01823780298390361,0.002712750846185233,0.00271275084618523,0.135637542309262,0.0551800708233401,9.50655127836018e-6,105190.617577197,3316.81470163464,0.000490155994513151,2040.16682687570,7.37055225935816,1.301258027785735,0.135637542309262,1.0,1.0,1.0,17107.6702203315,1.0,1.0,1.0,17.9601559927563,1.0,1.0,1.0,1.0,24140.4464640645,1.0,1.0,19.2869730168802,1.0,1.0,1.0,0.06295440935801366,0.02328380501517202,0.05789282166952532,0.0346090166543533,-0.005061587688488342,0.0346090166543533,0.0,0,0,0.0629544093580137,9.50655127836018e-6,105190.617577197,3784.12182832979,0.000452924018626877,2207.87584423472,7.74847474553589,1.3268170241238542,0,1.0,-0.026692461224705394,-0.12332526977730622,0.0,0.0,10.198166810478515,9,11,4.533613592548738,10000,19000,16.5000000000000,19.0000000000000,6897.301118683969,10000,25000,17.0000000000000,20.0000000000000,4.6101580162905735,4.5549779454672334,4.595247162931028,4.555592144245407,0.04915314915731649,4500.309628532519,5300.486891458915,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.211681247220426,9,11,4.520908944383098,10000,19000,16.5000000000000,19.0000000000000,10000,7032.776243733017,25000,17.0000000000000,20.0000000000000,4.6168074657310845,4.553853056373071,4.586387738467419,4.563103933452247,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21128.342951024955,11,98.45204872918454,500000,1,1,-111,122,111,1,25,11,11,11,8
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18984.3964728124,1.0,1.0,1.0,1.0,18.3346590547890,1.0,1.0,25531.7217599439,1.0,0.0,0.0,19.6359694471413,1.0,1.0,1.0,0.06937815697966254,0.03351233943627285,0.052905939579243035,0.01939360014297018,-0.016472217400419507,0.01939360014297018,0.0,0,0,0.0693781569796625,9.50655127836018e-6,105190.617577197,4170.24638803339,0.000438548489407328,2280.24955997783,8.32557839546167,1.301310392352251,0,1.0,1.0,1.0,17152.5492848264,1.0,1.0,1.0,17.9384945106944,1.0,1.0,1.0,1.0,23777.0313731883,1.0,1.0,19.2551401648335,1.0,1.0,1.0,0.06305451059443445,0.029658058004710774,0.052905939579243035,0.02324788157453226,-0.01014857101519142,0.02324788157453226,0.0,0,0,0.0630545105944345,9.50655127836018e-6,105190.617577197,3790.13880597513,0.000462597084066533,2161.70839472083,7.93471928346820,1.3166456541390863,0,0.0,-0.20255260669112227,-0.08585209467328117,0.0,0.0,10.009080659327338,9,11,4.552344083862402,10000,19000,16.5000000000000,19.0000000000000,6547.325287131517,10000,25000,17.0000000000000,20.0000000000000,4.619890646804017,4.550512489824355,4.593966994401287,4.560454654965014,0.047323092250792786,4500.406089977001,5031.332513449432,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,3000.00000000000,105000.000000000,0.0500000000000000,10.003775227226198,9,11,4.525572851787261,10000,19000,16.5000000000000,19.0000000000000,10000,6624.48208836188,25000,17.0000000000000,20.0000000000000,4.615371656142993,4.5523171455485585,4.589193353432824,4.559535295428113,1.00000000000000,0.0100000000000000,0.500000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,12,21111.27542931527,11,96.32993311851654,500000,1,1,-111,121,111,1,25,11,11,11,9
