,MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T1_AleakPF,HU_Ch1_T2_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_REF,PF_M1_T1_AleakPF_deltaD_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0_LTL,PF_M1_T2_s0,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,HU_T2_DboreMax,MV2_DmvMin,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,11604.5104758526,1.0,1.0,1.0,16.8678923948966,1.0,1.0,1.0,18746.9495827475,1.0,1.0,1.0,1.0,18.2137809089453,1.0,1.0,0.04306109608090747,0.03729181383994895,0.056454989063742946,0.019163175223793995,0.013393892982835477,0.019163175223793995,0.013393892982835477,0.0133938929828355,0.669694649141774,0.0430610960809075,9.50655127836018e-6,105190.617577197,2588.35616588667,0.000574781014004467,1739.79302662253,6.67005229833600,1.3458885140486911,0.669694649141774,1.0,1.0,1.0,1.0,11879.4005140605,1.0,1.0,16.9167307682160,1.0,1.0,1.0,18873.7007052527,1.0,1.0,1.0,18.2347046634427,1.0,1.0,1.0,0.043902845592104,0.02696323370336451,0.056454989063742946,0.029491755360378437,0.012552143471638945,0.029491755360378437,0.012552143471638945,0.0125521434716389,0.627607173581947,0.0439028455921040,9.50655127836018e-6,105190.617577197,2638.95282355986,0.000567373607710213,1762.50707895238,6.74005832709704,1.317973895226737,0.627607173581947,1.0,-0.15330773923268498,-0.2228419393085609,0.0,0.0,10.19784009656063,9,11,4.4833514911103,10000,19000,16.5000000000000,19.0000000000000,7142.439106894985,10000,25000,17.0000000000000,20.0000000000000,4.563111790347168,4.606172886428076,4.559970876956632,4.597262690796581,5306.857910102195,0.047864159809347495,4499.306426360871,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.176672441118916,11,10000,4.501558500024852,19000,16.5000000000000,19.0000000000000,6994.300191192211,10000,25000,17.0000000000000,20.0000000000000,4.561896020776453,4.605798866368557,4.566750490020198,4.593713723723562,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,21,-121,11,11,19048.09126166114,11,106.58818335667868,500000,1,1,-111,122,111,1,6,11,11,11,0
1,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,12249.3004079862,1.0,1.0,1.0,16.9583081298344,1.0,1.0,1.0,18806.1149936786,1.0,1.0,1.0,1.0,18.2708495755551,1.0,1.0,0.04529792867311411,0.025207407397113357,0.05510766689532544,0.02990025949821208,0.009809738222211331,0.02990025949821208,0.009809738222211331,0.00980973822221133,0.490486911110567,0.0452979286731141,9.50655127836018e-6,105190.617577197,2722.80976691011,0.000567447411413189,1762.27784264548,6.95083380813431,1.3125414457207603,0.490486911110567,1.0,1.0,1.0,1.0,11709.0290774315,1.0,1.0,16.8512554897997,1.0,1.0,1.0,18245.6926398509,1.0,1.0,1.0,18.1597631089003,1.0,1.0,1.0,0.04331037901380874,0.03509068017006545,0.05510766689532544,0.02001698672525999,0.011797287881516696,0.02001698672525999,0.011797287881516696,0.0117972878815167,0.589864394075835,0.0433103790138087,9.50655127836018e-6,105190.617577197,2603.34029483715,0.000584301633190348,1711.44481411064,6.84160481301651,1.3085076191005582,0.589864394075835,1.0,-0.19813195396831357,-0.28267575494726116,0.0,0.0,10.007474321700059,9,11,4.498772024711415,10000,19000,16.5000000000000,19.0000000000000,6556.814585692395,10000,25000,17.0000000000000,20.0000000000000,4.56278491761185,4.608082846284964,4.564451145196627,4.589658552593741,4995.510509073357,0.04964660022633992,4500.464765484065,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.009650676783222,11,10000,4.497694404627938,19000,16.5000000000000,19.0000000000000,6536.663562419396,10000,25000,17.0000000000000,20.0000000000000,4.562785138636326,4.606095517650135,4.566095069866297,4.601185750036363,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,21,-121,11,11,18984.743628281114,11,98.71549632750644,500000,1,1,-111,121,111,1,6,11,11,11,1
2,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14997.3376312247,1.0,1.0,1.0,17.5405953058733,1.0,1.0,1.0,21917.2577796714,1.0,1.0,1.0,1.0,18.8473536871142,1.0,1.0,0.0555046245659252,0.03756318700863748,0.05684125419998638,0.019278067191348905,0.0013366296340611844,0.019278067191348905,0.0013366296340611844,0.00133662963406118,0.0668314817030592,0.0555046245659252,9.50655127836018e-6,105190.617577197,3336.32327798865,0.000488571241574283,2046.78440912278,7.32726786679618,1.3067583812408667,0.0668314817030592,1.0,1.0,1.0,1.0,15477.7052741656,1.0,1.0,17.5837782445156,1.0,1.0,1.0,22601.6680571007,1.0,1.0,1.0,18.9290680563263,1.0,1.0,1.0,0.05765311889997271,0.03947156218031633,0.05684125419998638,0.01736969201967005,-0.0008118646999863283,0.01736969201967005,0.0,0,0,0.0576531188999727,9.50655127836018e-6,105190.617577197,3465.46696133698,0.000477401496007987,2094.67295004721,7.38907965265738,1.3452898118106396,0,1.0,-0.25400753752298877,-0.11008175418488883,0.0,0.0,10.213327439077153,9,11,4.495169197232616,10000,19000,16.5000000000000,19.0000000000000,6919.920148446687,10000,25000,17.0000000000000,20.0000000000000,4.552130416242908,4.607635040808833,4.562792102234628,4.600355289243265,5295.485567787746,0.048295043230598925,4499.297350539165,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.194698591858256,11,10000,4.466268311556583,19000,16.5000000000000,19.0000000000000,7123.962782935134,10000,25000,17.0000000000000,20.0000000000000,4.5527285662169,4.610381685116873,4.558190605049048,4.597662167229364,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,21,-121,11,11,18824.288140310127,11,128.21395960533482,500000,1,1,-111,122,111,1,6,11,11,11,2
3,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14742.8779729185,1.0,1.0,1.0,17.4327329280897,1.0,1.0,1.0,21311.6192052308,1.0,1.0,1.0,1.0,18.7408250968421,1.0,1.0,0.05448130087804248,0.03238804675529927,0.054808019441382486,0.022419972686083214,0.00032671856334000327,0.022419972686083214,0.00032671856334000327,0.000326718563340003,0.0163359281670002,0.0544813008780425,9.50655127836018e-6,105190.617577197,3274.81239186879,0.000504499944430929,1982.16077333366,7.43778111808935,1.3080921687523848,0.0163359281670002,1.0,1.0,1.0,1.0,11819.5000927571,1.0,1.0,16.8423379006505,1.0,1.0,1.0,18245.0361036452,1.0,1.0,1.0,18.1219123333490,1.0,1.0,1.0,0.04377789315825531,0.02721282773330369,0.054808019441382486,0.027595191708078795,0.011030126283127176,0.027595191708078795,0.011030126283127176,0.0110301262831272,0.551506314156359,0.0437778931582553,9.50655127836018e-6,105190.617577197,2631.44206716882,0.000579158706927131,1726.64243503434,6.84536639024628,1.2795744326985092,0.551506314156359,1.0,-0.18773425466832627,-0.16311072093096385,0.0,0.0,9.994951810000362,9,11,4.5019000201429495,10000,19000,16.5000000000000,19.0000000000000,6568.741232312266,10000,25000,17.0000000000000,20.0000000000000,4.55725736055319,4.611738661431232,4.56183235451807,4.594220401273369,5021.61956873216,0.04910803978819594,4499.376114953843,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.996971510404189,11,10000,4.491643665738658,19000,16.5000000000000,19.0000000000000,6425.536010888186,10000,25000,17.0000000000000,20.0000000000000,4.557004414239099,4.600782307397354,4.568810282376534,4.596023110109837,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,21,-121,11,11,18820.68142332209,11,101.11307549845567,500000,1,1,-111,121,111,1,6,11,11,11,3
4,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13552.2155874690,1.0,1.0,1.0,17.2439771767951,1.0,1.0,1.0,20555.6206745103,1.0,1.0,1.0,1.0,18.5696398808590,1.0,1.0,0.05042407766647017,0.031162368559651377,0.058048142458125264,0.026885773898473887,0.0076240647916550955,0.026885773898473887,0.0076240647916550955,0.00762406479165510,0.381203239582755,0.0504240776664702,9.50655127836018e-6,105190.617577197,3030.93706885517,0.000519219276345052,1925.96855617402,7.03657157019779,1.3256627040638949,0.381203239582755,1.0,1.0,1.0,1.0,16161.5290927694,1.0,1.0,17.7221451514605,1.0,1.0,1.0,23373.0680623994,1.0,1.0,1.0,19.0872051661427,1.0,1.0,1.0,0.060392293654801144,0.028403445828300455,0.058048142458125264,0.02964469662982481,-0.0023441511966758796,0.02964469662982481,0.0,0,0,0.0603922936548011,9.50655127836018e-6,105190.617577197,3630.11580940113,0.000464761613823935,2151.64069117556,7.51125834301797,1.3650600146821905,0,1.0,-0.2529222441795161,-0.1119494456856206,0.0,0.0,10.207405606597336,9,11,4.4712956025140675,10000,19000,16.5000000000000,19.0000000000000,7003.4050870413175,10000,25000,17.0000000000000,20.0000000000000,4.562599990136308,4.613024067802778,4.562787980821788,4.59395034938144,5282.946458078649,0.04944637935602407,4500.102218984202,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.210886808442533,11,10000,4.452069835049034,19000,16.5000000000000,19.0000000000000,7211.538969630067,10000,25000,17.0000000000000,20.0000000000000,4.545907927556259,4.60630022121106,4.560567694481721,4.588971140310021,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,21,-121,11,11,18901.46442750835,11,118.05842938310793,500000,1,1,-111,122,111,1,6,11,11,11,4
5,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,11890.0927740944,1.0,1.0,1.0,16.8847494278691,1.0,1.0,1.0,18343.6283596758,1.0,1.0,1.0,1.0,18.1806772133742,1.0,1.0,0.04388811142495985,0.0368576498766906,0.05253849087540799,0.015680840998717388,0.008650379450448137,0.015680840998717388,0.008650379450448137,0.00865037945044814,0.432518972522407,0.0438881114249599,9.50655127836018e-6,105190.617577197,2638.06716862193,0.000579874367633867,1724.51147320138,6.89476002848598,1.2959277855051468,0.432518972522407,1.0,1.0,1.0,1.0,12269.1745011908,1.0,1.0,16.9148209643931,1.0,1.0,1.0,18709.7287774278,1.0,1.0,1.0,18.2081419866366,1.0,1.0,1.0,0.04581019240607542,0.03019272074625423,0.05253849087540799,0.022345770129153758,0.0067282984693325665,0.022345770129153758,0.0067282984693325665,0.00672829846933257,0.336414923466628,0.0458101924060754,9.50655127836018e-6,105190.617577197,2753.60138887160,0.000563969732278571,1773.14480328539,6.91944305871567,1.2933210222435525,0.336414923466628,1.0,-0.26426211415513595,-0.16500741931610075,0.0,0.0,9.989989399383093,9,11,4.507122834292923,10000,19000,16.5000000000000,19.0000000000000,6453.535585581488,10000,25000,17.0000000000000,20.0000000000000,4.5626779363150725,4.606566047740032,4.55863242910165,4.59549007897834,4979.85741008395,0.04747186952877741,4499.618038211967,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.99537790567738,11,10000,4.455682856195332,19000,16.5000000000000,19.0000000000000,6440.554276236903,10000,25000,17.0000000000000,20.0000000000000,4.561011031924265,4.60682122433034,4.56294470901272,4.593137429758975,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,21,-121,11,11,19013.30582989849,11,102.88747723599135,500000,1,1,-111,121,111,1,6,11,11,11,5
6,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14732.8895951035,1.0,1.0,1.0,17.4686417890312,1.0,1.0,1.0,21867.1336025500,1.0,1.0,1.0,1.0,18.8175619130739,1.0,1.0,0.05453881317451259,0.04246382975042362,0.054261298535477086,0.011797468785053465,-0.0002775146390355046,0.011797468785053465,0.0,0,0,0.0545388131745126,9.50655127836018e-6,105190.617577197,3278.26939414535,0.000494115808148213,2023.81705565681,7.27975364864297,1.348920124042677,0,1.0,1.0,1.0,1.0,14652.0871282464,1.0,1.0,17.4475394471309,1.0,1.0,1.0,21955.6838465914,1.0,1.0,1.0,18.8284802421169,1.0,1.0,1.0,0.0543728630036826,0.02551316037097262,0.054261298535477086,0.028748138164504465,-0.00011156446820551752,0.028748138164504465,0.0,0,0,0.0543728630036826,9.50655127836018e-6,105190.617577197,3268.29430788440,0.000495046810682682,2020.01099375022,7.25346900268315,1.3809407949860595,0,1.0,-0.17466259253033756,-0.048037688201218245,0.0,0.0,10.188888140388258,9,11,4.4941058295620735,10000,19000,16.5000000000000,19.0000000000000,7134.244007446429,10000,25000,17.0000000000000,20.0000000000000,4.5547972888220505,4.609336101996563,4.553838710764844,4.596302540515268,5288.855789374165,0.04613877920777123,4497.152779492208,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.194070444447723,11,10000,4.483099056562879,19000,16.5000000000000,19.0000000000000,7303.596718344983,10000,25000,17.0000000000000,20.0000000000000,4.554828872643744,4.609201735647426,4.565376166654689,4.590889327025661,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,21,-121,11,11,19080.623480317616,11,99.03109080768567,500000,1,1,-111,122,111,1,6,11,11,11,6
7,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15631.7445818296,1.0,1.0,1.0,17.6410899882851,1.0,1.0,1.0,22101.9529509746,1.0,1.0,1.0,1.0,18.9354316033300,1.0,1.0,0.057542655858347835,0.03780740868920329,0.051535027245713246,0.013727618556509953,-0.00600762861263459,0.013727618556509953,0.0,0,0,0.0575426558583478,9.50655127836018e-6,105190.617577197,3458.82714672670,0.000489161701168230,2044.31376702586,7.64645077187505,1.2943416150448204,0,1.0,1.0,1.0,1.0,14028.2485965263,1.0,1.0,17.2946422541601,1.0,1.0,1.0,20531.2857013004,1.0,1.0,1.0,18.5955511381814,1.0,1.0,1.0,0.05204981566015565,0.035795479897619664,0.051535027245713246,0.01573954734809358,-0.0005147884144424061,0.01573954734809358,0.0,0,0,0.0520498156601557,9.50655127836018e-6,105190.617577197,3128.65843089774,0.000519672172006986,1924.29006952205,7.29009041761079,1.3009088840212937,0,1.0,-0.14809358362568517,-0.15161531261046685,0.0,0.0,9.994639216410098,9,11,4.51937721045786,10000,19000,16.5000000000000,19.0000000000000,6470.208369144982,10000,25000,17.0000000000000,20.0000000000000,4.54853457354976,4.606077229408108,4.562731395210733,4.600538803899936,4998.841336737003,0.04639722950783992,4500.4805696140675,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.004551836549286,11,10000,4.483790386955427,19000,16.5000000000000,19.0000000000000,6503.037104774046,10000,25000,17.0000000000000,20.0000000000000,4.554147286609465,4.606197102269621,4.5584925417209705,4.59428802161859,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,21,-121,11,11,19113.417883278078,11,103.19436754357,500000,1,1,-111,121,111,1,6,11,11,11,7
8,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15387.5402732386,1.0,1.0,1.0,17.5982614313244,1.0,1.0,1.0,22523.7960748479,1.0,1.0,1.0,1.0,18.9525962272382,1.0,1.0,0.0572899694393918,0.03795421455104364,0.05737508113907802,0.01942086658803438,8.511169968622445e-05,0.01942086658803438,8.511169968622445e-05,8.51116996862245e-5,0.00425558498431122,0.0572899694393918,9.50655127836018e-6,105190.617577197,3443.63843789050,0.000480172798460236,2082.58360991436,7.38867827442054,1.3543347959137755,0.00425558498431122,1.0,1.0,1.0,1.0,12575.7104308542,1.0,1.0,17.0860610543039,1.0,1.0,1.0,19499.6995687960,1.0,1.0,1.0,18.4001114018165,1.0,1.0,1.0,0.04676146596933961,0.028978119954345516,0.05737508113907802,0.028396961184732505,0.01061361516973841,0.028396961184732505,0.01061361516973841,0.0106136151697384,0.530680758486921,0.0467614659693396,9.50655127836018e-6,105190.617577197,2810.78141950281,0.000545555216795196,1832.99502821069,6.86074443045829,1.3140503475126146,0.530680758486921,1.0,-0.10455489773505135,-0.23649633599388348,0.0,0.0,10.209583156903834,9,11,4.468396015077776,10000,19000,16.5000000000000,19.0000000000000,7136.2558016093035,10000,25000,17.0000000000000,20.0000000000000,4.551008191291877,4.608298160731269,4.556272466036925,4.594226680587969,5269.1962306073965,0.049004422330594134,4500.454069974128,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,10.225316623845565,11,10000,4.474097609866336,19000,16.5000000000000,19.0000000000000,6923.989137941809,10000,25000,17.0000000000000,20.0000000000000,4.5576019104819485,4.604363376451288,4.566350650270657,4.595328770225002,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,21,-121,11,11,19166.42538447353,11,89.65939479499228,500000,1,1,-111,122,111,1,6,11,11,11,8
9,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,13936.6569022909,1.0,1.0,1.0,17.2911722738780,1.0,1.0,1.0,20431.2000200226,1.0,1.0,1.0,1.0,18.5912777330988,1.0,1.0,0.05166284592167614,0.03307446714226803,0.05269069070866975,0.019616223566401726,0.001027844786993616,0.019616223566401726,0.001027844786993616,0.00102784478699362,0.0513922393496808,0.0516628459216761,9.50655127836018e-6,105190.617577197,3105.39809616954,0.000522204188302007,1914.95974640033,7.27778060530440,1.300105459220784,0.0513922393496808,1.0,1.0,1.0,1.0,17045.4505371389,1.0,1.0,17.8796768076688,1.0,1.0,1.0,23610.2106763281,1.0,1.0,1.0,19.1938386110037,1.0,1.0,1.0,0.06316185195204138,0.02631071481105085,0.05269069070866975,0.026379975897618903,-0.010471161243371628,0.026379975897618903,0.0,0,0,0.0631618519520414,9.50655127836018e-6,105190.617577197,3796.59097951699,0.000463578471744227,2157.13209510673,7.90190391019869,1.3141618033349496,0,1.0,-0.1277522347671175,-0.24614019453299216,0.0,0.0,10.013391668573579,9,11,4.487880932071667,10000,19000,16.5000000000000,19.0000000000000,6494.543117731664,10000,25000,17.0000000000000,20.0000000000000,4.557258884079686,4.608921730001362,4.562153797184821,4.595228264327089,4995.39715926134,0.04747527654708599,4500.944254265351,1.00000000000000,0.500000000000000,0.0100000000000000,205500,215500,105000.000000000,0.0500000000000000,3000.00000000000,9,9.977772897470096,11,10000,4.489672611324462,19000,16.5000000000000,19.0000000000000,6564.760139189167,10000,25000,17.0000000000000,20.0000000000000,4.543931602156247,4.607093454108289,4.569157928037561,4.595468642848612,1.00000000000000,0.0100000000000000,0.500000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,21,11,21,-121,11,11,18878.884571156173,11,105.31694402821651,500000,1,1,-111,121,111,1,6,11,11,11,9
