MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0_LTL,PF_M1_T1_s0,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T2_s0_LTL,PF_M1_T2_s0,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_REF,PF_M1_T2_AleakPF_deltaD_REF,MV2_Emv,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,19517.5759464658,1.0,0.0,0.0,18.4369130319957,1.0,1.0,1.0,26548.9164673452,1.0,0.0,0.0,19.7564955193798,1.0,1.0,1.0,0.0728055257070288,0.03190463872597249,0.058908148001139936,0.027003509275167446,-0.01389737770588887,0.027003509275167446,0.0,0,0,0.0728055257070288,9.73236009732360e-6,102750.000000000,4274.72443794126,0.000421604745409292,2371.88981122403,8.22870263791624,1.3195824873840618,0,1.0,1.0,1.0,1.0,12697.7340832851,1.0,1.0,17.1063663105731,1.0,1.0,1.0,1.0,19747.2941419925,1.0,1.0,18.4293680866369,1.0,1.0,1.0,0.04776929078579961,0.02785777955306923,0.058908148001139936,0.031050368448070707,0.011138857215340324,0.031050368448070707,0.011138857215340324,0.0111388572153403,0.556942860767016,0.0477692907857996,9.73236009732360e-6,102750.000000000,2804.73978756624,0.000544210851731461,1837.52307918594,6.91024468052418,1.3230017760637518,0.556942860767016,0.0,-0.22154243262014153,-0.06596751120744544,0.0,0.0,9,10.20821039407951,11,4.565809148592881,10000,19000,16.5000000000000,19.0000000000000,7031.340520879405,10000,25000,17.0000000000000,20.0000000000000,4.6173945061525075,4.544588980445479,4.588667679745885,4.556763041019913,0.049732232352791526,5328.458499641294,4498.463203787018,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.19612163004892,11,10000,4.527241400280959,19000,16.5000000000000,19.0000000000000,10000,7049.560058707427,25000,17.0000000000000,20.0000000000000,4.569296242960343,4.617065533746143,4.584479508495446,4.5566217289423765,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18693.146008409698,11,104.13882484921282,500000,1,1,-111,122,111,1,28,11,11,11,0
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14240.4089094068,1.0,1.0,1.0,17.3931026077282,1.0,1.0,1.0,20765.8674801025,1.0,1.0,1.0,18.6984437693274,1.0,1.0,1.0,0.05361056337896297,0.03240756192593519,0.05397713502999584,0.02156957310406065,0.00036657165103286954,0.02156957310406065,0.00036657165103286954,0.000366571651032870,0.0183285825516435,0.0536105633789630,9.73236009732360e-6,102750.000000000,3147.70593553626,0.000517729911000710,1931.50903347871,7.37268563728091,1.305341161599137,0.0183285825516435,1.0,1.0,1.0,1.0,13483.6783059465,1.0,1.0,17.2479307797485,1.0,1.0,1.0,1.0,19956.0110924716,1.0,1.0,18.5426447536843,1.0,1.0,1.0,0.050530880235051256,0.03056825708252564,0.05397713502999584,0.0234088779474702,0.003446254794944585,0.0234088779474702,0.003446254794944585,0.00344625479494459,0.172312739747229,0.0505308802350513,9.73236009732360e-6,102750.000000000,2966.88453951515,0.000537092125159939,1861.87797801394,7.24197743631377,1.294713973935797,0.172312739747229,1.0,-0.07715071415695893,-0.08166530417706871,0.0,0.0,9,10.020416970447322,11,4.524059490004664,10000,19000,16.5000000000000,19.0000000000000,6525.458570695745,10000,25000,17.0000000000000,20.0000000000000,4.615169589058125,4.561559025679162,4.5893334973500135,4.556925935424078,0.04860712416490692,4999.044512395202,4501.705716408582,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.005953343434708,11,10000,4.544726337126011,19000,16.5000000000000,19.0000000000000,10000,6472.33278652513,25000,17.0000000000000,20.0000000000000,4.563476316553095,4.614007196788147,4.594668333518237,4.564100076435711,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18690.19698986639,11,97.59743406795455,500000,1,1,-111,121,111,1,28,11,11,11,1
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17826.8050111289,1.0,1.0,1.0,18.0518624400506,1.0,1.0,1.0,24707.9656953063,1.0,1.0,1.0,19.3449207382201,1.0,1.0,1.0,0.06702383915694732,0.01839863025601307,0.056380844498847754,0.03798221424283468,-0.010642994658099564,0.03798221424283468,0.0,0,0,0.0670238391569473,9.73236009732360e-6,102750.000000000,3935.25684192934,0.000442025838273743,2262.31118955700,7.87990842878679,1.2930582981695107,0,1.0,1.0,1.0,1.0,16584.5628292278,1.0,1.0,17.8679785986148,1.0,1.0,1.0,1.0,23665.4932261685,1.0,1.0,19.1985761865448,1.0,1.0,1.0,0.06222202560396628,0.02430897486172423,0.056380844498847754,0.03207186963712352,-0.005841181105118526,0.03207186963712352,0.0,0,0,0.0622220256039663,9.73236009732360e-6,102750.000000000,3653.32178903288,0.000461636311106718,2166.20741466939,7.65603640580231,1.3305975879299539,0,1.0,-0.19131792489466165,-0.24709301838827807,0.0,0.0,9,10.171954011263841,11,4.530023255709254,10000,19000,16.5000000000000,19.0000000000000,6881.1606841774155,10000,25000,17.0000000000000,20.0000000000000,4.616514577053526,4.549490737896579,4.5890585931776515,4.5706599629216385,0.04769378766986882,5321.61673910494,4501.6718190604215,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.211942192812526,11,10000,4.53958446228689,19000,16.5000000000000,19.0000000000000,10000,7080.9303969407,25000,17.0000000000000,20.0000000000000,4.554569562396741,4.616791588000707,4.590126773738696,4.565817798876972,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19330.36704970692,11,92.5033205270557,500000,1,1,-111,122,111,1,28,11,11,11,2
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18392.3040516872,1.0,1.0,1.0,18.2035718318175,1.0,1.0,1.0,24861.3848537129,1.0,1.0,1.0,19.4899909244903,1.0,1.0,1.0,0.06907104943927767,0.024934301953715376,0.053348674104043294,0.028414372150327917,-0.015722375335234372,0.028414372150327917,0.0,0,0,0.0690710494392777,9.73236009732360e-6,102750.000000000,4055.45733136330,0.000445437865001337,2244.98202459056,8.19262864923900,1.2864190926728356,0,1.0,1.0,1.0,1.0,12706.9987122298,1.0,1.0,17.0645179903739,1.0,1.0,1.0,1.0,19212.2284965347,1.0,1.0,18.3581255449639,1.0,1.0,1.0,0.0477538379639304,0.03244020742440945,0.053348674104043294,0.020908466679633843,0.005594836140112892,0.020908466679633843,0.005594836140112892,0.00559483614011289,0.279741807005645,0.0477538379639304,9.73236009732360e-6,102750.000000000,2803.83248616791,0.000555511238219850,1800.14359962280,7.05888058868880,1.2936075545900385,0.279741807005645,1.0,-0.13849517554896248,-0.13250230585136685,0.0,0.0,9,10.010943182578469,11,4.535198511262445,10000,19000,16.5000000000000,19.0000000000000,6469.080802025705,10000,25000,17.0000000000000,20.0000000000000,4.6164366021799905,4.547365552740713,4.587489667478277,4.562555365524561,0.047742554798569724,5028.750613911274,4500.306817087401,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.00563740168507,11,10000,4.53201065859567,19000,16.5000000000000,19.0000000000000,10000,6505.229784304917,25000,17.0000000000000,20.0000000000000,4.561306197975685,4.609060035939615,4.586657594153861,4.5542173867294515,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18740.865617992375,11,96.79009364904336,500000,1,1,-111,121,111,1,28,11,11,11,3
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14972.2510113601,1.0,1.0,1.0,17.5430926861411,1.0,1.0,1.0,22095.1982483280,1.0,1.0,1.0,18.8878447070770,1.0,1.0,1.0,0.0564950094745269,0.03393354925279013,0.05650566944447979,0.02257212019168966,1.065996995288504e-05,0.02257212019168966,1.065996995288504e-05,1.06599699528850e-5,0.000532998497644252,0.0564950094745269,9.73236009732360e-6,102750.000000000,3317.06412771865,0.000490262928028037,2039.72183665254,7.34033962000012,1.3447520209358108,0.000532998497644252,1.0,1.0,1.0,1.0,14074.8251135778,1.0,1.0,17.3494525913369,1.0,1.0,1.0,1.0,21028.5006550312,1.0,1.0,18.6622475519355,1.0,1.0,1.0,0.05301709969363344,0.03284743385682809,0.05650566944447979,0.023658235587651698,0.0034885697508463473,0.023658235587651698,0.0034885697508463473,0.00348856975084635,0.174428487542317,0.0530170996936334,9.73236009732360e-6,102750.000000000,3112.86113915476,0.000510039384528507,1960.63290470093,7.17871513827559,1.3127949605986262,0.174428487542317,1.0,-0.18413346152333063,-0.18657279288149578,0.0,0.0,9,10.202753066141032,11,4.513705624876596,10000,19000,16.5000000000000,19.0000000000000,7122.947236967921,10000,25000,17.0000000000000,20.0000000000000,4.611145583095813,4.554650573621286,4.592090652546854,4.5581571032940635,0.04801779450912506,5296.848137109378,4501.193736739411,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.170737453061315,11,10000,4.521507540615677,19000,16.5000000000000,19.0000000000000,10000,6953.675541453412,25000,17.0000000000000,20.0000000000000,4.561045983876422,4.614063083570056,4.588482693146484,4.555635259289656,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18966.805223973985,11,100.91121305653873,500000,1,1,-111,122,111,1,28,11,11,11,4
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,12765.9986576792,1.0,1.0,1.0,17.0679188826667,1.0,1.0,1.0,19282.5094018804,1.0,1.0,1.0,18.3694426719583,1.0,1.0,1.0,0.04807576233851574,0.02792713270746905,0.05348846251137513,0.02556132980390608,0.005412700172859393,0.02556132980390608,0.005412700172859393,0.00541270017285939,0.270635008642970,0.0480757623385157,9.73236009732360e-6,102750.000000000,2822.73404587571,0.000553993560146871,1805.07513432988,7.07228104519788,1.3015237892915659,0.270635008642970,1.0,1.0,1.0,1.0,16757.8540834988,1.0,1.0,17.8352128173727,1.0,1.0,1.0,1.0,23249.5898367282,1.0,1.0,19.1317883695792,1.0,1.0,1.0,0.06364765939922101,0.026026676830722906,0.05348846251137513,0.027461785680652225,-0.010159196887845882,0.027461785680652225,0.0,0,0,0.0636476593992210,9.73236009732360e-6,102750.000000000,3737.02685901141,0.000467319503150272,2139.86361206593,7.83127204416544,1.2965755522065447,0,1.0,-0.06910053805621924,-0.22122772739018037,0.0,0.0,9,9.995637837468864,11,4.52256516207454,10000,19000,16.5000000000000,19.0000000000000,6516.510744201201,10000,25000,17.0000000000000,20.0000000000000,4.611866999939743,4.563791237601227,4.587812851837985,4.5598857191305155,0.04808225398452187,5006.831836510812,4500.779209529644,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.003940773207212,11,10000,4.4842744555312,19000,16.5000000000000,19.0000000000000,10000,6491.7357532293145,25000,17.0000000000000,20.0000000000000,4.560105557446308,4.623753216845529,4.588246247925454,4.562219571094731,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18596.878328477364,11,105.02839483920322,500000,1,1,-111,121,111,1,28,11,11,11,5
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15210.0281451269,1.0,1.0,1.0,17.5558577561277,1.0,1.0,1.0,22190.4044277383,1.0,1.0,1.0,18.8690923527357,1.0,1.0,1.0,0.05757035009286593,0.019543312323462736,0.055613693504160386,0.03607038118069765,-0.0019566565887055437,0.03607038118069765,0.0,0,0,0.0575703500928659,9.73236009732360e-6,102750.000000000,3380.20198402399,0.000483972659550196,2066.23242091692,7.36123777323040,1.3132345966079575,0,1.0,1.0,1.0,1.0,15487.1032570150,1.0,1.0,17.6474940146747,1.0,1.0,1.0,1.0,22528.5056365387,1.0,1.0,18.9722095943294,1.0,1.0,1.0,0.05799031228775142,0.032692414125799374,0.055613693504160386,0.022921279378361012,-0.0023766187835910363,0.022921279378361012,0.0,0,0,0.0579903122877514,9.73236009732360e-6,102750.000000000,3404.85976432369,0.000481830202635034,2075.41991874150,7.46215410055725,1.324715579654787,0,1.0,-0.19765081646423588,-0.0649379976944219,0.0,0.0,9,10.194619982897338,11,4.499739428890579,10000,19000,16.5000000000000,19.0000000000000,6980.37628261138,10000,25000,17.0000000000000,20.0000000000000,4.6143493902837704,4.5567790401909045,4.586920026590173,4.56737671426671,0.047087709915451165,5315.406935395599,4500.5164031725635,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.185339914117405,11,10000,4.5485289641851825,19000,16.5000000000000,19.0000000000000,10000,7041.402379523655,25000,17.0000000000000,20.0000000000000,4.557335048247168,4.61532536053492,4.588472783672052,4.555780369546253,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,18795.5620902669,11,98.53352299459759,500000,1,1,-111,122,111,1,28,11,11,11,6
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16553.1532843769,1.0,1.0,1.0,17.8341401370453,1.0,1.0,1.0,23023.9864571463,1.0,1.0,1.0,19.1324181821702,1.0,1.0,1.0,0.062279526389095174,0.02934343607902612,0.052056749053819705,0.022713312974793586,-0.01022277733527547,0.022713312974793586,0.0,0,0,0.0622795263890952,9.73236009732360e-6,102750.000000000,3656.69790655973,0.000474106147906866,2109.23229832582,7.84795173936781,1.2982780451249243,0,1.0,1.0,1.0,1.0,14847.1578288054,1.0,1.0,17.4791618370697,1.0,1.0,1.0,1.0,21361.6735056853,1.0,1.0,18.7862041378211,1.0,1.0,1.0,0.05586956763052431,0.013832782625699203,0.052056749053819705,0.0382239664281205,-0.0038128185767046033,0.0382239664281205,0.0,0,0,0.0558695676305243,9.73236009732360e-6,102750.000000000,3280.34175659221,0.000505481661365332,1978.31113654836,7.50496600585784,1.3070423007514436,0,1.0,-0.19778990798236398,-0.16113089937577044,0.0,0.0,9,9.986188397677452,11,4.526803610077344,10000,19000,16.5000000000000,19.0000000000000,6470.833172769474,10000,25000,17.0000000000000,20.0000000000000,4.6177007223385855,4.55542119594949,4.593560709431023,4.564217273351997,0.04701437988329189,4984.165908888054,4501.385001963004,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,9.974195831211834,11,10000,4.526100915847676,19000,16.5000000000000,19.0000000000000,10000,6514.5156768799525,25000,17.0000000000000,20.0000000000000,4.560704331171677,4.616573898802201,4.585838698075919,4.5720059154502195,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19100.046140672905,11,98.79958893780567,500000,1,1,-111,121,111,1,28,11,11,11,7
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18147.0639444269,1.0,1.0,1.0,18.1762973825842,1.0,1.0,1.0,25277.2672834214,1.0,0.0,0.0,19.5313357543407,1.0,1.0,1.0,0.06833341548604643,0.03165182943664391,0.05586222563957385,0.02421039620292994,-0.012471189846472587,0.02421039620292994,0.0,0,0,0.0683334154860464,9.73236009732360e-6,102750.000000000,4012.14768068073,0.000439285106397210,2276.42591437139,7.97173491562454,1.3550383717565395,0,1.0,1.0,1.0,1.0,13442.2862352775,1.0,1.0,17.2324097292730,1.0,1.0,1.0,1.0,20422.0847708074,1.0,1.0,18.5588648656993,1.0,1.0,1.0,0.05098089672778716,0.021741206033668803,0.05586222563957385,0.034121019605905044,0.004881328911786685,0.034121019605905044,0.004881328911786685,0.00488132891178669,0.244066445589334,0.0509808967277872,9.73236009732360e-6,102750.000000000,2993.30693644579,0.000524120707623116,1907.95743319319,7.04538057370613,1.3264551364262747,0.244066445589334,0.0,-0.06430062487779925,-0.14051192927368059,0.0,0.0,9,10.204562466959667,11,4.523029905356813,10000,19000,16.5000000000000,19.0000000000000,7130.203338994499,10000,25000,17.0000000000000,20.0000000000000,4.614078582340872,4.545745166854825,4.595791378448282,4.564139549011638,0.04778662667964911,5261.99367310285,4501.305208811937,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.187029155566869,11,10000,4.49078110620981,19000,16.5000000000000,19.0000000000000,10000,6979.798535529835,25000,17.0000000000000,20.0000000000000,4.55854348517392,4.609524381901707,4.588667753296122,4.566926547262454,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19051.107759062124,11,99.22205353380379,500000,1,1,-111,122,111,1,28,11,11,11,8
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,19758.6885990104,1.0,0.0,0.0,18.4845509738558,1.0,1.0,1.0,26251.6516943048,1.0,0.0,0.0,19.7788275836068,1.0,1.0,1.0,0.07409730933497638,0.033168080455343585,0.05423830047088089,0.021070220015537308,-0.019859008864095487,0.021070220015537308,0.0,0,0,0.0740973093349764,9.73236009732360e-6,102750.000000000,4350.57059095361,0.000429190186266782,2329.96939817819,8.48023524019661,1.2942766097510123,0,1.0,1.0,1.0,1.0,16538.9164255310,1.0,1.0,17.8176219696687,1.0,1.0,1.0,1.0,23069.3310903540,1.0,1.0,19.1193639984785,1.0,1.0,1.0,0.06235809981160578,0.027198523684105247,0.05423830047088089,0.027039776786775646,-0.00811979934072489,0.027039776786775646,0.0,0,0,0.0623580998116058,9.73236009732360e-6,102750.000000000,3661.31128893857,0.000472461468188938,2116.57472054440,7.81400073666051,1.3017420288097596,0,0.0,-0.1687531936715795,-0.2764712541539093,0.0,0.0,9,10.004315733659222,11,4.541631536813982,10000,19000,16.5000000000000,19.0000000000000,6492.963095294375,10000,25000,17.0000000000000,20.0000000000000,4.61327995087493,4.539182641539954,4.594594899103604,4.56142681864826,0.04865380593359897,5016.673442428559,4500.145726933299,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.00362123300823,11,10000,4.5172112176033234,19000,16.5000000000000,19.0000000000000,10000,6530.414664822993,25000,17.0000000000000,20.0000000000000,4.555552646550705,4.617910746362311,4.591471052123009,4.564272528438904,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,22,-121,11,11,19326.165104868818,11,110.06558555119929,500000,1,1,-111,121,111,1,28,11,11,11,9
