MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,HU_T1_DboreMax,MV1_DmvMin,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T2_s0_LTL,PF_M1_T2_s0,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_REF,PF_M1_T2_AleakPF_deltaD_REF,MV2_Emv,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15094.9141783218,1.0,1.0,1.0,17.5505539436410,1.0,1.0,1.0,21983.0736215588,1.0,1.0,1.0,1.0,18.8556201227514,1.0,1.0,0.056799421670088,0.027301455240152706,0.0550257210134399,0.027724265773287196,-0.0017737006566481,0.027724265773287196,0.0,0,0,0.0567994216700880,9.73236009732360e-6,102750.000000000,3334.93747234374,0.000489320849397881,2043.64886808016,7.38625622732454,1.305066179110365,0,1.0,1.0,1.0,15580.5275840750,1.0,1.0,1.0,17.6846505443621,1.0,1.0,1.0,22635.0638605709,1.0,1.0,1.0,1.0,19.0212393355523,1.0,1.0,0.058564509178530955,0.04204997420362577,0.0550257210134399,0.012975746809814129,-0.003538788165091053,0.012975746809814129,0.0,0,0,0.0585645091785310,9.73236009732360e-6,102750.000000000,3438.57332462518,0.000480283438303395,2082.10385836436,7.48306935866043,1.3365887911902672,0,1.0,-0.09434035807914673,-0.23099449232153374,0.0,0.0,10.164297716316497,9,11,4.526296011095326,10000,19000,16.5000000000000,19.0000000000000,6888.1594432369675,10000,25000,17.0000000000000,20.0000000000000,4.61054013787279,4.553740716202702,4.562610345575105,4.5899118008152575,0.046912770451732394,5278.015439747642,4499.828847405803,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.201581185701647,11,4.531102324471548,10000,19000,16.5000000000000,19.0000000000000,7054.536276495867,10000,25000,17.0000000000000,20.0000000000000,4.553743199220461,4.612307708398992,4.5974450772234325,4.555395103019807,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,19088.796827814876,11,113.78448453337846,500000,1,1,-111,122,111,1,22,11,11,11,0
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16322.6899673030,1.0,1.0,1.0,17.7898322512258,1.0,1.0,1.0,22821.8329942406,1.0,1.0,1.0,1.0,19.0851408757398,1.0,1.0,0.061397864439237004,0.033020676797183235,0.053200924206513206,0.02018024740932997,-0.008196940232723798,0.02018024740932997,0.0,0,0,0.0613978644392370,9.73236009732360e-6,102750.000000000,3604.93175493234,0.000476702288362426,2097.74533165178,7.78106365964374,1.2953086245139935,0,1.0,1.0,1.0,21125.8006883583,1.0,0.0,0.0,18.6957665935668,1.0,1.0,1.0,27709.5961688692,1.0,0.0,0.0,1.0,20.0079468352686,0.0,0.0,0.08008873899148838,0.03126522195456882,0.053200924206513206,0.021935702251944383,-0.026887814784975178,0.021935702251944383,0.0,0,0,0.0800887389914884,9.73236009732360e-6,102750.000000000,4702.35310364310,0.000411964013908109,2427.39648668210,8.70306964859877,1.3121802417018689,0,0.0,-0.02411326612148726,-0.09327921473542475,0.0,0.0,10.00876859158206,9,11,4.527877662308011,10000,19000,16.5000000000000,19.0000000000000,6499.143026937605,10000,25000,17.0000000000000,20.0000000000000,4.618369424556231,4.556971560116994,4.560062518761226,4.5930831955584095,0.047691047775176215,5017.447505513303,4497.80398111164,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,9.992696944967989,11,4.492601942629804,10000,19000,16.5000000000000,19.0000000000000,6583.795480510886,10000,25000,17.0000000000000,20.0000000000000,4.537825326581329,4.617914065572817,4.59046985184346,4.5592046298888915,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,18919.70194126232,11,103.77069363149323,500000,1,1,-111,121,111,1,22,11,11,11,1
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14896.7981600097,1.0,1.0,1.0,17.5555002045307,1.0,1.0,1.0,21919.5415584256,1.0,1.0,1.0,1.0,18.8801151741811,1.0,1.0,0.0556562802761178,0.026549343861388408,0.05729960382856409,0.030750259967175682,0.0016433235524462922,0.030750259967175682,0.0016433235524462922,0.00164332355244629,0.0821661776223146,0.0556562802761178,9.73236009732360e-6,102750.000000000,3267.81874192635,0.000494632404693768,2021.70337105008,7.36843909612328,1.3246149696504095,0.0821661776223146,1.0,1.0,1.0,15728.9547050129,1.0,1.0,1.0,17.6718291072809,1.0,1.0,1.0,22762.6945138970,1.0,1.0,1.0,1.0,18.9985181965584,1.0,1.0,0.05955896319433496,0.030673213553926715,0.05729960382856409,0.026626390274637375,-0.0022593593657708674,0.026626390274637375,0.0,0,0,0.0595589631943350,9.73236009732360e-6,102750.000000000,3496.96198183881,0.000474580382373777,2107.12460341946,7.46465333824483,1.3266890892774932,0,1.0,-0.09431269228608355,-0.1625899947400037,0.0,0.0,10.187061108407379,9,11,4.558636612515461,10000,19000,16.5000000000000,19.0000000000000,7022.743398415926,10000,25000,17.0000000000000,20.0000000000000,4.610080399540689,4.554424119264572,4.560806338037922,4.58735568189931,0.04862454900845265,5301.72431938419,4499.052991160306,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.207175769036072,11,4.497891251520592,10000,19000,16.5000000000000,19.0000000000000,7033.739808884147,10000,25000,17.0000000000000,20.0000000000000,4.555442229025734,4.615001192220069,4.588634921436903,4.557961707882976,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,19024.58699709471,11,101.02491491952728,500000,1,1,-111,122,111,1,22,11,11,11,2
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18054.1004828940,1.0,1.0,1.0,18.1364672192380,1.0,1.0,1.0,24565.7674041379,1.0,1.0,1.0,1.0,19.4371601615470,1.0,1.0,0.06802660689119389,0.031815487760332495,0.05268387590060373,0.020868388140271234,-0.015342730990590157,0.020868388140271234,0.0,0,0,0.0680266068911939,9.73236009732360e-6,102750.000000000,3994.13363318296,0.000450115262935861,2221.65316829635,8.12642618592829,1.3006929423089764,0,1.0,1.0,1.0,16790.4234357926,1.0,1.0,1.0,17.8659448840023,1.0,1.0,1.0,23302.6883556347,1.0,1.0,1.0,1.0,19.1667572753810,1.0,1.0,0.06349347554905638,0.03700036471177093,0.05268387590060373,0.0156835111888328,-0.010809599648452649,0.0156835111888328,0.0,0,0,0.0634934755490564,9.73236009732360e-6,102750.000000000,3727.97406438031,0.000467990286000411,2136.79648897482,7.85775506578457,1.3008123913787137,0,1.0,-0.14487890458357333,-0.05454752676777119,0.0,0.0,10.010041033309726,9,11,4.520154341582851,10000,19000,16.5000000000000,19.0000000000000,6511.666921243872,10000,25000,17.0000000000000,20.0000000000000,4.616134810376534,4.54810820348534,4.559572970324614,4.591388458084946,0.047350402009642176,5006.306030756521,4499.490576335916,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.008189818217742,11,4.503900280911318,10000,19000,16.5000000000000,19.0000000000000,6512.264919842067,10000,25000,17.0000000000000,20.0000000000000,4.555981753927044,4.619475229476101,4.59447593803945,4.557475573327679,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,19044.79097673784,11,104.53150967027838,500000,1,1,-111,121,111,1,22,11,11,11,3
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18711.1947236304,1.0,1.0,1.0,18.2528322953488,1.0,1.0,1.0,25577.6423082879,1.0,0.0,0.0,1.0,19.5484547766014,1.0,1.0,0.07021254002835775,0.030888117951868743,0.055867688012156545,0.024979570060287802,-0.014344852016201205,0.024979570060287802,0.0,0,0,0.0702125400283578,9.73236009732360e-6,102750.000000000,4122.47913595072,0.000431261388736678,2318.77934384380,8.06941582143524,1.2956224812525836,0,1.0,1.0,1.0,15352.6464740728,1.0,1.0,1.0,17.6893239070027,1.0,1.0,1.0,22576.9320720642,1.0,1.0,1.0,1.0,19.0524664514329,1.0,1.0,0.05721485395358883,0.028386997410678738,0.055867688012156545,0.027480690601477807,-0.0013471659414322837,0.027480690601477807,0.0,0,0,0.0572148539535888,9.73236009732360e-6,102750.000000000,3359.32928213214,0.000486367375489351,2056.05895953417,7.46702637241061,1.3631425444302476,0,0.0,-0.18633848036611822,-0.2579751185867243,0.0,0.0,10.183416473913596,9,11,4.538820963448063,10000,19000,16.5000000000000,19.0000000000000,6866.44758465751,10000,25000,17.0000000000000,20.0000000000000,4.618504963341744,4.548292423313386,4.557185829457117,4.5880739474089856,0.047419444392318245,5299.728650910068,4498.310150252179,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.22229753459205,11,4.5701523085967155,10000,19000,16.5000000000000,19.0000000000000,7224.285597991433,10000,25000,17.0000000000000,20.0000000000000,4.559010133744491,4.61622498769808,4.589322411158642,4.560935413747964,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,19050.142854788206,11,88.7120994090865,500000,1,1,-111,122,111,1,22,11,11,11,4
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16458.4108813217,1.0,1.0,1.0,17.7757247124619,1.0,1.0,1.0,22952.0979749926,1.0,1.0,1.0,1.0,19.0681460860413,1.0,1.0,0.06223301625470601,0.025093919792125163,0.053643561938643454,0.02854964214651829,-0.008589454316062554,0.02854964214651829,0.0,0,0,0.0622330162547060,9.73236009732360e-6,102750.000000000,3653.96709724060,0.000472702507895142,2115.49544015076,7.77993209956947,1.2924213735793726,0,1.0,1.0,1.0,18639.9774069255,1.0,1.0,1.0,18.2385274978400,1.0,1.0,1.0,25066.8098611261,1.0,0.0,0.0,1.0,19.5176429692828,1.0,1.0,0.0701764952325048,0.02599877003328377,0.053643561938643454,0.027644791905359685,-0.016532933293861345,0.027644791905359685,0.0,0,0,0.0701764952325048,9.73236009732360e-6,102750.000000000,4120.36279150850,0.000441724431719551,2263.85485653847,8.23373342733946,1.2791154714427317,0,0.0,-0.02628563437411373,-0.15566940814470048,0.0,0.0,9.995792612892414,9,11,4.504258096289594,10000,19000,16.5000000000000,19.0000000000000,6493.687093670807,10000,25000,17.0000000000000,20.0000000000000,4.6172916672460245,4.5550586509913185,4.562322886202255,4.58741680599438,0.04805123162442771,5024.434929984547,4500.638620505782,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.00479407050056,11,4.5238680063173025,10000,19000,16.5000000000000,19.0000000000000,6426.832454200513,10000,25000,17.0000000000000,20.0000000000000,4.538794612026732,4.6089711072592365,4.588375531701149,4.562376761667865,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,18940.124420080603,11,96.24972921134203,500000,1,1,-111,121,111,1,22,11,11,11,5
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15095.3262259935,1.0,1.0,1.0,17.5917933680490,1.0,1.0,1.0,22131.1085905031,1.0,1.0,1.0,1.0,18.9108377407047,1.0,1.0,0.056547505421207234,0.03462917866044801,0.05659216407639845,0.021962985415950438,4.4658655191216756e-05,0.021962985415950438,4.4658655191216756e-05,4.46586551912168e-5,0.00223293275956084,0.0565475054212072,9.73236009732360e-6,102750.000000000,3320.14638973088,0.000488668112686239,2046.37866486302,7.37660457723936,1.3190443726556549,0.00223293275956084,1.0,1.0,1.0,14252.5919663256,1.0,1.0,1.0,17.4146956502493,1.0,1.0,1.0,21177.1934437992,1.0,1.0,1.0,1.0,18.7128962111163,1.0,1.0,0.053404531740216754,0.022919815848138292,0.05659216407639845,0.03367234822826016,0.0031876323361816963,0.03367234822826016,0.0031876323361816963,0.00318763233618170,0.159381616809085,0.0534045317402168,9.73236009732360e-6,102750.000000000,3135.60893503273,0.000506393894532520,1974.74734746388,7.21742555301055,1.2982005608670202,0.159381616809085,1.0,-0.204727476578847,-0.28617065869182184,0.0,0.0,10.215188790809686,9,11,4.546584533947948,10000,19000,16.5000000000000,19.0000000000000,7035.782364509504,10000,25000,17.0000000000000,20.0000000000000,4.61384249419347,4.557294988772263,4.554131404732722,4.58876058339317,0.047723756728893015,5333.9997579795145,4498.122858460386,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.197270097238697,11,4.5453984414599455,10000,19000,16.5000000000000,19.0000000000000,6924.601477473556,10000,25000,17.0000000000000,20.0000000000000,4.563977746661194,4.6173822784014105,4.590882400825615,4.567962584977477,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,18889.45227816602,11,83.04768330277406,500000,1,1,-111,122,111,1,22,11,11,11,6
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,12981.9410615633,1.0,1.0,1.0,17.1330290464126,1.0,1.0,1.0,19465.5500711528,1.0,1.0,1.0,1.0,18.4282085502485,1.0,1.0,0.048770245635370024,0.029266291087147955,0.05454565968572032,0.025279368598572362,0.005775414050350293,0.025279368598572362,0.005775414050350293,0.00577541405035029,0.288770702517515,0.0487702456353700,9.73236009732360e-6,102750.000000000,2863.51013659101,0.000548983866172377,1821.54715578838,7.12687619439897,1.295179503835913,0.288770702517515,1.0,1.0,1.0,15852.9358865962,1.0,1.0,1.0,17.6810566903952,1.0,1.0,1.0,22403.1174372755,1.0,1.0,1.0,1.0,18.9895348664074,1.0,1.0,0.05968869657386566,0.04815531532344863,0.05454565968572032,0.006390344362271684,-0.005143036888145346,0.006390344362271684,0.0,0,0,0.0596886965738657,9.73236009732360e-6,102750.000000000,3504.57918455126,0.000485103086683824,2061.41751609132,7.69030813158856,1.308478176012221,0,1.0,-0.10333445073890783,-0.12225237363592303,0.0,0.0,10.00615285201362,9,11,4.53357608051573,10000,19000,16.5000000000000,19.0000000000000,6483.60900958943,10000,25000,17.0000000000000,20.0000000000000,4.612622072073635,4.563851826438265,4.559505587118681,4.588771878205829,0.04905217126450942,5005.9539935484045,4501.786467495512,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,9.990748558806596,11,4.523491994838766,10000,19000,16.5000000000000,19.0000000000000,6550.18155067931,10000,25000,17.0000000000000,20.0000000000000,4.559966217628056,4.619654914201922,4.599327054942578,4.55117173961913,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,18983.85645870179,11,101.92746863316337,500000,1,1,-111,121,111,1,22,11,11,11,7
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,18730.7102983746,1.0,1.0,1.0,18.2811032441636,1.0,1.0,1.0,25819.1833296835,1.0,0.0,0.0,1.0,19.6127332899209,1.0,1.0,0.07001896320617806,0.017511435825583455,0.05551290475531587,0.03800146892973241,-0.014506058450862197,0.03800146892973241,0.0,0,0,0.0700189632061781,9.73236009732360e-6,102750.000000000,4111.11341110560,0.000431101626176432,2319.63866355434,8.07483966906893,1.3316300457573287,0,1.0,1.0,1.0,17866.7555435498,1.0,1.0,1.0,18.0668138323438,1.0,1.0,1.0,24876.3370285629,1.0,1.0,1.0,1.0,19.3836234290510,1.0,1.0,0.06737946608795298,0.023289059792831246,0.05551290475531587,0.03222384496248462,-0.01186656133263711,0.03222384496248462,0.0,0,0,0.0673794660879530,9.73236009732360e-6,102750.000000000,3956.13722316410,0.000440630337483464,2269.47605494260,7.87263452488889,1.3168095967071851,0,0.0,-0.006114663512939045,-0.10218316938560243,0.0,0.0,10.206263575094647,9,11,4.556116172270069,10000,19000,16.5000000000000,19.0000000000000,7088.473031308948,10000,25000,17.0000000000000,20.0000000000000,4.615189284209806,4.545170321003628,4.563913011941698,4.581424447767281,0.04692556721695928,5323.154921213549,4499.711646556814,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.194179307454908,11,4.516212288829567,10000,19000,16.5000000000000,19.0000000000000,7009.581485013081,10000,25000,17.0000000000000,20.0000000000000,4.550929289759056,4.618308755847009,4.585780858345031,4.5624917985522,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,18846.786936687855,11,96.15612997222809,500000,1,1,-111,122,111,1,22,11,11,11,8
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14452.3275899748,1.0,1.0,1.0,17.4292070601690,1.0,1.0,1.0,20968.7641519598,1.0,1.0,1.0,1.0,18.7348205933231,1.0,1.0,0.05434154662592583,0.02726019922818068,0.05333585061326858,0.026075651385087897,-0.0010056960126572506,0.026075651385087897,0.0,0,0,0.0543415466259258,9.73236009732360e-6,102750.000000000,3190.62509475079,0.000513775185553410,1946.37660229319,7.42524728921796,1.3056135331540077,0,1.0,1.0,1.0,16848.4607801289,1.0,1.0,1.0,17.9367212718961,1.0,1.0,1.0,23339.2637223444,1.0,1.0,1.0,1.0,19.2371989304726,1.0,1.0,0.06310069707419785,0.025965028295518167,0.05333585061326858,0.027370822317750412,-0.009764846460929275,0.027370822317750412,0.0,0,0,0.0631006970741979,9.73236009732360e-6,102750.000000000,3704.91235678505,0.000470268895361732,2126.44299859721,7.92330703961671,1.30047765857646,0,1.0,-0.10995490150619865,-0.14322985022269066,0.0,0.0,10.003959770951079,9,11,4.529622616506003,10000,19000,16.5000000000000,19.0000000000000,6516.436561985025,10000,25000,17.0000000000000,20.0000000000000,4.609713177295884,4.555371630669958,4.562600704688556,4.589860903916737,0.04810327301092398,4991.091465054811,4501.434449913816,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9,10.013414232279414,11,4.547600363412985,10000,19000,16.5000000000000,19.0000000000000,6490.802942215434,10000,25000,17.0000000000000,20.0000000000000,4.549354351965909,4.612455049040107,4.586737573368916,4.560772545073398,1.00000000000000,0.500000000000000,0.0100000000000000,205500,0.0500000000000000,105000.000000000,3000.00000000000,11,22,11,22,-121,11,11,18910.45561616352,11,94.86525971015497,500000,1,1,-111,121,111,1,22,11,11,11,9
