,partType_ID_num,line_ID_num,batch_ID_num,PSec_MVgeneration_*_Section_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV1_*_T1_MV_Supplier_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Type_ID_num,PSec_MVgeneration__Section__MVgeneration_machine__MV2_*_T2_MV_Supplier_ID_num,PSec_HUgeneration_*_Section_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Type_ID_num,PSec_HUgeneration__Section__HUgeneration_machine__HU_*_HU_Block_Supplier_ID_num,PSec_C2_*_Section_ID_num,PSec_C2__Section__Sec_C2_Machine1_*_ProcessResult,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Fgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1c_T1_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_s0_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fmax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Sgrad_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Smax_MpGood,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_LTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_UTL,PSec_C2__Section__Sec_C2_Machine1__Sec_C2_Machine1_Step1d_T2_*_Fgrad_MpGood
0,111,1,9,-121,11,22,11,22,-111,11,11,122,0.0,10.186738579217408,18456.4797737441,18.1817423098238,25324.7697039506,19.4762325248381,10000,25000,0.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.212994634816312,15952.1285222445,17.7088977573644,22982.0677467696,19.0338545705983,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
1,111,1,9,-121,11,22,11,22,-111,11,11,121,1.0,9.989822999531775,15845.8847174861,17.6955877247393,22327.4880019052,18.9928674761660,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.016146287562622,16322.1509470640,17.7533357684615,22781.8637747918,19.0462341893796,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
2,111,1,9,-121,11,22,11,22,-111,11,11,122,0.0,10.191255860095485,16886.7438713375,17.8815923655893,23978.8808184628,19.2177840863549,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.226458013290113,18460.6915996233,18.2206264986007,25182.5003282348,19.4870466535839,9,11,1.0,10000,25000,0.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
3,111,1,9,-121,11,22,11,22,-111,11,11,121,0.0,9.995737050303775,18742.2202766478,18.2735218670940,25270.0357492050,19.5779786498519,10000,25000,0.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.00227121969776,17433.2247294834,17.9802407172580,23886.7173905314,19.2698455336889,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
4,111,1,9,-121,11,22,11,22,-111,11,11,122,1.0,10.187541021040323,14252.3622835952,17.4054094584929,21137.6020454452,18.7082285539871,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.211207603021581,14652.2273513441,17.5089128729125,21710.5839911879,18.8444889938995,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
5,111,1,9,-121,11,22,11,22,-111,11,11,121,1.0,9.994911592378305,13653.4031655352,17.3101939130661,20158.4735728257,18.6121615794910,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,9.99753267210494,15711.2892360210,17.6582587717405,22249.3544569037,18.9668302376276,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
6,111,1,9,-121,11,22,11,22,-111,11,11,122,1.0,10.202120940878055,16245.2443217486,17.8216683986894,23242.4421557995,19.1455672472632,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.20340774672094,16629.4986578731,17.9126921473856,23657.3348444449,19.2423878993179,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
7,111,1,9,-121,11,22,11,22,-111,11,11,121,1.0,9.991747959562904,15333.2562076533,17.6234594404216,21820.6865827017,18.9215906428989,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.010594978981018,13162.0999789962,17.1678022423994,19718.3575296100,18.4797057243485,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
8,111,1,9,-121,11,22,11,22,-111,11,11,122,1.0,10.201627216429214,16543.8956806555,17.8717400529655,23566.8368477858,19.1921046856560,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.203296398116546,14031.1660767639,17.3615715048935,21075.2559811303,18.6859122558523,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
9,111,1,9,-121,11,22,11,22,-111,11,11,121,1.0,10.002828139632767,15406.1646099064,17.6259778543172,21845.3939930584,18.9122659313505,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,9.99320672494364,13401.3801541466,17.2467886439095,19953.3346446053,18.5555944715745,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
10,111,1,9,-121,11,22,11,22,-111,11,11,122,1.0,10.187989905451994,14421.0992142371,17.4546105621059,21358.3987683698,18.7593877544650,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,10.225391109603116,15430.0297361284,17.6301299571896,22486.3161348363,18.9572863649453,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
11,111,1,9,-121,11,22,11,22,-111,11,11,121,1.0,10.006924920151448,17478.1012014635,18.0437461169301,23994.4336670229,19.3438437523197,10000,25000,1.0,9,11,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0,16.5000000000000,19.0000000000000,1.0,9.997442628038984,13272.4028200334,17.1761154108062,19776.7155763961,18.4738149494770,9,11,1.0,10000,25000,1.0,16.5000000000000,19.0000000000000,1.0,17.0000000000000,20.0000000000000,1.0,10000,19000,1.0
