MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0_LTL,PF_M1_T1_s0,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,MV1_Emv,HU_Ehu,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T2_s0_LTL,PF_M1_T2_s0,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_REF,PF_M1_T2_AleakPF_deltaD_REF,MV2_Emv,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15341.0841805229,1.0,1.0,1.0,17.6107816753134,1.0,1.0,1.0,22409.7905127144,1.0,1.0,1.0,18.9414941534545,1.0,1.0,1.0,0.057718617583153,0.02712830908845909,0.05680201988813349,0.029673710799674402,-0.0009165976950195054,0.029673710799674402,0.0,0,0,0.0577186175831530,9.73236009732360e-6,102750.000000000,3388.90740381084,0.000483334388491618,2068.96100052137,7.41487354119149,1.3307124781410427,0,1.0,1.0,1.0,1.0,16002.2068369363,1.0,1.0,17.6675953056192,1.0,1.0,1.0,1.0,22964.0551860246,1.0,1.0,18.9781913374373,1.0,1.0,1.0,0.05955251810127127,0.04491617850931995,0.05680201988813349,0.011885841378813544,-0.0027504982131377753,0.011885841378813544,0.0,0,0,0.0595525181012713,9.50655127836018e-6,105190.617577197,3579.63780419996,0.000467611905562608,2138.52553389728,7.48282243222678,1.3105960318180798,0,1.0,-0.21553980326936684,-0.19028816355988273,0.0,0.0,9,10.195908134121929,11,4.526852567075696,10000,19000,16.5000000000000,19.0000000000000,7068.706332191454,10000,25000,17.0000000000000,20.0000000000000,4.612126620590698,4.554408003007545,4.591490025246196,4.564361716157737,0.04810980527981427,5311.9711795790645,4499.098792698439,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.184772873392458,11,10000,4.470342451451661,19000,16.5000000000000,19.0000000000000,10000,6961.848349088326,25000,17.0000000000000,20.0000000000000,4.5519026823581035,4.611455200459375,4.596677842305674,4.551761663796354,1.00000000000000,0.500000000000000,0.0100000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18946.48032624796,11,89.22810214499437,500000,1,1,-111,122,111,1,11,11,11,11,0
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14817.0654067686,1.0,1.0,1.0,17.4961804315640,1.0,1.0,1.0,21298.7758126167,1.0,1.0,1.0,18.7930809377572,1.0,1.0,1.0,0.05573880299745859,0.03300718229339061,0.055361220257904784,0.02235403796451417,-0.0003775827395538084,0.02235403796451417,0.0,0,0,0.0557388029974586,9.73236009732360e-6,102750.000000000,3272.66400456507,0.000505647616611644,1977.66184818792,7.49221380811139,1.2969005061931804,0,1.0,1.0,1.0,1.0,14227.8690700510,1.0,1.0,17.3204548233519,1.0,1.0,1.0,1.0,20717.3563158061,1.0,1.0,18.6189113675320,1.0,1.0,1.0,0.05297768608345166,0.03179346145654627,0.055361220257904784,0.023567758801358515,0.002383534174453125,0.023567758801358515,0.002383534174453125,0.00238353417445313,0.119176708722656,0.0529776860834517,9.50655127836018e-6,105190.617577197,3184.43172395952,0.000514113926161323,1945.09416904263,7.31474562851316,1.2984565441801554,0.119176708722656,1.0,-0.11967954597328742,-0.15852694771365627,0.0,0.0,9,10.003966623452607,11,4.527524177886937,10000,19000,16.5000000000000,19.0000000000000,6481.710405848062,10000,25000,17.0000000000000,20.0000000000000,4.612907318988626,4.557168515991167,4.593341029530624,4.560333847237233,0.049824340338615256,4997.84707839614,4497.993950175033,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.005709194838733,11,10000,4.467946027230269,19000,16.5000000000000,19.0000000000000,10000,6489.487245755138,25000,17.0000000000000,20.0000000000000,4.555821701756786,4.608799387840238,4.5919860359377225,4.560192574481176,1.00000000000000,0.500000000000000,0.0100000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,19099.82224236691,11,102.45140849074666,500000,1,1,-111,121,111,1,11,11,11,11,1
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16640.4587954562,1.0,1.0,1.0,17.8817299187722,1.0,1.0,1.0,23550.6241933099,1.0,1.0,1.0,19.1790327282898,1.0,1.0,1.0,0.0622989123287061,0.027825831945684776,0.058425073774153825,0.03059924182846905,-0.0038738385545522766,0.03059924182846905,0.0,0,0,0.0622989123287061,9.73236009732360e-6,102750.000000000,3657.83613815689,0.000461123989739438,2168.61413036667,7.67331475085548,1.2973028095175936,0,1.0,1.0,1.0,1.0,16150.5940092104,1.0,1.0,17.7078170998463,1.0,1.0,1.0,1.0,23213.5228209591,1.0,1.0,19.0337994553121,1.0,1.0,1.0,0.05998839886783358,0.042112475917744696,0.058425073774153825,0.01631259785640913,-0.0015633250936797558,0.01631259785640913,0.0,0,0,0.0599883988678336,9.50655127836018e-6,105190.617577197,3605.83812821409,0.000465066349467654,2150.23082436445,7.51109779759765,1.325982355465788,0,1.0,-0.1486835000887583,-0.18438020964594626,0.0,0.0,9,10.208415167916742,11,4.549263052510878,10000,19000,16.5000000000000,19.0000000000000,6910.165397853739,10000,25000,17.0000000000000,20.0000000000000,4.6163792539257935,4.554080341597087,4.5894016056866995,4.561575773741015,0.049365022024984204,5326.56319492849,4500.566151641516,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.196719302248685,11,10000,4.479012488896594,19000,16.5000000000000,19.0000000000000,10000,7062.928811748651,25000,17.0000000000000,20.0000000000000,4.5447709488151435,4.604759347682977,4.596815636580635,4.55470316066289,1.00000000000000,0.500000000000000,0.0100000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,19339.41922976252,11,111.0892434574905,500000,1,1,-111,122,111,1,11,11,11,11,2
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16126.2735356277,1.0,1.0,1.0,17.8068536800865,1.0,1.0,1.0,22642.0316301998,1.0,1.0,1.0,19.1106362832174,1.0,1.0,1.0,0.06012539659030125,0.030734078237416362,0.054103107537945706,0.023369029300529344,-0.006022289052355544,0.023369029300529344,0.0,0,0,0.0601253965903012,9.73236009732360e-6,102750.000000000,3530.21971408769,0.000483365327520922,2068.82857140124,7.79488148924068,1.3037826031308606,0,1.0,1.0,1.0,1.0,15726.5121713451,1.0,1.0,17.6446542824937,1.0,1.0,1.0,1.0,22232.5264247474,1.0,1.0,18.9464871737997,1.0,1.0,1.0,0.05805674994088328,0.04193028068320448,0.054103107537945706,0.012172826854741227,-0.0039536424029375725,0.012172826854741227,0.0,0,0,0.0580567499408833,9.50655127836018e-6,105190.617577197,3489.72878903224,0.000486652059471553,2054.85619661382,7.65333953648954,1.301832891306014,0,1.0,-0.044775364555366445,-0.13374754720467646,0.0,0.0,9,10.01197219084583,11,4.568065118234502,10000,19000,16.5000000000000,19.0000000000000,6515.758094572039,10000,25000,17.0000000000000,20.0000000000000,4.615090069957943,4.554964673367642,4.591202851521771,4.560468773284355,0.04872101165493099,4997.580178570654,4500.4284080322195,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,9.991314746004148,11,10000,4.506514151120135,19000,16.5000000000000,19.0000000000000,10000,6506.014253402261,25000,17.0000000000000,20.0000000000000,4.548645351355234,4.606702101296118,4.596694095975472,4.554763815292268,1.00000000000000,0.500000000000000,0.0100000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,19346.15544667482,11,114.89984689141438,500000,1,1,-111,121,111,1,11,11,11,11,3
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14288.0649120846,1.0,1.0,1.0,17.3973485381640,1.0,1.0,1.0,21324.4426608670,1.0,1.0,1.0,18.7243942319390,1.0,1.0,1.0,0.05407703082453086,0.0305686655056725,0.05472510756911203,0.02415644206343953,0.0006480767445811719,0.02415644206343953,0.0006480767445811719,0.000648076744581172,0.0324038372290586,0.0540770308245309,9.73236009732360e-6,102750.000000000,3175.09423841174,0.000503549128683532,1985.90354552768,7.19474263705397,1.327045693775011,0.0324038372290586,1.0,1.0,1.0,1.0,12058.2144776391,1.0,1.0,16.9581186128985,1.0,1.0,1.0,1.0,19093.3163596584,1.0,1.0,18.2849236809490,1.0,1.0,1.0,0.04458475360547087,0.024755565875091534,0.05472510756911203,0.029969541694020496,0.010140353963641158,0.029969541694020496,0.010140353963641158,0.0101403539636412,0.507017698182058,0.0445847536054709,9.50655127836018e-6,105190.617577197,2679.94158073523,0.000561740309158535,1780.18202307390,6.77358512856892,1.3268050680505057,0.507017698182058,1.0,-0.4104207060300539,-0.13831572120821617,0.0,0.0,9,10.202605901110028,11,4.500044357496572,10000,19000,16.5000000000000,19.0000000000000,7036.377748782351,10000,25000,17.0000000000000,20.0000000000000,4.611894734434928,4.5578177036103975,4.587969016692138,4.557400351186465,0.046436694495223856,5302.287465901914,4499.227395194996,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.184533484329531,11,10000,4.499431839977275,19000,16.5000000000000,19.0000000000000,10000,7035.101882019333,25000,17.0000000000000,20.0000000000000,4.564418150173282,4.6090029037787525,4.594783282310854,4.570027716435763,1.00000000000000,0.500000000000000,0.0100000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18959.784582704535,11,94.04663614975458,500000,1,1,-111,122,111,1,11,11,11,11,4
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17770.7826977750,1.0,1.0,1.0,18.0967196509378,1.0,1.0,1.0,24330.5281274893,1.0,1.0,1.0,19.4177097633533,1.0,1.0,1.0,0.06694122432850946,0.02609642513053423,0.05378012320933861,0.02768369807880438,-0.013161101119170855,0.02768369807880438,0.0,0,0,0.0669412243285095,9.73236009732360e-6,102750.000000000,3930.40617128820,0.000455804889581930,2193.92117736431,8.10000964534383,1.3209901124155219,0,1.0,1.0,1.0,1.0,14632.8182109040,1.0,1.0,17.4082815477045,1.0,1.0,1.0,1.0,21150.4762455503,1.0,1.0,18.7207961737863,1.0,1.0,1.0,0.05445779843237464,0.02821310144860245,0.05378012320933861,0.025567021760736157,-0.0006776752230360297,0.025567021760736157,0.0,0,0,0.0544577984323746,9.50655127836018e-6,105190.617577197,3273.39968514058,0.000506871047946413,1972.88837871387,7.41695190097026,1.3125146260818221,0,1.0,-0.1677715849455778,-0.11672961241481551,0.0,0.0,9,9.996710005593993,11,4.5213603692136015,10000,19000,16.5000000000000,19.0000000000000,6559.745429714301,10000,25000,17.0000000000000,20.0000000000000,4.6225304628061705,4.555589238477661,4.588170076563941,4.562073651433407,0.04873644298977957,4965.779356000896,4500.071923255422,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,9.991329646734252,11,10000,4.470220449195032,19000,16.5000000000000,19.0000000000000,10000,6517.658034646347,25000,17.0000000000000,20.0000000000000,4.552761999498764,4.607219797931139,4.597993101454939,4.569780000006337,1.00000000000000,0.500000000000000,0.0100000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,19085.56290931757,11,103.1808577323677,500000,1,1,-111,121,111,1,11,11,11,11,5
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15683.7372055710,1.0,1.0,1.0,17.7231604859908,1.0,1.0,1.0,22605.2990988634,1.0,1.0,1.0,19.0317975652544,1.0,1.0,1.0,0.058811403186793676,0.03468330105423156,0.05684899199528074,0.022165690941049178,-0.0019624111915129347,0.022165690941049178,0.0,0,0,0.0588114031867937,9.73236009732360e-6,102750.000000000,3453.06952996746,0.000478664143002654,2089.14750481833,7.50724262858349,1.3086370792636395,0,1.0,1.0,1.0,1.0,13645.0172753846,1.0,1.0,17.2644786321872,1.0,1.0,1.0,1.0,20536.6645016079,1.0,1.0,18.5674598431448,1.0,1.0,1.0,0.05074604707791064,0.02464843549497875,0.05684899199528074,0.03220055650030199,0.0061029449173701025,0.03220055650030199,0.0061029449173701025,0.00610294491737010,0.305147245868505,0.0507460470779106,9.50655127836018e-6,105190.617577197,3050.29030384397,0.000516904379160945,1934.59378623031,7.05316918337304,1.302981210957619,0.305147245868505,1.0,-0.2819764018135428,-0.16286568434763857,0.0,0.0,9,10.215917857407309,11,4.541969708243554,10000,19000,16.5000000000000,19.0000000000000,6921.561893292445,10000,25000,17.0000000000000,20.0000000000000,4.613988764911433,4.555177361724639,4.595875458535628,4.561192157481396,0.04837071325047886,5289.1378388782605,4500.332561180258,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.211309448814148,11,10000,4.473350375270569,19000,16.5000000000000,19.0000000000000,10000,6891.64722622336,25000,17.0000000000000,20.0000000000000,4.5550803162229485,4.605826363300859,4.596830754756126,4.572182319261147,1.00000000000000,0.500000000000000,0.0100000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18836.70223851885,11,104.86272302855556,500000,1,1,-111,122,111,1,11,11,11,11,6
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15508.6271251059,1.0,1.0,1.0,17.6041275399904,1.0,1.0,1.0,21971.4776786195,1.0,1.0,1.0,18.8940441577784,1.0,1.0,1.0,0.058591074921722,0.02946481622217778,0.05348967614819509,0.024024859926017307,-0.005101398773526909,0.024024859926017307,0.0,0,0,0.0585910749217220,9.73236009732360e-6,102750.000000000,3440.13311326111,0.000490275849853996,2039.66807726263,7.60350534383002,1.2899166177880006,0,1.0,1.0,1.0,1.0,12081.2619792919,1.0,1.0,16.9079855320606,1.0,1.0,1.0,1.0,18550.5984742809,1.0,1.0,18.1991966751701,1.0,1.0,1.0,0.044849724593335694,0.029149848317969074,0.05348967614819509,0.024339827830226014,0.008639951554859394,0.024339827830226014,0.008639951554859394,0.00863995155485939,0.431997577742970,0.0448497245933357,9.50655127836018e-6,105190.617577197,2695.86870179439,0.000570527370151781,1752.76428847570,6.89269062516013,1.2912111431095683,0.431997577742970,1.0,-0.24587881737135753,-0.2547956777647765,0.0,0.0,9,10.000622196160341,11,4.508147392704912,10000,19000,16.5000000000000,19.0000000000000,6462.850553513659,10000,25000,17.0000000000000,20.0000000000000,4.6144023562607135,4.5558112813389915,4.585554845667469,4.556090029445291,0.04803704976529925,5010.285521087718,4499.547431321853,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.015294906900449,11,10000,4.481398508484687,19000,16.5000000000000,19.0000000000000,10000,6469.336494988991,25000,17.0000000000000,20.0000000000000,4.562456904734867,4.607306629328202,4.596404436299321,4.567254587981352,1.00000000000000,0.500000000000000,0.0100000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18849.89515247711,11,115.2684178112824,500000,1,1,-111,121,111,1,11,11,11,11,7
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16186.0586703414,1.0,1.0,1.0,17.8147461798256,1.0,1.0,1.0,23198.7546983291,1.0,1.0,1.0,19.1462075364990,1.0,1.0,1.0,0.060564507246774646,0.02606140672431234,0.0563399656673818,0.03027855894306946,-0.0042245415793928445,0.03027855894306946,0.0,0,0,0.0605645072467746,9.73236009732360e-6,102750.000000000,3556.00178263205,0.000471079111867112,2122.78569524452,7.62491414305339,1.3314613566734614,0,1.0,1.0,1.0,1.0,11040.3610764668,1.0,1.0,16.8026989125970,1.0,1.0,1.0,1.0,17982.1877216731,1.0,1.0,18.1207046960975,1.0,1.0,1.0,0.04080430957531789,0.03987652881711856,0.0563399656673818,0.01646343685026324,0.015535656092063914,0.01646343685026324,0.015535656092063914,0.0155356560920639,0.776782804603196,0.0408043095753179,9.50655127836018e-6,105190.617577197,2452.70315659362,0.000597577827868977,1673.42219433760,6.59747499096420,1.3180057835004455,0.776782804603196,1.0,-0.1389637209211861,-0.170745952567464,0.0,0.0,9,10.189832036772199,11,4.551757749221626,10000,19000,16.5000000000000,19.0000000000000,7012.696027987694,10000,25000,17.0000000000000,20.0000000000000,4.6136529533682875,4.553088446121513,4.591509933163969,4.565448526439656,0.04813584921919523,5266.916679811343,4499.9584956482095,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.205223921632824,11,10000,4.501303407543179,19000,16.5000000000000,19.0000000000000,10000,6941.826645206314,25000,17.0000000000000,20.0000000000000,4.565879659220656,4.6066839687959735,4.600918183496029,4.5610416546789105,1.00000000000000,0.500000000000000,0.0100000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,19077.210457146397,11,95.92859524895437,500000,1,1,-111,122,111,1,11,11,11,11,8
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14669.4197380154,1.0,1.0,1.0,17.5056013632923,1.0,1.0,1.0,21151.6960339294,1.0,1.0,1.0,18.7980066777490,1.0,1.0,1.0,0.05458401534142254,0.035504162046219534,0.05498881948405646,0.01948465743783693,0.00040480414263392023,0.01948465743783693,0.00040480414263392023,0.000404804142633920,0.0202402071316960,0.0545840153414225,9.73236009732360e-6,102750.000000000,3204.86147218924,0.000511401195012174,1955.41193441324,7.50195878415626,1.2924053144566554,0.0202402071316960,1.0,1.0,1.0,1.0,13991.0367877453,1.0,1.0,17.2638526681209,1.0,1.0,1.0,1.0,20540.7006860622,1.0,1.0,18.5696934011711,1.0,1.0,1.0,0.0521275072355909,0.029995038833346754,0.05498881948405646,0.02499378065070971,0.0028613122484655654,0.02499378065070971,0.0028613122484655654,0.00286131224846557,0.143065612423278,0.0521275072355909,9.50655127836018e-6,105190.617577197,3133.32838792664,0.000518524667890538,1928.54855694368,7.25469770380993,1.305840733050121,0.143065612423278,1.0,-0.06946307393202886,-0.20464016967737525,0.0,0.0,9,10.003642579136041,11,4.577239879262158,10000,19000,16.5000000000000,19.0000000000000,6482.276295913964,10000,25000,17.0000000000000,20.0000000000000,4.615163511043126,4.560579495701703,4.5942421613940505,4.558737999347831,0.04933645777781306,5015.6682454058155,4500.1021469233265,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,3000.00000000000,0.0500000000000000,9,10.009154964311007,11,10000,4.465231554297225,19000,16.5000000000000,19.0000000000000,10000,6549.663898316944,25000,17.0000000000000,20.0000000000000,4.558857983964305,4.610985491199896,4.593386050252161,4.5633910114188145,1.00000000000000,0.500000000000000,0.0100000000000000,215500,0.0500000000000000,3000.00000000000,105000.000000000,11,22,11,21,-121,11,11,18642.796809365493,11,109.30451468784628,500000,1,1,-111,121,111,1,11,11,11,11,9
