,MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T1_AleakPF,HU_Ch1_T2_AleakPF,PF_M1_T1_s0_LTL,PF_M1_T1_s0,PF_M1_T1_s0_UTL,PF_M1_T1_Force_LTL,MV1_LmvPF,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,HU_T1_DboreMax,MV1_DmvMin,PF_M1_KstiffMachine,PF_M1_KstiffMachine_REF,PF_M1_LeakTolMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_Fmax_LTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,17120.8650538863,1.0,1.0,17.9568425811408,1.0,1.0,1.0,24179.1556960459,1.0,1.0,1.0,19.2861894860823,1.0,1.0,1.0,0.06421450788617289,0.035187173517983616,0.054114597399138716,0.0189274238811551,-0.010099910487034174,0.0189274238811551,0.0,0,0,0.0642145078861729,9.73236009732360e-6,102750.000000000,3770.30896303101,0.000453568615933792,2204.73808122997,7.76548706608042,1.329346904941459,0,1.0,1.0,1.0,1.0,16436.6401307122,1.0,1.0,17.7633961312695,1.0,1.0,1.0,1.0,23559.8389452432,1.0,1.0,19.1049677351391,1.0,1.0,1.0,0.06105537056527144,0.017723797231080418,0.054114597399138716,0.0363908001680583,-0.006940773166132723,0.0363908001680583,0.0,0,0,0.0610553705652714,9.50655127836018e-6,105190.617577197,3669.97264923744,0.000460819957682623,2170.04490219740,7.57433180947928,1.3415716038695324,0,1.0,-0.19974779798052222,-0.10335699652876107,0.0,0.0,9,10.19135551506038,11,10000,4.540971369126882,19000,16.5000000000000,19.0000000000000,7058.290642159672,10000,25000,17.0000000000000,20.0000000000000,4.614253617773595,4.550039109887422,4.557945253265842,4.593132426783826,5309.59271498097,4500.599420315239,0.04586945529701125,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.189064321790266,9,11,10000,4.478681914462606,19000,16.5000000000000,19.0000000000000,10000,7123.198814531005,25000,17.0000000000000,20.0000000000000,4.545786319397538,4.60684168996281,4.592295133612458,4.574571336381378,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,18996.51506677049,11,103.20610405437249,500000,1,1,-111,122,111,1,29,11,11,11,0
1,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,17874.9170106342,1.0,1.0,18.0706612547636,1.0,1.0,1.0,24409.0259624904,1.0,1.0,1.0,19.3776394311258,1.0,1.0,1.0,0.06761079886864874,0.03134161358323606,0.05102323868126699,0.019681625098030932,-0.016587560187381743,0.019681625098030932,0.0,0,0,0.0676107988686487,9.73236009732360e-6,102750.000000000,3969.71976214495,0.000451930884385268,2212.72773017103,8.07822705292918,1.3069781763622337,0,1.0,1.0,1.0,1.0,14736.2284654922,1.0,1.0,17.4385443615539,1.0,1.0,1.0,1.0,21215.1017997242,1.0,1.0,18.7344740923936,1.0,1.0,1.0,0.05465838101946119,0.02777322011167005,0.05102323868126699,0.023250018569596943,-0.003635142338194196,0.023250018569596943,0.0,0,0,0.0546583810194612,9.50655127836018e-6,105190.617577197,3285.45648868964,0.000504395640870069,1982.57066273417,7.43288940085970,1.2959297308397408,0,1.0,-0.13490862406496243,-0.1587560886968734,0.0,0.0,9,9.992434201834374,11,10000,4.50281583629367,19000,16.5000000000000,19.0000000000000,6534.108951856144,10000,25000,17.0000000000000,20.0000000000000,4.613333816403784,4.545723017535135,4.564625876910202,4.595967490493438,4999.40172684658,4498.905857566235,0.045915243446527795,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.005654960694173,9,11,10000,4.485291013964868,19000,16.5000000000000,19.0000000000000,10000,6478.873334232024,25000,17.0000000000000,20.0000000000000,4.5515482355123345,4.606206616531796,4.596387480710467,4.568614260598797,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,19111.767068046607,11,113.5199796051456,500000,1,1,-111,121,111,1,29,11,11,11,1
2,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15228.9194645219,1.0,1.0,17.6337356409393,1.0,1.0,1.0,22405.3567354801,1.0,1.0,1.0,18.9821126250461,1.0,1.0,1.0,0.05682027529192535,0.02316325354527482,0.05616295323562697,0.03299969969035215,-0.0006573220562983775,0.03299969969035215,0.0,0,0,0.0568202752919253,9.73236009732360e-6,102750.000000000,3336.16187785447,0.000487635115264178,2050.71367647149,7.42615589843100,1.348376984106781,0,1.0,1.0,1.0,1.0,14224.7696606125,1.0,1.0,17.3611314923911,1.0,1.0,1.0,1.0,20998.2716288912,1.0,1.0,18.6338011766632,1.0,1.0,1.0,0.05285690807453847,0.041183400486811905,0.05616295323562697,0.014979552748815066,0.003306045161088504,0.014979552748815066,0.003306045161088504,0.00330604516108850,0.165302258054425,0.0528569080745385,9.50655127836018e-6,105190.617577197,3177.17188776105,0.000502634793941712,1989.51607022248,7.14986416723028,1.2726696842721106,0.165302258054425,1.0,-0.2278985976234703,-0.1960027424642402,0.0,0.0,9,10.207579742508276,11,10000,4.564802315382778,19000,16.5000000000000,19.0000000000000,7176.437270958199,10000,25000,17.0000000000000,20.0000000000000,4.6107675073632945,4.553947232071369,4.563319868325161,4.586483121870436,5322.278083611876,4498.412401148537,0.047469170409979215,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.21126732516082,9,11,10000,4.4771797570690035,19000,16.5000000000000,19.0000000000000,10000,6773.501968278701,25000,17.0000000000000,20.0000000000000,4.554638510542463,4.607495418617002,4.59315856825496,4.551975167768148,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,18506.186262668085,11,90.53061389085649,500000,1,1,-111,122,111,1,29,11,11,11,2
3,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,17254.7743539905,1.0,1.0,17.9707782379792,1.0,1.0,1.0,23696.3606829836,1.0,1.0,1.0,19.2612287016183,1.0,1.0,1.0,0.06521496306456775,0.02840495431012613,0.05351122376907006,0.025106269458943932,-0.011703739295497693,0.025106269458943932,0.0,0,0,0.0652149630645678,9.73236009732360e-6,102750.000000000,3829.04997421962,0.000461492546763869,2166.88223247009,7.96294976045898,1.290450463639189,0,1.0,1.0,1.0,1.0,15558.8757428118,1.0,1.0,17.5920971832909,1.0,1.0,1.0,1.0,22010.6107326975,1.0,1.0,18.8845807399425,1.0,1.0,1.0,0.05792370945790726,0.03119239258341988,0.05351122376907006,0.02231883118565018,-0.004412485688837196,0.02231883118565018,0.0,0,0,0.0579237094579073,9.50655127836018e-6,105190.617577197,3481.73186870823,0.000487544546570316,2051.09462721839,7.58564501917307,1.2924835566515822,0,1.0,-0.24200088056599678,-0.12376987387923793,0.0,0.0,9,10.007828477520178,11,10000,4.506280792928836,19000,16.5000000000000,19.0000000000000,6441.586328993041,10000,25000,17.0000000000000,20.0000000000000,4.613022904068634,4.547807941004066,4.563206821564244,4.59161177587437,4991.734677538242,4499.398665369317,0.04823339868047067,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.006452164117812,9,11,10000,4.468717388218745,19000,16.5000000000000,19.0000000000000,10000,6451.7349898856655,25000,17.0000000000000,20.0000000000000,4.5485286358674015,4.606452345325309,4.597716725930522,4.566524333347102,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,19311.180639090813,11,85.55289416501374,500000,1,1,-111,121,111,1,29,11,11,11,3
4,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,14855.2093730349,1.0,1.0,17.4849047585513,1.0,1.0,1.0,22148.4261095386,1.0,1.0,1.0,18.8588455046167,1.0,1.0,1.0,0.055921219080099505,0.03347599096633669,0.05462423879249946,0.021148247826162772,-0.0012969802876000441,0.021148247826162772,0.0,0,0,0.0559212190800995,9.73236009732360e-6,102750.000000000,3283.37443456013,0.000492950827486112,2028.59990133230,7.32288775291698,1.3739407460654058,0,1.0,1.0,1.0,1.0,14359.3081625190,1.0,1.0,17.3616739748092,1.0,1.0,1.0,1.0,21361.9177651656,1.0,1.0,18.6808683727639,1.0,1.0,1.0,0.053420149260752225,0.031973094301414484,0.05462423879249946,0.022651144491084976,0.001204089531747235,0.022651144491084976,0.001204089531747235,0.00120408953174723,0.0602044765873617,0.0534201492607522,9.50655127836018e-6,105190.617577197,3211.02770960262,0.000499812885893832,2000.74873662304,7.17696725214746,1.31919439795469,0.0602044765873617,1.0,-0.13785757023655412,-0.12477865874038399,0.0,0.0,9,10.162017005634354,11,10000,4.524372613940087,19000,16.5000000000000,19.0000000000000,7293.216736503739,10000,25000,17.0000000000000,20.0000000000000,4.613899916591564,4.557978697511465,4.559904639879789,4.593380630846125,5308.2469221395,4501.371501847944,0.04632112925741404,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.184706722661758,9,11,10000,4.471873014230701,19000,16.5000000000000,19.0000000000000,10000,7002.609602646655,25000,17.0000000000000,20.0000000000000,4.554809885804194,4.608230035064946,4.5912230206477105,4.559249926346296,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,18954.628969993908,11,110.55108591907643,500000,1,1,-111,122,111,1,29,11,11,11,4
5,0.00503163321395475,0.005218633556087399,0.0102502667700421,0.00503163321395475,0.005218633556087399,1.0,1.0,1.0,1.0,15023.4142643884,1.0,1.0,17.4923019445381,1.0,1.0,1.0,21523.9262074975,1.0,1.0,1.0,18.7945088930157,1.0,1.0,1.0,0.05700211423498036,0.024647296046247824,0.05208958406498805,0.027442288018740227,-0.00491253016999231,0.027442288018740227,0.0,0,0,0.0570021142349804,9.73236009732360e-6,102750.000000000,3346.83842151099,0.000499113199593340,2003.55350412444,7.49838436231515,1.302206948477628,0.00503163321395475,1.0,1.0,1.0,1.0,16241.0135570014,1.0,1.0,17.7335194479184,1.0,1.0,1.0,1.0,22732.8404345021,1.0,1.0,19.0339865714588,1.0,1.0,1.0,0.06033356636848275,0.04267699033616079,0.05208958406498805,0.00941259372882726,-0.008243982303494699,0.00941259372882726,0.0,0,0,0.0603335663684827,9.50655127836018e-6,105190.617577197,3626.58577539172,0.000476065197355033,2100.55262505197,7.73178132425964,1.300467123540433,0.00521863355608740,1.0,0.00503163321395475,0.005218633556087399,0.0,0.0,9,9.993917582222933,11,10000,4.488837634894205,19000,16.5000000000000,19.0000000000000,6500.511943109031,10000,25000,17.0000000000000,20.0000000000000,4.617387645411692,4.560385531176712,4.560787271966098,4.585434568012346,4991.919257310514,4500.712546588476,0.0469639496280987,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.001738123658761,9,11,10000,4.47832053696487,19000,16.5000000000000,19.0000000000000,10000,6491.826877500698,25000,17.0000000000000,20.0000000000000,4.545871845229171,4.606205411597654,4.599672629632418,4.556995639296257,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,19285.300157462436,11,105.85645444317898,500000,1,1,-111,121,111,1,29,11,11,11,5
6,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15518.1246125524,1.0,1.0,17.6730661391381,1.0,1.0,1.0,22470.9624277401,1.0,1.0,1.0,18.9785400200885,1.0,1.0,1.0,0.05809339471106956,0.024376349043579104,0.055370390967223064,0.03099404192364396,-0.002723003743846493,0.03099404192364396,0.0,0,0,0.0580933947110696,9.73236009732360e-6,102750.000000000,3410.91217517851,0.000480938009205595,2079.27005322741,7.46325595776528,1.3054738809504274,0,1.0,1.0,1.0,1.0,13702.6060279695,1.0,1.0,17.2766342737866,1.0,1.0,1.0,1.0,20607.3019280572,1.0,1.0,18.5730689660758,1.0,1.0,1.0,0.05073334305935173,0.024959048896734615,0.055370390967223064,0.03041134207048845,0.004637047907871332,0.03041134207048845,0.004637047907871332,0.00463704790787133,0.231852395393567,0.0507333430593517,9.50655127836018e-6,105190.617577197,3049.52667895372,0.000515681043440091,1939.18316897793,7.06617417435179,1.2964346922892398,0.231852395393567,1.0,-0.08793550298853012,-0.15680965788716072,0.0,0.0,9,10.209810181372804,11,10000,4.549552675521532,19000,16.5000000000000,19.0000000000000,6952.837815187778,10000,25000,17.0000000000000,20.0000000000000,4.612068267202574,4.553974872491504,4.559957671773742,4.584334020817321,5325.911086115248,4500.643518871902,0.04679056544779939,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.210460099434815,9,11,10000,4.493355025400459,19000,16.5000000000000,19.0000000000000,10000,6904.695900087671,25000,17.0000000000000,20.0000000000000,4.556301059935523,4.607034402994874,4.595645627549391,4.570686578652657,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,19067.090866857634,11,102.63972412225796,500000,1,1,-111,122,111,1,29,11,11,11,6
7,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,17227.4355456408,1.0,1.0,17.9557727774617,1.0,1.0,1.0,23789.4956695076,1.0,1.0,1.0,19.2632564535964,1.0,1.0,1.0,0.0649874430901125,0.03198677003767614,0.05400358604537396,0.022016816007697823,-0.010983857044738546,0.022016816007697823,0.0,0,0,0.0649874430901125,9.73236009732360e-6,102750.000000000,3815.69130143375,0.000461324671374600,2167.67075782078,7.94744104171983,1.3074836761346602,0,1.0,1.0,1.0,1.0,13062.5856605711,1.0,1.0,17.1019088215723,1.0,1.0,1.0,1.0,19583.4842097274,1.0,1.0,18.4011910966222,1.0,1.0,1.0,0.048390799415438224,0.021610497438460108,0.05400358604537396,0.03239308860691385,0.005612786629935737,0.03239308860691385,0.005612786629935737,0.00561278662993574,0.280639331496787,0.0483907994154382,9.50655127836018e-6,105190.617577197,2908.71890032241,0.000543042926889076,1841.47504825943,7.09354474985583,1.2992822750499018,0.280639331496787,1.0,-0.08103496202116717,-0.08208564660873406,0.0,0.0,9,10.008331735741894,11,10000,4.514892370660995,19000,16.5000000000000,19.0000000000000,6562.060123866841,10000,25000,17.0000000000000,20.0000000000000,4.6157892046086655,4.550801761518553,4.560929164969409,4.592915935007085,5018.846692806436,4501.293072790531,0.04843462704694822,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.00836407171652,9,11,10000,4.490838100279562,19000,16.5000000000000,19.0000000000000,10000,6520.898549156222,25000,17.0000000000000,20.0000000000000,4.554412942231796,4.602803741647234,4.590389401364756,4.568778903926296,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,18972.071629480703,11,121.44934923352405,500000,1,1,-111,121,111,1,29,11,11,11,7
8,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16833.3784945882,1.0,1.0,17.9145881532625,1.0,1.0,1.0,23557.6741585803,1.0,1.0,1.0,19.1852751264803,1.0,1.0,1.0,0.06341917719593582,0.03107800141267969,0.05605554969387957,0.024977548281199878,-0.007363627502056248,0.024977548281199878,0.0,0,0,0.0634191771959358,9.73236009732360e-6,102750.000000000,3723.61168964709,0.000457525994364824,2185.66816381282,7.70170823425590,1.2706869732177848,0,1.0,1.0,1.0,1.0,14582.5849308177,1.0,1.0,17.4068608420678,1.0,1.0,1.0,1.0,21500.7782919518,1.0,1.0,18.7141885714639,1.0,1.0,1.0,0.05443058870824924,0.03175034242974295,0.05605554969387957,0.024305207264136618,0.001624960985630329,0.024305207264136618,0.001624960985630329,0.00162496098563033,0.0812480492815165,0.0544305887082492,9.50655127836018e-6,105190.617577197,3271.76413789209,0.000494615031662641,2021.77438206541,7.21276570727952,1.3073277293961192,0.0812480492815165,1.0,-0.215059933080112,-0.19627162270543533,0.0,0.0,9,10.212879919006571,11,10000,4.5207126568516065,19000,16.5000000000000,19.0000000000000,6724.295663992064,10000,25000,17.0000000000000,20.0000000000000,4.619205272477201,4.555786095281265,4.556760033073632,4.587838034486312,5291.858503093018,4500.713009979511,0.04767511104866784,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.19409513478824,9,11,10000,4.457101525726986,19000,16.5000000000000,19.0000000000000,10000,6918.193361134142,25000,17.0000000000000,20.0000000000000,4.557147137257776,4.6115777259660256,4.590411789937909,4.558661447508166,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,18987.483446405946,11,101.66331757880913,500000,1,1,-111,122,111,1,29,11,11,11,8
9,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,20319.5508492518,0.0,0.0,18.5819287608213,1.0,1.0,1.0,26781.0931032888,1.0,0.0,0.0,19.8740504782511,1.0,1.0,1.0,0.07654012094613094,0.031608952207866636,0.05212327950485745,0.020514327296990813,-0.02441684144127349,0.020514327296990813,0.0,0,0,0.0765401209461309,9.73236009732360e-6,102750.000000000,4493.99852983712,0.000422490087706104,2366.91943574219,8.58480882044904,1.292121717429752,0,1.0,1.0,1.0,1.0,14807.7014498918,1.0,1.0,17.4437674897045,1.0,1.0,1.0,1.0,21379.8806709359,1.0,1.0,18.7580134032162,1.0,1.0,1.0,0.05510127005534038,0.04145022510373231,0.05212327950485745,0.010673054401125141,-0.00297799055048293,0.010673054401125141,0.0,0,0,0.0551012700553404,9.50655127836018e-6,105190.617577197,3312.07807223381,0.000501896350810183,1992.44325722982,7.43193132158736,1.3142459135117448,0,0.0,-0.12633467750412603,-0.24036737408556363,0.0,0.0,9,9.997119940372313,11,10000,4.521485869286269,19000,16.5000000000000,19.0000000000000,6461.542254036964,10000,25000,17.0000000000000,20.0000000000000,4.614765193129993,4.538225072183862,4.560347375165334,4.5919563273732,5000.72258431664,4499.461675505349,0.04689856207366643,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.01183616811711,9,11,10000,4.4708189622791235,19000,16.5000000000000,19.0000000000000,10000,6572.179221044035,25000,17.0000000000000,20.0000000000000,4.556849059601324,4.611950329656664,4.600296159075141,4.5588459339714085,1.00000000000000,0.0100000000000000,0.500000000000000,215500,105000.000000000,0.0500000000000000,3000.00000000000,11,22,11,21,-121,11,11,19155.09608142515,11,120.00013921529528,500000,1,1,-111,121,111,1,29,11,11,11,9
