MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T1_AleakMV,HU_Ch1_T2_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T1_AleakPF,HU_Ch1_T2_AleakPF,PF_M1_T1_s0_LTL,PF_M1_T1_s0,PF_M1_T1_s0_UTL,PF_M1_T1_Force_LTL,MV1_LmvPF,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_LTL,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,HU_T1_DboreMin,MV1_DmvMax,HU_T1_DboreMax,MV1_DmvMin,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_REF,PF_M1_T1_AleakPF_deltaD_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,PF_M1_T2_Force_LTL,MV2_LmvPF,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_REF,PF_M1_T2_AleakPF_deltaD_REF,MV2_Emv,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,PF_M1_T2_KstiffPF_E_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16770.0459367922,1.0,1.0,1.0,17.8638062094726,1.0,1.0,23801.2992659365,1.0,1.0,1.0,1.0,19.1954457291547,1.0,1.0,0.06343514116801607,0.020191576232864605,0.05560601051801224,0.035414434285147636,-0.007829130650003832,0.035414434285147636,0.0,0,0,0.0634351411680161,9.73236009732360e-6,102750.000000000,3724.54900286494,0.000457877524625271,2183.99014194550,7.67862712139050,1.331639519682171,0,1.0,1.0,1.0,1.0,17648.4892240930,1.0,1.0,18.0707640912804,1.0,1.0,1.0,24612.7011944567,1.0,1.0,1.0,1.0,19.3897067390642,1.0,1.0,0.06610819765380516,0.03193051641622979,0.05560601051801224,0.02367549410178245,-0.010502187135792915,0.02367549410178245,0.0,0,0,0.0661081976538052,9.73236009732360e-6,102750.000000000,3881.49560510199,0.000447021292350154,2237.02990688125,7.88925046098182,1.318942647783756,0,1.0,-0.13748157959158475,-0.12262798520407495,0.0,0.0,9,10.185179088082075,11,10000,4.502570894863409,19000,16.5000000000000,19.0000000000000,7031.253329144251,10000,25000,17.0000000000000,20.0000000000000,4.555967836201636,4.619402977369652,4.563686253212799,4.5838778294456635,5280.147686531889,0.04737397381504851,4498.462952315618,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.1815136302986,9,11,10000,4.546827053184126,19000,16.5000000000000,19.0000000000000,6964.211970363644,10000,25000,17.0000000000000,20.0000000000000,4.554962779682355,4.62107097733616,4.59419257986359,4.56226206344736,1.00000000000000,0.500000000000000,0.0100000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19173.82481863913,11,96.40366013945342,500000,1,1,-111,122,111,1,16,11,11,11,0
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,15647.4053866658,1.0,1.0,1.0,17.6276664076057,1.0,1.0,22085.3510281949,1.0,1.0,1.0,1.0,18.9153254696838,1.0,1.0,0.05927583690626825,0.03433255261826673,0.052020298571089404,0.017687745952822673,-0.007255538335178849,0.017687745952822673,0.0,0,0,0.0592758369062683,9.73236009732360e-6,102750.000000000,3480.33842406804,0.000487339242390561,2051.95870354020,7.62559468651571,1.2876590620781097,0,1.0,1.0,1.0,1.0,13102.1146710464,1.0,1.0,17.1297432923429,1.0,1.0,1.0,19667.8787161821,1.0,1.0,1.0,1.0,18.4429674236012,1.0,1.0,0.04948623275882991,0.020091858053282508,0.052020298571089404,0.0319284405178069,0.002534065812259498,0.0319284405178069,0.002534065812259498,0.00253406581225950,0.126703290612975,0.0494862327588299,9.73236009732360e-6,102750.000000000,2905.54880912559,0.000544179921913436,1837.62751937598,7.12990773859093,1.3132241312583621,0.126703290612975,1.0,-0.23842687444517338,-0.033045624331134796,0.0,0.0,9,10.002071721090028,11,10000,4.495943635382493,19000,16.5000000000000,19.0000000000000,6437.945641529104,10000,25000,17.0000000000000,20.0000000000000,4.555352984183494,4.614628821089762,4.557833029484354,4.592165582102621,4999.728446083484,0.04681605819843612,4499.543146380661,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9.999835553751929,9,11,10000,4.509342479429723,19000,16.5000000000000,19.0000000000000,6565.764045135705,10000,25000,17.0000000000000,20.0000000000000,4.565132266395762,4.6146184991545915,4.58925268128075,4.569160823227468,1.00000000000000,0.500000000000000,0.0100000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19148.766659975925,11,113.7661884691392,500000,1,1,-111,121,111,1,16,11,11,11,1
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,7902.02555954763,1.0,0.0,0.0,16.2315847557414,1.0,0.0,14869.4036884106,1.0,1.0,1.0,1.0,17.5430469637209,1.0,1.0,0.029674872063060853,0.03389116464076114,0.05517316717124916,0.021282002530488023,0.02549829510818831,0.021282002530488023,0.02549829510818831,0.0254982951081883,1.27491475540942,0.0296748720630609,9.73236009732360e-6,102750.000000000,1742.33891684543,0.000762170090245453,1312.04308959166,6.02268753384230,1.3114622079794604,1.27491475540942,1.0,1.0,1.0,1.0,14886.5009918454,1.0,1.0,17.5389497666519,1.0,1.0,1.0,21977.0737242004,1.0,1.0,1.0,1.0,18.8736007644055,1.0,1.0,0.055751723481571425,0.03050494704714435,0.05517316717124916,0.024668220124104814,-0.0005785563103222618,0.024668220124104814,0.0,0,0,0.0557517234815714,9.73236009732360e-6,102750.000000000,3273.42262156084,0.000493719589837870,2025.44120302860,7.34975716381498,1.3346509977535468,0,0.0,-0.10340563395626107,-0.055355290534696955,0.0,0.0,9,10.20889722189914,11,10000,4.535297629610742,19000,16.5000000000000,19.0000000000000,6967.378128862945,10000,25000,17.0000000000000,20.0000000000000,4.578626430879781,4.6083013029428415,4.5570777105464515,4.590968875187213,5312.679302896135,0.0467190633931288,4498.625217018664,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.18919260283693,9,11,10000,4.547686844281428,19000,16.5000000000000,19.0000000000000,7090.572732354944,10000,25000,17.0000000000000,20.0000000000000,4.554179967380022,4.609931690861593,4.589715634529172,4.559210687482028,1.00000000000000,0.500000000000000,0.0100000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,18824.046485258466,11,100.11917259423156,500000,1,1,-111,122,111,1,16,11,11,11,2
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,17062.5087998897,1.0,1.0,1.0,17.9352338691720,1.0,1.0,23531.5747366060,1.0,1.0,1.0,1.0,19.2263943730481,1.0,1.0,0.06435371195337058,0.025983592484494444,0.054197877479585675,0.02821428499509123,-0.01015583447378491,0.02821428499509123,0.0,0,0,0.0643537119533706,9.73236009732360e-6,102750.000000000,3778.48223040505,0.000464246474476754,2154.02820479592,7.92120955607738,1.2911605038761451,0,1.0,1.0,1.0,1.0,18030.6486577473,1.0,1.0,18.1327329865380,1.0,1.0,1.0,24507.6878953031,1.0,1.0,1.0,1.0,19.4254848810770,1.0,1.0,0.06787909644004575,0.03502630130869733,0.054197877479585675,0.019171576170888348,-0.013681218960460075,0.019171576170888348,0.0,0,0,0.0678790964400457,9.73236009732360e-6,102750.000000000,3985.47266240840,0.000450501211530686,2219.74985728065,8.12282906499930,1.2927518945390424,0,1.0,-0.2713060590518484,-0.1780681573787079,0.0,0.0,9,10.014024313094575,11,10000,4.515704391194296,19000,16.5000000000000,19.0000000000000,6469.065936716337,10000,25000,17.0000000000000,20.0000000000000,4.546946082169853,4.611299794123224,4.563962552302043,4.589946144786538,5010.272477585702,0.04866843463805752,4499.108266483028,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.00990392153867,9,11,10000,4.524092920725618,19000,16.5000000000000,19.0000000000000,6477.0392375557385,10000,25000,17.0000000000000,20.0000000000000,4.548506624228931,4.616385720668977,4.59400362758073,4.558977326272033,1.00000000000000,0.500000000000000,0.0100000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19306.325357513342,11,101.41743617136929,500000,1,1,-111,121,111,1,16,11,11,11,3
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,13638.7843603332,1.0,1.0,1.0,17.3232839497255,1.0,1.0,20687.7035214718,1.0,1.0,1.0,1.0,18.6461848718453,1.0,1.0,0.051266332403748116,0.02756568325939046,0.056381521506725416,0.028815838247334954,0.0051151891029772995,0.028815838247334954,0.0051151891029772995,0.00511518910297730,0.255759455148865,0.0512663324037481,9.73236009732360e-6,102750.000000000,3010.06608827721,0.000519892912653543,1923.47303773768,7.09070732614721,1.3229009221198067,0.255759455148865,1.0,1.0,1.0,1.0,16146.9839125232,1.0,1.0,17.8370659208658,1.0,1.0,1.0,23042.5075033900,1.0,1.0,1.0,1.0,19.1311784377390,1.0,1.0,0.060344645371742445,0.030775187139190585,0.056381521506725416,0.02560633436753483,-0.003963123865017029,0.02560633436753483,0.0,0,0,0.0603446453717424,9.73236009732360e-6,102750.000000000,3543.09274968374,0.000469913588362619,2128.05082629006,7.58768715156727,1.2941125168731629,0,1.0,-0.08709478675498822,-0.10748758221063442,0.0,0.0,9,10.232576623578291,11,10000,4.531058109803578,19000,16.5000000000000,19.0000000000000,7048.919161138565,10000,25000,17.0000000000000,20.0000000000000,4.5558665708330635,4.607132903236812,4.561711340180288,4.589277023439679,5328.380261345217,0.047623601814928425,4500.706137463136,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.24937876929853,9,11,10000,4.557313356802342,19000,16.5000000000000,19.0000000000000,6895.52359086674,10000,25000,17.0000000000000,20.0000000000000,4.55212293077792,4.612467576149663,4.587947116755561,4.557171929616371,1.00000000000000,0.500000000000000,0.0100000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19180.787840138757,11,104.85353688030158,500000,1,1,-111,122,111,1,16,11,11,11,4
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,20116.5453235599,0.0,0.0,1.0,18.5477662264556,1.0,1.0,26524.2832643766,1.0,0.0,0.0,1.0,19.8293822185990,1.0,1.0,0.07571682006213187,0.03530188395875378,0.05350579252307229,0.018203908564318513,-0.022211027539059583,0.018203908564318513,0.0,0,0,0.0757168200621319,9.73236009732360e-6,102750.000000000,4445.65900650517,0.000424949204809081,2353.22242913544,8.54850993875263,1.2816159921434602,0,1.0,1.0,1.0,1.0,14042.3690541715,1.0,1.0,17.3431193715927,1.0,1.0,1.0,20589.7322018234,1.0,1.0,1.0,1.0,18.6526618956324,1.0,1.0,0.05277971789560887,0.02126642844809723,0.05350579252307229,0.03223936407497506,0.0007260746274634217,0.03223936407497506,0.0007260746274634217,0.000726074627463422,0.0363037313731711,0.0527797178956089,9.73236009732360e-6,102750.000000000,3098.92343644218,0.000522703384638003,1913.13090634098,7.33999383295140,1.3095425240396104,0.0363037313731711,0.0,-0.12992502670520764,-0.1333372697227762,0.0,0.0,9,9.999256287702938,11,10000,4.524986125594451,19000,16.5000000000000,19.0000000000000,6407.73794081669,10000,25000,17.0000000000000,20.0000000000000,4.545787719200623,4.621504539262755,4.56145527887239,4.596757162831143,4999.733133869499,0.048171739305839956,4501.304060110433,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.003125538641344,9,11,10000,4.53137011680847,19000,16.5000000000000,19.0000000000000,6547.363147651935,10000,25000,17.0000000000000,20.0000000000000,4.562190266269038,4.614969984164647,4.587093990444506,4.565827561996409,1.00000000000000,0.500000000000000,0.0100000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19099.93533710126,11,92.37149590905737,500000,1,1,-111,121,111,1,16,11,11,11,5
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,13757.7517006404,1.0,1.0,1.0,17.2883027854481,1.0,1.0,20857.8317743997,1.0,1.0,1.0,1.0,18.6302911600987,1.0,1.0,0.05202342573687435,0.022638734301901664,0.05775696024187271,0.03511822593997105,0.005733534504998361,0.03511822593997105,0.005733534504998361,0.00573353450499836,0.286676725249918,0.0520234257368744,9.73236009732360e-6,102750.000000000,3054.51828255077,0.000516394180131365,1936.50517080888,7.10442290990310,1.3419883746506203,0.286676725249918,1.0,1.0,1.0,1.0,17301.7394957403,1.0,1.0,18.0152519123528,1.0,1.0,1.0,24271.5602639092,1.0,1.0,1.0,1.0,19.3326199345601,1.0,1.0,0.06487657618238529,0.018204988967384317,0.05775696024187271,0.039551971274488396,-0.00711961594051258,0.039551971274488396,0.0,0,0,0.0648765761823853,9.73236009732360e-6,102750.000000000,3809.18183013719,0.000451533882109311,2214.67322746317,7.81232160175563,1.3173680222072044,0,1.0,-0.15096432631256826,-0.1468933649484744,0.0,0.0,9,10.183879875545008,11,10000,4.50406592071585,19000,16.5000000000000,19.0000000000000,7100.080073759329,10000,25000,17.0000000000000,20.0000000000000,4.563430474925247,4.615453900662121,4.563690938432569,4.586329672734471,5290.716527710457,0.049110318454646223,4498.657346941704,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.20293031059722,9,11,10000,4.5421143613711905,19000,16.5000000000000,19.0000000000000,6969.820768168892,10000,25000,17.0000000000000,20.0000000000000,4.548770334945564,4.613646911127949,4.587439586726393,4.569234597759008,1.00000000000000,0.500000000000000,0.0100000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19228.385885808762,11,86.4179427885802,500000,1,1,-111,122,111,1,16,11,11,11,6
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16449.1795923806,1.0,1.0,1.0,17.7971124844960,1.0,1.0,22972.7661380627,1.0,1.0,1.0,1.0,19.0965642115309,1.0,1.0,0.06187930913810913,0.04074074016243223,0.05104038522224803,0.010299645059815801,-0.010838923915861096,0.010299645059815801,0.0,0,0,0.0618793091381091,9.73236009732360e-6,102750.000000000,3633.19943653755,0.000474432340403942,2107.78211103522,7.80402277173790,1.2994517270349382,0,1.0,1.0,1.0,1.0,14906.8343732319,1.0,1.0,17.4831174322806,1.0,1.0,1.0,21407.3838841113,1.0,1.0,1.0,1.0,18.7779803469421,1.0,1.0,0.056054292659289295,0.014858293547264978,0.05104038522224803,0.036182091674983055,-0.005013907437041262,0.036182091674983055,0.0,0,0,0.0560542926592893,9.73236009732360e-6,102750.000000000,3291.18775470970,0.000503034514349453,1987.93516443548,7.49865218942644,1.2948629146614883,0,1.0,-0.10390040690966179,-0.16984521388499044,0.0,0.0,9,9.99308971275809,11,10000,4.527463983110367,19000,16.5000000000000,19.0000000000000,6523.586545682058,10000,25000,17.0000000000000,20.0000000000000,4.5542177546094695,4.616097063747579,4.551201999663429,4.591942739825861,5020.2607838056765,0.04576080219530849,4500.968393876036,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9.984465242854187,9,11,10000,4.529317524319347,19000,16.5000000000000,19.0000000000000,6500.549510879386,10000,25000,17.0000000000000,20.0000000000000,4.555991305780985,4.612045598440274,4.586805724860967,4.571947431313702,1.00000000000000,0.500000000000000,0.0100000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19038.15023118428,11,91.49198053782897,500000,1,1,-111,121,111,1,16,11,11,11,7
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,19215.0966709584,0.0,0.0,1.0,18.3395121411734,1.0,1.0,26203.9405828502,1.0,0.0,0.0,1.0,19.6512800377897,1.0,1.0,0.07257358449869944,0.018634847739043003,0.05673561541183215,0.038100767672789145,-0.01583796908686729,0.038100767672789145,0.0,0,0,0.0725735844986994,9.73236009732360e-6,102750.000000000,4261.10617556650,0.000422375393135681,2367.56216449088,8.11598401053617,1.3117678966163617,0,1.0,1.0,1.0,1.0,17134.8536690784,1.0,1.0,17.9232885416981,1.0,1.0,1.0,24081.7763592609,1.0,1.0,1.0,1.0,19.2271880535689,1.0,1.0,0.06454892739332774,0.023278833729759363,0.05673561541183215,0.033456781682072785,-0.00781331198149559,0.033456781682072785,0.0,0,0,0.0645489273933277,9.73236009732360e-6,102750.000000000,3789.94416552253,0.000451550677533078,2214.59085271054,7.73725478370250,1.3038995118708312,0,0.0,-0.13463164691669918,-0.1720881185338097,0.0,0.0,9,10.223528130637195,11,10000,4.509415132891832,19000,16.5000000000000,19.0000000000000,6988.843911891825,10000,25000,17.0000000000000,20.0000000000000,4.545176259480354,4.617749843979054,4.562104631492219,4.580739479231262,5327.80526945292,0.04794641815852918,4502.448373251122,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,10.186033757995569,9,11,10000,4.521136175291374,19000,16.5000000000000,19.0000000000000,6946.922690182504,10000,25000,17.0000000000000,20.0000000000000,4.553250211333441,4.6177991387267685,4.590622233826885,4.567343400097125,1.00000000000000,0.500000000000000,0.0100000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19185.068007416055,11,86.34092158293836,500000,1,1,-111,122,111,1,16,11,11,11,8
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,16101.0294634468,1.0,1.0,1.0,17.7443898917781,1.0,1.0,22597.5267422553,1.0,1.0,1.0,1.0,19.0453778678256,1.0,1.0,0.06073085438591086,0.03408074316094645,0.054010573118330935,0.019929829957384487,-0.006720281267579925,0.019929829957384487,0.0,0,0,0.0607308543859109,9.73236009732360e-6,102750.000000000,3565.76873608705,0.000480704347824840,2080.28074745931,7.73983486753474,1.300987976047524,0,1.0,1.0,1.0,1.0,16204.6633646652,1.0,1.0,17.7545597892762,1.0,1.0,1.0,22675.8342796538,1.0,1.0,1.0,1.0,19.0504759099235,1.0,1.0,0.06105143520120926,0.03161972689215187,0.054010573118330935,0.022390846226179068,-0.007040862082878324,0.022390846226179068,0.0,0,0,0.0610514352012093,9.73236009732360e-6,102750.000000000,3584.59140967100,0.000479231735339092,2086.67316093419,7.76578894483430,1.2959161206472225,0,1.0,-0.18387466416537823,-0.18322195858974324,0.0,0.0,9,10.004555024243345,11,10000,4.515444117420674,19000,16.5000000000000,19.0000000000000,6496.4972788084715,10000,25000,17.0000000000000,20.0000000000000,4.55556871571293,4.616299570098841,4.562626446660624,4.59670718982157,4993.510623015289,0.048682147835777005,4500.874705338907,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,0.0500000000000000,3000.00000000000,105000.000000000,9.988770844441937,9,11,10000,4.520644478739198,19000,16.5000000000000,19.0000000000000,6471.170914988668,10000,25000,17.0000000000000,20.0000000000000,4.553785187162929,4.614836622364138,4.589496999886143,4.557877272993991,1.00000000000000,0.500000000000000,0.0100000000000000,205500,3000.00000000000,0.0500000000000000,105000.000000000,11,22,11,22,-121,11,11,19087.578193472447,11,92.67830411483207,500000,1,1,-111,121,111,1,16,11,11,11,9
