MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T1_AleakPF,HU_Ch1_T2_AleakPF,PF_M1_T1_s0_LTL,PF_M1_T1_s0,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_Fmax_LTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_KstiffMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_REF,PF_M1_T1_AleakPF_deltaD_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T1_KstiffPF_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,HU_T2_DboreMin,MV2_DmvMax,MV2_DmvMin,HU_T2_DboreMax,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_REF,PF_M1_T2_AleakPF_deltaD_REF,MV2_Emv,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14229.2111269598,1.0,1.0,1.0,17.4585242985527,1.0,1.0,1.0,1.0,21219.1818390458,1.0,1.0,18.7764364771945,1.0,1.0,1.0,0.052996586003337676,0.02971805657903559,0.05459104178995731,0.024872985210921718,0.0015944557866196321,0.024872985210921718,0.0015944557866196321,0.00159445578661963,0.0797227893309816,0.0529965860033377,9.73236009732360e-6,102750.000000000,3111.65669248168,0.000509915518667296,1961.10917081633,7.25569557203019,1.3179121786417958,0.0797227893309816,1.0,1.0,1.0,14110.0888017320,1.0,1.0,1.0,17.3535770151091,1.0,1.0,1.0,21100.2482227059,1.0,1.0,1.0,18.6715247735483,1.0,1.0,1.0,0.052467969014537985,0.021656202107227074,0.05459104178995731,0.032934839682730234,0.0021230727754193227,0.032934839682730234,0.0021230727754193227,0.00212307277541932,0.106153638770966,0.0524679690145380,9.50655127836018e-6,105190.617577197,3153.79317923457,0.000505621801463282,1977.76282016712,7.13436851873860,1.3179477584391912,0.106153638770966,1.0,-0.22255175329854965,-0.16953863257997978,0.0,0.0,9,10.202828726522524,11,4.572873081191813,10000,19000,16.5000000000000,19.0000000000000,10000,6989.970712085956,25000,17.0000000000000,20.0000000000000,4.616486605000576,4.563490018997238,4.591568482088854,4.561850425509818,5303.821320848274,0.04634207247010018,4502.388376556486,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.219208496370507,9,11,4.474005744776361,10000,19000,16.5000000000000,19.0000000000000,6990.159420973972,10000,25000,17.0000000000000,20.0000000000000,4.554799863933915,4.607267832948453,4.5919913999577435,4.5703351978505165,1.00000000000000,0.500000000000000,0.0100000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,18706.946919762042,11,99.55445466022844,500000,1,1,-111,122,111,1,2,11,11,11,0
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15584.2659872116,1.0,1.0,1.0,17.6313442978861,1.0,1.0,1.0,1.0,22158.4851425148,1.0,1.0,18.9477604502964,1.0,1.0,1.0,0.058854422757270264,0.03157798276098589,0.05396059209161511,0.022382609330629223,-0.004893830665655151,0.022382609330629223,0.0,0,0,0.0588544227572703,9.73236009732360e-6,102750.000000000,3455.59539331973,0.000489624896037951,2042.37980562673,7.63044461381627,1.3164161524102829,0,1.0,1.0,1.0,14608.2335184220,1.0,1.0,1.0,17.3921768973979,1.0,1.0,1.0,21072.7694414634,1.0,1.0,1.0,18.6866301709951,1.0,1.0,1.0,0.05445756736834806,0.02782258480726174,0.05396059209161511,0.026138007284353372,-0.0004969752767329458,0.026138007284353372,0.0,0,0,0.0544575673683481,9.50655127836018e-6,105190.617577197,3273.38579613049,0.000505733250145266,1977.32697961378,7.38786941615258,1.2944532735972858,0,1.0,-0.17296396517899443,-0.22916798524057014,0.0,0.0,9,10.000899684069791,11,4.509864209605892,10000,19000,16.5000000000000,19.0000000000000,10000,6574.219155303157,25000,17.0000000000000,20.0000000000000,4.613678987570024,4.554824564812754,4.591028256161221,4.559450273400235,4994.028023179552,0.04862325054834124,4500.059513880486,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.004307481245275,9,11,4.462728938242047,10000,19000,16.5000000000000,19.0000000000000,6464.535923041353,10000,25000,17.0000000000000,20.0000000000000,4.556919964406953,4.611377531775301,4.59633928943005,4.568516704622788,1.00000000000000,0.500000000000000,0.0100000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19217.188264742454,11,108.89381966727046,500000,1,1,-111,121,111,1,2,11,11,11,1
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14810.2870921642,1.0,1.0,1.0,17.5412402262642,1.0,1.0,1.0,1.0,21812.4189455963,1.0,1.0,18.8666158023944,1.0,1.0,1.0,0.055964031290632654,0.033003022807947424,0.055593673301972936,0.022590650494025512,-0.0003703579886597183,0.022590650494025512,0.0,0,0,0.0559640312906327,9.73236009732360e-6,102750.000000000,3285.88812292143,0.000493613446992964,2025.87673835039,7.31055686251860,1.325375576130122,0,1.0,1.0,1.0,13760.3373489233,1.0,1.0,1.0,17.3174550152200,1.0,1.0,1.0,20601.3406707470,1.0,1.0,1.0,18.6123319053954,1.0,1.0,1.0,0.05074353039602553,0.04180566412455633,0.055593673301972936,0.013788009177416606,0.004850142905947409,0.013788009177416606,0.004850142905947409,0.00485014290594741,0.242507145297370,0.0507435303960255,9.50655127836018e-6,105190.617577197,3050.13902880297,0.000517135630001442,1933.72868157859,7.11596072396780,1.294876890175391,0.242507145297370,1.0,-0.09252567186010785,-0.34658124667204593,0.0,0.0,9,10.230683363745634,11,4.507240215773583,10000,19000,16.5000000000000,19.0000000000000,10000,7002.13185343208,25000,17.0000000000000,20.0000000000000,4.613090063433399,4.557126032142766,4.5924400063261945,4.559436983518247,5283.130291171616,0.047363597786168915,4501.016811819442,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.201494291252194,9,11,4.511380372823044,10000,19000,16.5000000000000,19.0000000000000,6841.00332182371,10000,25000,17.0000000000000,20.0000000000000,4.558547221686511,4.609290752082536,4.599722035245886,4.55791637112133,1.00000000000000,0.500000000000000,0.0100000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19028.425736065292,11,107.50741256132497,500000,1,1,-111,122,111,1,2,11,11,11,2
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17628.0676973899,1.0,1.0,1.0,18.0172104462230,1.0,1.0,1.0,1.0,24098.0015532599,1.0,1.0,19.3185867462654,1.0,1.0,1.0,0.06680936312256325,0.03276005314323083,0.05431771193896527,0.021557658795734444,-0.012491651183597977,0.021557658795734444,0.0,0,0,0.0668093631225632,9.73236009732360e-6,102750.000000000,3922.66403476764,0.000456070924633323,2192.64142041940,8.03964913424742,1.3013763000423688,0,1.0,1.0,1.0,11779.4488973436,1.0,1.0,1.0,16.8657371953602,1.0,1.0,1.0,18287.1744370792,1.0,1.0,1.0,18.1747149953278,1.0,1.0,1.0,0.04364766600431835,0.031107927836267812,0.05431771193896527,0.02320978410269746,0.010670045934646918,0.02320978410269746,0.010670045934646918,0.0106700459346469,0.533502296732346,0.0436476660043184,9.50655127836018e-6,105190.617577197,2623.61425302713,0.000582295726913131,1717.34044022821,6.85912275831478,1.308977799967543,0.533502296732346,1.0,-0.16629598734734383,-0.2175467004938518,0.0,0.0,9,9.977561311975592,11,4.493901986289804,10000,19000,16.5000000000000,19.0000000000000,10000,6469.933855870056,25000,17.0000000000000,20.0000000000000,4.617303649238541,4.550494286115978,4.594323387274352,4.5615633341311215,4971.608792675427,0.049186718567585,4501.977601490914,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.006614437045467,9,11,4.489779274431244,10000,19000,16.5000000000000,19.0000000000000,6507.725539735573,10000,25000,17.0000000000000,20.0000000000000,4.557225414927878,4.600873080932196,4.598621229295847,4.567513301459579,1.00000000000000,0.500000000000000,0.0100000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19035.06341009786,11,113.81193693661152,500000,1,1,-111,121,111,1,2,11,11,11,3
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14279.1612711281,1.0,1.0,1.0,17.4311791846533,1.0,1.0,1.0,1.0,21419.0031331524,1.0,1.0,18.7802606886220,1.0,1.0,1.0,0.053466828097586294,0.029104038941643928,0.05653068309716027,0.027426644155516343,0.003063854999573977,0.027426644155516343,0.003063854999573977,0.00306385499957398,0.153192749978699,0.0534668280975863,9.73236009732360e-6,102750.000000000,3139.26662115828,0.000507496911442006,1970.45534160709,7.24663024307981,1.3490815039687634,0.153192749978699,1.0,1.0,1.0,14283.4430561710,1.0,1.0,1.0,17.4031350345556,1.0,1.0,1.0,21490.7105651871,1.0,1.0,1.0,18.7649566936997,1.0,1.0,1.0,0.05295492346673658,0.0266437048817334,0.05653068309716027,0.029886978215426872,0.00357575963042369,0.029886978215426872,0.00357575963042369,0.00357575963042369,0.178787981521184,0.0529549234667366,9.50655127836018e-6,105190.617577197,3183.06348755385,0.000503113930974880,1987.62136850853,7.18619918384605,1.3618216591441206,0.178787981521184,1.0,-0.15193775005212665,-0.21077768273711572,0.0,0.0,9,10.184548941573473,11,4.548565953235138,10000,19000,16.5000000000000,19.0000000000000,10000,7139.841862024343,25000,17.0000000000000,20.0000000000000,4.6141127461429425,4.560645918045356,4.587226762324866,4.558122723383222,5292.372507532102,0.04806967147084148,4500.257095799381,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.21693585070952,9,11,4.487325845689523,10000,19000,16.5000000000000,19.0000000000000,7207.2675090160965,10000,25000,17.0000000000000,20.0000000000000,4.5603937277945965,4.613348651261333,4.588700862517232,4.562057157635499,1.00000000000000,0.500000000000000,0.0100000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19037.16839464754,11,108.52520806147785,500000,1,1,-111,122,111,1,2,11,11,11,4
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14446.9669728935,1.0,1.0,1.0,17.3987990680164,1.0,1.0,1.0,1.0,20998.2586814167,1.0,1.0,18.7100902558990,1.0,1.0,1.0,0.05440195537455139,0.030010539968627015,0.05320440600185298,0.023193866033225964,-0.001197549372698413,0.023193866033225964,0.0,0,0,0.0544019553745514,9.73236009732360e-6,102750.000000000,3194.17195127723,0.000513227839187666,1948.45237074979,7.41458564231372,1.311291187882618,0,1.0,1.0,1.0,16813.9599988713,1.0,1.0,1.0,17.8610286633019,1.0,1.0,1.0,23314.7642426473,1.0,1.0,1.0,19.1622143986163,1.0,1.0,1.0,0.062223064392069816,0.025556806201834092,0.05320440600185298,0.027647599800018886,-0.009018658390216837,0.027647599800018886,0.0,0,0,0.0622230643920698,9.50655127836018e-6,105190.617577197,3740.16146911287,0.000467525791258821,2138.91943224668,7.86095995266645,1.3011857353143337,0,1.0,-0.16552981396299038,-0.20138916367788362,0.0,0.0,9,9.984213425702679,11,4.522914606120911,10000,19000,16.5000000000000,19.0000000000000,10000,6551.291708523146,25000,17.0000000000000,20.0000000000000,4.6135837628557965,4.559181807481245,4.589647773341318,4.559637233372691,4996.061720739325,0.047934459564028774,4501.1971099504535,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.00006871063548,9,11,4.495517142167487,10000,19000,16.5000000000000,19.0000000000000,6500.804243775994,10000,25000,17.0000000000000,20.0000000000000,4.550250123028532,4.612473187420602,4.591931243589562,4.5663744373877275,1.00000000000000,0.500000000000000,0.0100000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19188.58386716105,11,111.73750240393828,500000,1,1,-111,121,111,1,2,11,11,11,5
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15647.5709713915,1.0,1.0,1.0,17.6919833222535,1.0,1.0,1.0,1.0,22645.4486827002,1.0,1.0,19.0115278156449,1.0,1.0,1.0,0.05882986533194412,0.021016135844693196,0.054728658692962354,0.03371252284826916,-0.004101206638981766,0.03371252284826916,0.0,0,0,0.0588298653319441,9.73236009732360e-6,102750.000000000,3454.15352163272,0.000478070055622230,2091.74364350943,7.48063512464593,1.3195444933914289,0,1.0,1.0,1.0,15453.1305020151,1.0,1.0,1.0,17.6029433507368,1.0,1.0,1.0,22432.0869061312,1.0,1.0,1.0,18.9189199757338,1.0,1.0,1.0,0.057456901593612386,0.030452707845154414,0.054728658692962354,0.02427595084780794,-0.0027282429006500325,0.02427595084780794,0.0,0,0,0.0574569015936124,9.50655127836018e-6,105190.617577197,3453.67255011676,0.000478110373397750,2091.56725233418,7.38830199448260,1.315976624997071,0,1.0,-0.1196122552775086,-0.2043625602720794,0.0,0.0,9,10.211348197607592,11,4.530073974243957,10000,19000,16.5000000000000,19.0000000000000,10000,6997.877711308669,25000,17.0000000000000,20.0000000000000,4.6094207915128385,4.550590926180894,4.586665529794797,4.565649393950104,5303.252559012289,0.046449034871977594,4500.95012250213,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.214641356254178,9,11,4.474405224517496,10000,19000,16.5000000000000,19.0000000000000,6978.956404116072,10000,25000,17.0000000000000,20.0000000000000,4.54990384855265,4.607360750146262,4.591029972213745,4.5605772643685905,1.00000000000000,0.500000000000000,0.0100000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,18919.705926066632,11,103.60215304122748,500000,1,1,-111,122,111,1,2,11,11,11,6
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16825.0064584481,1.0,1.0,1.0,17.8942819600968,1.0,1.0,1.0,1.0,23363.8128419225,1.0,1.0,19.1969634279920,1.0,1.0,1.0,0.06314744786871973,0.03208035953283872,0.05428668219868694,0.022206322665848217,-0.008860765670032793,0.022206322665848217,0.0,0,0,0.0631474478687197,9.73236009732360e-6,102750.000000000,3707.65729629197,0.000468935219474028,2132.49071187622,7.88983809624429,1.3026814678952487,0,1.0,1.0,1.0,15229.0186555008,1.0,1.0,1.0,17.5209822496479,1.0,1.0,1.0,21737.9083072810,1.0,1.0,1.0,18.8177036126444,1.0,1.0,1.0,0.056440957196081776,0.02585210260051518,0.05428668219868694,0.028434579598171757,-0.002154274997394838,0.028434579598171757,0.0,0,0,0.0564409571960818,9.50655127836018e-6,105190.617577197,3392.60522520228,0.000493981856806981,2024.36584708564,7.52285891279241,1.296721362996503,0,1.0,-0.009988315957505933,-0.22797734758066798,0.0,0.0,9,10.004443863852458,11,4.53790766349273,10000,19000,16.5000000000000,19.0000000000000,10000,6538.806383474446,25000,17.0000000000000,20.0000000000000,4.6184733309923365,4.555325883123617,4.595439954507696,4.563359594974857,5019.4975092715795,0.04866597855248196,4499.791629121807,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,9.998123336855455,9,11,4.488886164051917,10000,19000,16.5000000000000,19.0000000000000,6508.889651780195,10000,25000,17.0000000000000,20.0000000000000,4.556708910952448,4.61314986814853,4.5914930931354725,4.565640990534957,1.00000000000000,0.500000000000000,0.0100000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19403.910605580437,11,103.39565960568092,500000,1,1,-111,121,111,1,2,11,11,11,7
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15738.8620521176,1.0,1.0,1.0,17.6933113060687,1.0,1.0,1.0,1.0,22445.1728860773,1.0,1.0,18.9546841913037,1.0,1.0,1.0,0.05940993183814136,0.025255418743098446,0.05591954178448039,0.03066412304138194,-0.0034903900536609744,0.03066412304138194,0.0,0,0,0.0594099318381414,9.73236009732360e-6,102750.000000000,3488.21171221087,0.000474767294262968,2106.29504619185,7.47229695126196,1.2613728852349935,0,1.0,1.0,1.0,13088.0688240020,1.0,1.0,1.0,17.1478528864753,1.0,1.0,1.0,20182.9069832335,1.0,1.0,1.0,18.4823028845081,1.0,1.0,1.0,0.048606411245989634,0.030374672460756535,0.05591954178448039,0.02554486932372385,0.007313130538490753,0.02554486932372385,0.007313130538490753,0.00731313053849075,0.365656526924538,0.0486064112459896,9.50655127836018e-6,105190.617577197,2921.67909552964,0.000530356384839565,1885.52458042436,6.94134086602913,1.3344499980328266,0.365656526924538,1.0,-0.27342489361372246,-0.1272235405678323,0.0,0.0,9,10.221014354806734,11,4.512014565234653,10000,19000,16.5000000000000,19.0000000000000,10000,6706.3108339597275,25000,17.0000000000000,20.0000000000000,4.613351279092585,4.553941347254444,4.583130531042958,4.557875112299859,5316.675911192068,0.047333958495070154,4500.382315041588,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.206512020446137,9,11,4.479639411469809,10000,19000,16.5000000000000,19.0000000000000,7094.838159231433,10000,25000,17.0000000000000,20.0000000000000,4.55921630783827,4.607822719084259,4.594318758792925,4.563944086332168,1.00000000000000,0.500000000000000,0.0100000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19340.380780377483,11,99.47183122378176,500000,1,1,-111,122,111,1,2,11,11,11,8
0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15800.6092954833,1.0,1.0,1.0,17.6740505651982,1.0,1.0,1.0,1.0,22257.3325006188,1.0,1.0,18.9707085518511,1.0,1.0,1.0,0.05959029899788959,0.030542352428600594,0.05068306238591765,0.02014070995731706,-0.008907236611971937,0.02014070995731706,0.0,0,0,0.0595902989978896,9.73236009732360e-6,102750.000000000,3498.80184116180,0.000486635044835815,2054.92804230198,7.68913021294070,1.2966579866529362,0,1.0,1.0,1.0,13310.1114701737,1.0,1.0,1.0,17.1582782839873,1.0,1.0,1.0,19858.9838080493,1.0,1.0,1.0,18.4734419282524,1.0,1.0,1.0,0.049374111298782,0.02760075236825532,0.05068306238591765,0.02308231001766233,0.0013089510871356555,0.02308231001766233,0.0013089510871356555,0.00130895108713566,0.0654475543567828,0.0493741112987820,9.50655127836018e-6,105190.617577197,2967.82471991094,0.000537770039424794,1859.53088994994,7.15777917006372,1.3151636442650638,0.0654475543567828,1.0,-0.17440145712451813,-0.10544716445387231,0.0,0.0,9,9.984920352257502,11,4.516005767916413,10000,19000,16.5000000000000,19.0000000000000,10000,6456.723205135502,25000,17.0000000000000,20.0000000000000,4.613337195733462,4.553746896735572,4.5888003458469715,4.558257993418371,4979.511383570192,0.04581881941932175,4501.609061090453,1.00000000000000,0.500000000000000,0.0100000000000000,205500,205500,105000.000000000,0.0500000000000000,3000.00000000000,10.000499113923624,9,11,4.484803762458431,10000,19000,16.5000000000000,19.0000000000000,6548.872337875544,10000,25000,17.0000000000000,20.0000000000000,4.559444652525186,4.608818763823968,4.596656051482719,4.5690552991144635,1.00000000000000,0.500000000000000,0.0100000000000000,215500,3000.00000000000,105000.000000000,0.0500000000000000,11,22,11,21,-121,11,11,19029.263119541294,11,112.14656646217168,500000,1,1,-111,121,111,1,2,11,11,11,9
