,MV1_AleakMV,MV2_AleakMV,HU_Ch1_AleakChamber,HU_Ch1_T2_AleakMV,HU_Ch1_T1_AleakMV,PF_M1_T1_s0_LTL_MpGood,PF_M1_T1_s0_UTL_MpGood,PF_M1_T1_s0_MpGood,PF_M1_T1_Force,PF_M1_T1_Force_LTL_MpGood,PF_M1_T1_Force_UTL_MpGood,PF_M1_T1_Force_MpGood,PF_M1_T1_sgrad_LTL_MpGood,PF_M1_T1_sgrad,PF_M1_T1_sgrad_UTL_MpGood,PF_M1_T1_sgrad_MpGood,PF_M1_T1_Fmax_LTL_MpGood,PF_M1_T1_Fmax,PF_M1_T1_Fmax_UTL_MpGood,PF_M1_T1_Fmax_MpGood,PF_M1_T1_smax,PF_M1_T1_smax_LTL_MpGood,PF_M1_T1_smax_UTL_MpGood,PF_M1_T1_smax_MpGood,PF_M1_T1_deltaD_max,PF_M1_T1_deltaD_min,PF_M1_T1_LeakTolMachine,PF_M1_T1_deltaD_Leak_min,PF_M1_T1_deltaD_Leak_max,PF_M1_T1_deltaD_Leak_min_ReLu,PF_M1_T1_deltaD_Leak_max_ReLu,PF_M1_T1_AleakPF_deltaD,PF_M1_T1_AleakPF,PF_M1_T1_deltaD_mean,PF_M1_T1_E_eff_inv,PF_M1_T1_E_eff,PF_M1_T1_KstiffPF,PF_M1_T1_Kstiff_inv,PF_M1_T1_Kstiff,PF_M1_T1_delta_sgrad,PF_M1_T1_delta_smax,PF_M1_T1_AleakBore,PF_M1_T2_s0_LTL_MpGood,PF_M1_T2_s0_UTL_MpGood,PF_M1_T2_s0_MpGood,PF_M1_T2_Force,PF_M1_T2_Force_LTL_MpGood,PF_M1_T2_Force_UTL_MpGood,PF_M1_T2_Force_MpGood,PF_M1_T2_sgrad_LTL_MpGood,PF_M1_T2_sgrad,PF_M1_T2_sgrad_UTL_MpGood,PF_M1_T2_sgrad_MpGood,PF_M1_T2_Fmax,PF_M1_T2_Fmax_LTL_MpGood,PF_M1_T2_Fmax_UTL_MpGood,PF_M1_T2_Fmax_MpGood,PF_M1_T2_smax_LTL_MpGood,PF_M1_T2_smax,PF_M1_T2_smax_UTL_MpGood,PF_M1_T2_smax_MpGood,PF_M1_T2_deltaD_max,PF_M1_T2_deltaD_min,PF_M1_T2_LeakTolMachine,PF_M1_T2_deltaD_Leak_min,PF_M1_T2_deltaD_Leak_max,PF_M1_T2_deltaD_Leak_min_ReLu,PF_M1_T2_deltaD_Leak_max_ReLu,PF_M1_T2_AleakPF_deltaD,PF_M1_T2_AleakPF,PF_M1_T2_deltaD_mean,PF_M1_T2_E_eff_inv,PF_M1_T2_E_eff,PF_M1_T2_KstiffPF,PF_M1_T2_Kstiff_inv,PF_M1_T2_Kstiff,PF_M1_T2_delta_sgrad,PF_M1_T2_delta_smax,PF_M1_T2_AleakBore,Sec_C2_Machine1_ProcessResult,MV1_AleakMV_raw,MV2_AleakMV_raw,HU_Ch1_T2_AleakPF,HU_Ch1_T1_AleakPF,PF_M1_T1_s0,PF_M1_T1_s0_LTL,PF_M1_T1_s0_UTL,MV1_LmvPF,PF_M1_T1_Force_LTL,PF_M1_T1_Force_UTL,PF_M1_T1_sgrad_LTL,PF_M1_T1_sgrad_UTL,PF_M1_T1_Fmax_LTL,PF_M1_T1_delta_Ftrigger_stop,PF_M1_T1_Fmax_UTL,PF_M1_T1_smax_LTL,PF_M1_T1_smax_UTL,MV1_DmvMax,HU_T1_DboreMin,MV1_DmvMin,HU_T1_DboreMax,PF_M1_KstiffMachine_REF,PF_M1_KstiffMachine,PF_M1_LeakTolMachine_REF,PF_M1_T1_beta_asym,PF_M1_T1_AleakPF_deltaD_REF,PF_M1_T1_AleakPF_REF,HU_Ehu,MV1_Emv,PF_M1_T1_KstiffPF_Ref,PF_M1_T1_KstiffPF_E_Ref,PF_M1_T1_KstiffPF_deltaD_Ref,PF_M1_T2_s0,PF_M1_T2_s0_LTL,PF_M1_T2_s0_UTL,MV2_LmvPF,PF_M1_T2_Force_LTL,PF_M1_T2_Force_UTL,PF_M1_T2_sgrad_LTL,PF_M1_T2_sgrad_UTL,PF_M1_T2_delta_Ftrigger_stop,PF_M1_T2_Fmax_LTL,PF_M1_T2_Fmax_UTL,PF_M1_T2_smax_LTL,PF_M1_T2_smax_UTL,MV2_DmvMax,HU_T2_DboreMin,HU_T2_DboreMax,MV2_DmvMin,PF_M1_T2_beta_asym,PF_M1_T2_AleakPF_deltaD_REF,PF_M1_T2_AleakPF_REF,MV2_Emv,PF_M1_T2_KstiffPF_E_Ref,PF_M1_T2_KstiffPF_Ref,PF_M1_T2_KstiffPF_deltaD_Ref,MV1_T1_MV_Type_ID_num,MV1_T1_MV_Supplier_ID_num,MV2_T2_MV_Type_ID_num,MV2_T2_MV_Supplier_ID_num,PSec_MVgeneration_pSection_ID_num,HU_HU_Block_Type_ID_num,HU_HU_Block_Supplier_ID_num,HU_Force_Lim_Deform,HU_Ch1_HU_Block_Type_ID_num,HU_Ch1_Vchamber,HU_Ch1_Vchamber_part_REF,HU_T1_BorePosition_ID_num,HU_T2_BorePosition_ID_num,PSec_HUgeneration_pSection_ID_num,PSec_C2_pSection_ID_num,product_type_ID_num,line_ID_num,batch_ID_num,HU_Block_Type_ID_num,T1_MV_Type_ID_num,T2_MV_Type_ID_num,partID
0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15869.2002132308,1.0,1.0,1.0,1.0,17.7074801868954,1.0,1.0,1.0,22833.9869116089,1.0,1.0,19.0179822944320,1.0,1.0,1.0,0.05982904273057521,0.02374430408323569,0.0573549313657237,0.03361062728248801,-0.002474111364851511,0.03361062728248801,0.0,0,0,0.0598290427305752,9.73236009732360e-6,102750.000000000,3512.81950889520,0.000472832740205581,2114.91276929177,7.50347742169290,1.3105021075365766,0,1.0,1.0,1.0,17926.8174014994,1.0,1.0,1.0,1.0,18.1098645718333,1.0,1.0,24745.4734093947,1.0,1.0,1.0,1.0,19.3928705641051,1.0,1.0,0.06724298782043459,0.02484289046906607,0.0573549313657237,0.03251204089665763,-0.009888056454710886,0.03251204089665763,0.0,0,0,0.0672429878204346,9.73236009732360e-6,102750.000000000,3948.12399917123,0.000441445977291705,2265.28284646528,7.91372142753486,1.28300599227175,0,1.0,-0.13172354029526337,-0.26738412992913807,0.0,0.0,10.204002765202512,9,11,4.517510840806544,10000,19000,16.5000000000000,19.0000000000000,10000,6964.786698378103,25000,17.0000000000000,20.0000000000000,4.613778096850003,4.553949054119427,4.588699725793984,4.564955421710748,4500.745540831375,5314.594046300466,0.04857190395730487,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.196143144298455,9,11,4.540591279621033,10000,19000,16.5000000000000,19.0000000000000,6818.656007895265,10000,25000,17.0000000000000,20.0000000000000,4.6127346907800835,4.545491702959649,4.559518642051323,4.584361532520389,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18804.407986772665,11,104.01241730431049,500000,1,1,-111,122,111,1,17,11,11,11,0
1,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14104.1192265125,1.0,1.0,1.0,1.0,17.3568721761830,1.0,1.0,1.0,20547.0029408455,1.0,1.0,18.6479798640755,1.0,1.0,1.0,0.05298786145594647,0.024335474742938956,0.05347044790503091,0.029134973162091952,0.00048258644908443643,0.029134973162091952,0.00048258644908443643,0.000482586449084436,0.0241293224542218,0.0529878614559465,9.73236009732360e-6,102750.000000000,3111.14443691343,0.000521817956350782,1916.37713464918,7.35978267090650,1.2911076878924326,0.0241293224542218,1.0,1.0,1.0,16049.6942217335,1.0,1.0,1.0,1.0,17.7322879295770,1.0,1.0,22546.6142699515,1.0,1.0,1.0,1.0,19.0342241112306,1.0,1.0,0.060462436114398166,0.03148813348918633,0.05347044790503091,0.021982314415844577,-0.006991988209367257,0.021982314415844577,0.0,0,0,0.0604624361143982,9.73236009732360e-6,102750.000000000,3550.00874900252,0.000482082274604048,2074.33471977649,7.73727309711275,1.3019361816535582,0,1.0,-0.12474941133157183,-0.13580565091286795,0.0,0.0,9.997089505276525,9,11,4.533418332870841,10000,19000,16.5000000000000,19.0000000000000,10000,6442.883714333063,25000,17.0000000000000,20.0000000000000,4.610685294670874,4.557697433214927,4.586541456497329,4.56220598175439,4499.718737901024,4990.198551795662,0.04821491046195957,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,9.995014832464246,9,11,4.521029483728217,10000,19000,16.5000000000000,19.0000000000000,6496.920048217959,10000,25000,17.0000000000000,20.0000000000000,4.610123466906291,4.549661030791893,4.566935966982897,4.598424100472084,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,19129.938323175218,11,96.40216418025227,500000,1,1,-111,121,111,1,17,11,11,11,1
2,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16755.5205416028,1.0,1.0,1.0,1.0,17.8769108609783,1.0,1.0,1.0,23737.7289222879,1.0,1.0,19.1936184532077,1.0,1.0,1.0,0.06317625514823888,0.03327582922388039,0.05601176322521042,0.022735934001330026,-0.007164491923028461,0.022735934001330026,0.0,0,0,0.0631762551482389,9.73236009732360e-6,102750.000000000,3709.34869513231,0.000458169498211836,2182.59837004175,7.67686843882428,1.31670759222942,0,1.0,1.0,1.0,16553.0707767707,1.0,1.0,1.0,1.0,17.8529128194887,1.0,1.0,23314.2554926399,1.0,1.0,1.0,1.0,19.1279396824047,1.0,1.0,0.06243368098565849,0.019779064851253914,0.05601176322521042,0.036232698373956505,-0.006421917760448072,0.036232698373956505,0.0,0,0,0.0624336809856585,9.73236009732360e-6,102750.000000000,3665.74898358652,0.000461375939058443,2167.42988817484,7.63718857393345,1.275026862915972,0,1.0,-0.17283689794997742,-0.054483624650432896,0.0,0.0,10.200042422154002,9,11,4.517105809866488,10000,19000,16.5000000000000,19.0000000000000,10000,6982.208380685022,25000,17.0000000000000,20.0000000000000,4.617648429126803,4.5544721739785645,4.590513866687332,4.557238037463452,4499.624981553666,5302.778249241278,0.04752827993610453,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.215724245555236,9,11,4.515604000952457,10000,19000,16.5000000000000,19.0000000000000,6761.184715869157,10000,25000,17.0000000000000,20.0000000000000,4.612622232366094,4.550188551380436,4.568489519411364,4.588268584262618,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18888.95261656542,11,122.54484641448339,500000,1,1,-111,122,111,1,17,11,11,11,2
3,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,14112.0794868453,1.0,1.0,1.0,1.0,17.3325224606906,1.0,1.0,1.0,20633.4927640689,1.0,1.0,18.6353027559571,1.0,1.0,1.0,0.05323131463734487,0.02576536023218523,0.051171162364416496,0.025405802132231266,-0.002060152272928377,0.025405802132231266,0.0,0,0,0.0532313146373449,9.73236009732360e-6,102750.000000000,3125.43861656411,0.000519724718562597,1924.09551495973,7.33439653963367,1.3027802952664953,0,1.0,1.0,1.0,15301.3644050246,1.0,1.0,1.0,1.0,17.5998827355658,1.0,1.0,21831.6105551509,1.0,1.0,1.0,1.0,18.9044275705538,1.0,1.0,0.05758578220661548,0.035747163220848144,0.051171162364416496,0.015423999143568352,-0.006414619842198981,0.015423999143568352,0.0,0,0,0.0575857822066155,9.73236009732360e-6,102750.000000000,3381.10806955985,0.000495530655059310,2018.03862140539,7.58229512692307,1.3045448349880182,0,1.0,-0.23534392746278815,-0.11905841776455342,0.0,0.0,9.998125921056923,9,11,4.515231690059277,10000,19000,16.5000000000000,19.0000000000000,10000,6521.413277223621,25000,17.0000000000000,20.0000000000000,4.613521268353623,4.560289953716278,4.589462218132637,4.563696857900452,4500.350633954607,5005.765976748679,0.04600458232697317,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.017587608642753,9,11,4.525547273328221,10000,19000,16.5000000000000,19.0000000000000,6530.246150126241,10000,25000,17.0000000000000,20.0000000000000,4.614038908495536,4.556453126288921,4.559154151898441,4.594901315119289,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18913.349850825034,11,109.41524486487374,500000,1,1,-111,121,111,1,17,11,11,11,3
4,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15772.6372178394,1.0,1.0,1.0,1.0,17.7304735272792,1.0,1.0,1.0,22775.3640543883,1.0,1.0,19.0527955787683,1.0,1.0,1.0,0.05894230269747869,0.027272055041467347,0.05836945417044579,0.031097399128978444,-0.0005728485270328973,0.031097399128978444,0.0,0,0,0.0589423026974787,9.73236009732360e-6,102750.000000000,3460.75520123768,0.000477783864082019,2092.99659359851,7.53591155670316,1.3223220514890166,0,1.0,1.0,1.0,13972.0496871045,1.0,1.0,1.0,1.0,17.3641554119880,1.0,1.0,20804.8569005055,1.0,1.0,1.0,1.0,18.6543916103638,1.0,1.0,0.05272237916742206,0.034035716609541744,0.05836945417044579,0.024333737560904047,0.0056470750030237285,0.024333737560904047,0.0056470750030237285,0.00564707500302373,0.282353750151186,0.0527223791674221,9.73236009732360e-6,102750.000000000,3095.55683397292,0.000511873248976359,1953.60863651264,7.15191846819727,1.290236198375851,0.282353750151186,1.0,-0.028526746931276034,-0.16615493583149077,0.0,0.0,10.194561970576085,9,11,4.557570905968316,10000,19000,16.5000000000000,19.0000000000000,10000,7002.726836548893,25000,17.0000000000000,20.0000000000000,4.614093735056315,4.555151432358836,4.5903393660010465,4.563067310959579,4500.850621031359,5295.780123052012,0.0496078364184253,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.21223694379068,9,11,4.513582026265801,10000,19000,16.5000000000000,19.0000000000000,6832.8072134010245,10000,25000,17.0000000000000,20.0000000000000,4.611545191142472,4.55882281197505,4.554933587289089,4.58896930389863,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18909.96302030896,11,95.68922736865841,500000,1,1,-111,122,111,1,17,11,11,11,4
5,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16807.6358985126,1.0,1.0,1.0,1.0,17.8796198700418,1.0,1.0,1.0,23316.9951420514,1.0,1.0,19.1790363015945,1.0,1.0,1.0,0.06333245270470744,0.028423693616007384,0.05401658858381356,0.025592894967806173,-0.009315864120893885,0.025592894967806173,0.0,0,0,0.0633324527047074,9.73236009732360e-6,102750.000000000,3718.51972309068,0.000468547002331789,2134.25759854051,7.87516741653227,1.299416431552653,0,1.0,1.0,1.0,15240.0137866134,1.0,1.0,1.0,1.0,17.5670180917929,1.0,1.0,21748.3214973766,1.0,1.0,1.0,1.0,18.8662246134427,1.0,1.0,0.057225264953042476,0.026471541443558344,0.05401658858381356,0.027545047140255213,-0.003208676369228919,0.027545047140255213,0.0,0,0,0.0572252649530425,9.73236009732360e-6,102750.000000000,3359.94055652864,0.000497247099700273,2011.07256453134,7.57805265478567,1.2992065216497455,0,1.0,-0.12943425638227668,-0.22714897703173925,0.0,0.0,10.004452453509549,9,11,4.519980301339596,10000,19000,16.5000000000000,19.0000000000000,10000,6509.3592435387645,25000,17.0000000000000,20.0000000000000,4.612873762120089,4.549541309415382,4.586689374435342,4.558265680819335,4499.626346748703,5009.448153399776,0.04851920964353294,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,9.988965437007252,9,11,4.535798633996898,10000,19000,16.5000000000000,19.0000000000000,6508.3077107632635,10000,25000,17.0000000000000,20.0000000000000,4.614059569255634,4.556834304302591,4.559120550121192,4.585592091564751,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,19140.739189568023,11,86.01998046566266,500000,1,1,-111,121,111,1,17,11,11,11,5
6,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15061.6791732660,1.0,1.0,1.0,1.0,17.5484898721911,1.0,1.0,1.0,22058.6848868513,1.0,1.0,18.8728961861458,1.0,1.0,1.0,0.05662609521914774,0.030643269197027756,0.05558694504584745,0.024943675848819694,-0.0010391501733002934,0.024943675848819694,0.0,0,0,0.0566260952191477,9.73236009732360e-6,102750.000000000,3324.76073358139,0.000490055391606747,2040.58565037168,7.38105708551003,1.3244063139546864,0,1.0,1.0,1.0,12860.5918765171,1.0,1.0,1.0,1.0,17.1667705301788,1.0,1.0,19638.2999950743,1.0,1.0,1.0,1.0,18.4496677856334,1.0,1.0,0.04807234617568845,0.028459465383426696,0.05558694504584745,0.027127479662420753,0.007514598870158998,0.027127479662420753,0.007514598870158998,0.00751459887015900,0.375729943507950,0.0480723461756885,9.73236009732360e-6,102750.000000000,2822.53346831542,0.000543573504242712,1839.67760053567,6.99067699295375,1.2828972554546447,0.375729943507950,1.0,-0.10845447201621555,-0.18221709217057325,0.0,0.0,10.1674327866811,9,11,4.530154311898927,10000,19000,16.5000000000000,19.0000000000000,10000,6997.005713585357,25000,17.0000000000000,20.0000000000000,4.614543218371416,4.557917123152269,4.591916945189406,4.561273675992378,4497.786562747709,5283.1262127498085,0.047323914747301916,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.176093537225047,9,11,4.556400135156842,10000,19000,16.5000000000000,19.0000000000000,6777.708118557221,10000,25000,17.0000000000000,20.0000000000000,4.6151481335229,4.567075787347211,4.559312757123218,4.587772222506644,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18940.517707603696,11,111.51461290897834,500000,1,1,-111,122,111,1,17,11,11,11,6
7,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,16556.5694754329,1.0,1.0,1.0,1.0,17.8292141545919,1.0,1.0,1.0,23067.9263681514,1.0,1.0,19.1293410332882,1.0,1.0,1.0,0.06234113606115255,0.03683804398202728,0.052076971018029,0.015238927036001722,-0.010264165043123545,0.015238927036001722,0.0,0,0,0.0623411360611525,9.73236009732360e-6,102750.000000000,3660.31527444767,0.000472871162458465,2114.74092605052,7.82912425417228,1.300126878696328,0,1.0,1.0,1.0,15587.3896780804,1.0,1.0,1.0,1.0,17.5932281703408,1.0,1.0,22128.1761969671,1.0,1.0,1.0,1.0,18.8992312816936,1.0,1.0,0.05896545697087241,0.03132400966531712,0.052076971018029,0.02075296135271188,-0.006888485952843408,0.02075296135271188,0.0,0,0,0.0589654569708724,9.73236009732360e-6,102750.000000000,3462.11468786122,0.000488511459280998,2047.03488731221,7.61461847802065,1.3060031113528336,0,1.0,-0.17031813500587234,-0.08706362649112215,0.0,0.0,10.000089900419624,9,11,4.523263225715219,10000,19000,16.5000000000000,19.0000000000000,10000,6511.356892718524,25000,17.0000000000000,20.0000000000000,4.611423310094056,4.549082174032903,4.598138479468743,4.561300435486716,4499.776718239124,5008.247271410645,0.04678977076092666,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,9.978609692320164,9,11,4.5022742119816375,10000,19000,16.5000000000000,19.0000000000000,6540.786518886642,10000,25000,17.0000000000000,20.0000000000000,4.6168447361774465,4.557879279206574,4.553943027464755,4.585267037130072,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18938.820399919867,11,102.32199192325436,500000,1,1,-111,121,111,1,17,11,11,11,7
8,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,15821.5410207626,1.0,1.0,1.0,1.0,17.7263347580829,1.0,1.0,1.0,22742.2047051916,1.0,1.0,19.0318984859348,1.0,1.0,1.0,0.059510199587679224,0.04129685843799713,0.056505330086152473,0.015208471648155343,-0.003004869501526751,0.015208471648155343,0.0,0,0,0.0595101995876792,9.73236009732360e-6,102750.000000000,3494.09886150517,0.000474844010673725,2105.95475044777,7.51276399333779,1.3055637278519463,0,1.0,1.0,1.0,16409.4609722994,1.0,1.0,1.0,1.0,17.8326620375939,1.0,1.0,23392.5000052147,1.0,1.0,1.0,1.0,19.1499926994004,1.0,1.0,0.061873428560515364,0.03002414422461097,0.056505330086152473,0.026481185861541502,-0.005368098474362891,0.026481185861541502,0.0,0,0,0.0618734285605154,9.73236009732360e-6,102750.000000000,3632.85416262455,0.000463912846129604,2155.57729936331,7.61255974311205,1.3173306618064387,0,1.0,-0.19848162965753535,-0.15673456050380088,0.0,0.0,10.213570764745105,9,11,4.528074804943306,10000,19000,16.5000000000000,19.0000000000000,10000,6920.663684428933,25000,17.0000000000000,20.0000000000000,4.617036367711535,4.5575261681238555,4.5945939498857475,4.55329709144775,4500.743207070646,5300.900704261716,0.04797599403136816,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,10.220102294481883,9,11,4.5169611103916125,10000,19000,16.5000000000000,19.0000000000000,6983.039032915302,10000,25000,17.0000000000000,20.0000000000000,4.610520098530617,4.548646669970101,4.560026708854219,4.5900508530788295,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,18749.54191220164,11,100.54096329766091,500000,1,1,-111,122,111,1,17,11,11,11,8
9,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,17549.9857923701,1.0,1.0,1.0,1.0,18.0125383610141,1.0,1.0,1.0,24115.4375827783,1.0,1.0,19.3263928523656,1.0,1.0,1.0,0.06630554961755308,0.02117130677623269,0.05307552313589201,0.03190421635965932,-0.013230026481661071,0.03190421635965932,0.0,0,0,0.0663055496175531,9.73236009732360e-6,102750.000000000,3893.08298468776,0.000456982219028858,2188.26894868058,8.02003145132225,1.3138544913515553,0,1.0,1.0,1.0,16791.7702898352,1.0,1.0,1.0,1.0,17.8946967417914,1.0,1.0,23348.3379575304,1.0,1.0,1.0,1.0,19.2067733746039,1.0,1.0,0.06290203210739431,0.036089365658993344,0.05307552313589201,0.016986157476898668,-0.0098265089715023,0.016986157476898668,0.0,0,0,0.0629020321073943,9.73236009732360e-6,102750.000000000,3693.24788516272,0.000470880774095606,2123.67982515456,7.90692179251319,1.312076632812538,0,1.0,-0.1616228548349147,-0.28572194953542857,0.0,0.0,9.99250690969183,9,11,4.507991702565189,10000,19000,16.5000000000000,19.0000000000000,10000,6565.4517904081185,25000,17.0000000000000,20.0000000000000,4.616228693405221,4.549923143787668,4.585889071810473,4.56471776503424,4500.853419879287,4997.092017133703,0.047804833090723156,1.00000000000000,0.0100000000000000,0.500000000000000,205500,205500,3000.00000000000,105000.000000000,0.0500000000000000,9.987774949278181,9,11,4.546613390694558,10000,19000,16.5000000000000,19.0000000000000,6556.5676676952025,10000,25000,17.0000000000000,20.0000000000000,4.614584581016647,4.551682548909253,4.559486054266716,4.5955754199257095,1.00000000000000,0.0100000000000000,0.500000000000000,205500,105000.000000000,3000.00000000000,0.0500000000000000,11,22,11,22,-121,11,11,19281.738289842113,11,97.93052321138359,500000,1,1,-111,121,111,1,17,11,11,11,9
